GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	3	4	1	5	4	4
653635	543	277	376	561	377	628
102466751	13	3	4	23	3	11
107985730	0	0	0	0	0	0
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	65	49	31	86	32	61
729737	59	18	41	78	40	50
102725121	4	4	2	6	4	5
102723897	610	286	382	646	375	674
102465909	10	3	4	21	2	8
107985721	0	0	0	0	0	0
112268260	19	20	12	37	16	17
729759	0	0	0	0	0	0
100132287	120	49	73	168	69	122
105378947	1	2	1	3	3	2
101928626	0	0	0	0	0	0
113219467	818	252	559	836	577	560
81399	6	4	3	9	4	7
100133331	181	73	113	254	88	189
107984841	64	32	37	109	31	51
107984847	66	37	32	135	28	60
107984849	13	5	5	28	3	10
100288069	88	47	39	143	43	79
105378580	18	18	15	38	7	30
400728	11	7	11	16	9	16
79854	18	21	10	29	8	17
643837	755	1171	778	976	894	1264
107984850	2	1	1	2	3	4
284593	6	1	2	3	2	3
284600	33	12	24	68	30	56
100130417	55	27	35	78	69	117
107985728	90	109	94	217	146	267
148398	411	195	482	355	561	759
26155	6122	6551	5775	3565	4913	7580
339451	304	60	220	359	160	330
84069	204	108	203	250	256	416
84808	42	23	47	56	56	92
57801	157	19	174	89	81	113
9636	501	88	546	291	422	743
375790	3315	1413	4183	3342	6010	8582
100288175	252	111	173	436	227	391
112267874	32	30	19	77	38	72
105378948	202	97	131	365	184	312
401934	3	6	7	5	15	8
54991	380	145	392	230	318	407
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	1	0	0	0
100506376	0	0	0	1	1	0
254173	0	3	2	3	2	3
8784	15	2	36	22	49	84
7293	10	6	4	8	2	2
51150	6869	7938	6770	6925	8993	14648
126792	1187	1491	1162	885	843	1515
388581	138	52	131	150	205	261
118424	2230	1692	2014	1922	2066	2568
101928895	35	9	18	90	20	42
6339	94	17	44	165	66	93
116983	343	166	298	395	359	585
102465434	0	0	0	1	0	1
109623456	2	1	0	4	1	2
126789	545	269	481	418	558	785
54973	2423	2019	2127	2010	2180	3461
102465435	2	0	2	1	1	4
80772	825	345	714	472	832	1002
83756	19	9	26	13	20	22
1855	2405	896	2780	1333	2439	3414
102466740	2	0	1	2	0	0
54587	2607	2133	2305	3742	5057	7946
54998	2894	1442	2472	1746	2239	3333
81669	3626	962	1811	6742	1301	2843
148413	813	945	582	1054	877	1318
55052	3046	2648	2516	3044	2526	3600
107984868	0	0	0	1	0	2
441869	16	8	19	19	11	31
105378585	2	2	4	6	3	0
643965	5	5	2	5	6	10
102724312	51	28	59	52	57	98
107985729	40	40	32	91	52	103
64856	6863	2946	8983	4444	10917	18050
219293	195	90	131	268	136	204
83858	1832	1004	1706	1425	1848	2393
55210	1079	462	1051	697	1232	1614
339453	5	2	4	0	6	1
29101	6081	5613	5851	5674	5446	7329
643988	249	103	255	169	347	507
105378586	11	3	4	12	2	10
142678	251	96	233	310	271	378
8510	65	31	60	44	53	70
984	1919	2194	1859	2053	2157	3323
728661	3808	4094	3779	3747	3331	5105
8511	3	2	11	1	1	2
728642	1388	1361	1186	1681	1257	2094
9906	1344	1198	1234	1286	1024	1645
112268218	131	60	126	126	132	186
65220	2505	1691	2083	2126	2238	3168
2782	24950	31972	26617	23633	29182	41782
105378949	6	0	3	9	5	4
163688	3	0	0	16	0	7
339456	22	13	21	68	51	95
85452	1	2	1	3	5	0
107984872	1	0	0	0	1	0
105378589	0	1	1	5	4	7
2563	36	13	12	26	46	72
105378590	0	0	0	1	0	0
105378591	0	0	0	0	1	0
5590	591	623	549	662	675	1134
100506504	26	24	22	29	28	35
199990	852	317	844	653	770	1092
112268219	140	109	91	184	137	167
105378593	11	3	7	30	13	13
6497	2512	3428	4116	1433	2107	3375
79906	169	135	135	213	151	323
100129534	33	41	34	75	77	102
11079	6629	5592	5074	6587	5213	7034
5192	1280	789	1225	1043	1417	1774
9651	2472	1771	2806	2634	2693	4854
55229	684	504	574	722	585	932
388585	1	0	0	1	0	2
115110	49	38	32	60	36	93
8764	225	118	209	307	254	489
100996583	1	3	1	1	1	2
127281	335	340	461	503	777	1352
79258	26	27	50	43	79	120
105378597	0	0	0	2	0	1
100287898	14	10	3	51	22	29
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	1	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	2
107984904	0	0	0	0	0	1
105378599	0	0	0	0	0	0
140625	0	0	0	0	1	0
440556	51	17	49	70	43	55
63976	914	628	805	762	887	1181
100422968	0	0	0	0	0	0
105378606	2	0	1	3	3	1
107984909	0	2	0	4	0	0
105378605	0	0	0	0	0	0
105378604	34	27	39	36	52	70
27237	287	177	286	251	421	641
1953	210	187	294	356	466	774
105378608	0	0	0	1	4	2
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	4066	4754	3533	3613	3919	5525
49856	887	492	704	789	606	991
7161	63	28	49	41	76	121
105378610	1	0	1	0	0	0
105378609	0	0	0	0	0	0
57212	1424	1462	1139	1603	1155	1686
148870	6	4	1	4	5	8
388588	78	20	57	71	100	113
57470	1983	1674	1811	1653	2020	2768
9731	1479	1796	1437	1766	1790	2368
1677	124	114	86	192	120	137
107984910	23	7	8	18	8	11
339448	2432	2288	1864	2921	1802	2530
100133612	28	40	14	27	40	27
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	0	0	0	0	0	0
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
