GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	3	2	5	2	3	2
653635	997	996	991	1012	1002	800
102466751	32	28	29	31	32	28
107985730	2	2	0	2	1	0
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	1
79501	0	0	0	0	0	0
100996442	30	35	35	33	26	32
729737	435	429	382	523	575	504
102725121	2	2	4	0	1	6
102723897	1180	1212	1025	1051	1205	946
102465909	15	19	18	20	29	22
107985721	1	2	0	0	0	1
112268260	24	14	18	15	15	31
729759	0	0	0	1	0	1
100132287	441	438	373	437	455	425
105378947	2	2	1	1	0	2
101928626	1	0	1	0	1	0
113219467	1691	1789	1338	1853	1864	1356
81399	4	6	5	5	4	7
100133331	373	384	326	392	405	378
107984841	49	44	54	46	33	44
107984847	45	45	44	42	27	39
107984849	15	19	14	12	10	10
100288069	41	30	33	36	23	34
105378580	12	19	18	16	17	16
400728	9	8	8	5	7	8
79854	22	15	15	15	21	19
643837	245	223	238	177	168	200
107984850	0	0	1	0	1	0
284593	1	0	3	0	0	1
284600	479	439	351	620	418	549
100130417	315	347	257	489	409	367
107985728	231	273	183	214	246	231
148398	1372	1451	1148	1536	1895	1289
26155	4066	4079	3753	3375	3811	2563
339451	1021	1285	1076	1298	1434	1074
84069	506	522	362	482	415	359
84808	171	188	139	158	124	118
57801	1555	1432	1417	1252	1579	1066
9636	2163	2133	2020	2011	2230	1457
375790	3747	4008	3150	3526	3516	2761
100288175	33	45	40	37	38	33
112267874	18	19	19	11	26	25
105378948	76	76	85	107	113	105
401934	22	28	23	23	46	21
54991	603	588	609	503	534	418
254099	0	0	0	0	2	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	1	0	0
100506376	4	9	5	6	5	5
254173	13	4	14	13	9	12
8784	1570	1574	1159	1318	1223	776
7293	2	1	4	1	5	2
51150	4820	5294	4554	4031	5219	3247
126792	1482	1425	1304	1227	1383	1087
388581	33	34	30	48	51	32
118424	1660	1566	1514	1317	1624	1173
101928895	13	9	6	20	15	7
6339	33	26	22	52	24	37
