GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	0	1	1	1	2	0
653635	159	146	172	183	137	156
102466751	3	4	6	3	5	5
107985730	0	2	1	1	0	0
100302278	0	0	0	1	0	0
645520	0	0	0	2	0	0
79501	0	0	0	0	0	0
100996442	28	30	32	29	25	30
729737	102	121	98	127	63	98
102725121	0	1	1	1	0	0
102723897	173	158	186	165	154	168
102465909	4	2	3	3	5	4
107985721	1	1	0	1	1	0
112268260	15	16	17	15	19	19
729759	0	0	1	0	0	0
100132287	128	119	103	130	80	103
105378947	2	4	6	6	4	3
101928626	0	0	0	0	0	0
113219467	500	599	499	417	412	440
81399	4	6	5	6	4	7
100133331	204	197	124	243	109	133
107984841	134	150	108	175	80	106
107984847	170	177	133	204	131	148
107984849	30	25	17	29	12	24
100288069	39	47	61	77	48	74
105378580	42	32	49	59	42	62
400728	606	624	755	653	678	774
79854	15	28	17	25	17	52
643837	3162	2952	3608	3329	3002	3701
107984850	4	5	11	8	3	7
284593	1	5	7	4	2	5
284600	132	181	222	142	174	206
100130417	5	1	4	2	10	24
107985728	10	19	13	17	11	13
148398	37	32	80	35	87	83
26155	845	611	1124	784	1034	1119
339451	112	101	146	137	142	153
84069	42	35	62	50	53	67
84808	5	6	7	6	6	7
57801	38	43	75	39	74	86
9636	4684	3973	10429	5015	11196	11924
375790	3907	3392	5489	3999	5179	6144
100288175	0	2	2	3	1	3
112267874	1	0	0	0	1	1
105378948	2	1	1	0	0	1
401934	0	0	0	0	0	0
54991	150	141	127	134	135	132
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	1	0	0	0	1
8784	1	3	6	5	3	4
7293	0	0	2	0	2	3
51150	4362	3797	5302	3891	4639	5165
126792	363	291	462	306	395	440
388581	8	4	6	8	7	7
118424	410	355	539	398	434	555
101928895	18	13	20	21	19	23
6339	38	34	49	47	64	73
116983	350	306	614	345	507	561
102465434	0	0	0	1	0	0
109623456	1	1	5	0	7	5
126789	67	65	108	69	80	90
54973	933	841	988	1014	799	925
102465435	3	2	5	2	1	5
80772	346	314	375	374	351	394
83756	5	6	9	12	22	30
1855	813	672	1039	793	950	1174
102466740	3	1	2	2	2	1
54587	4444	3745	4877	3327	3472	4186
54998	330	273	715	311	587	646
81669	1340	1289	2017	1386	1664	1877
148413	180	106	287	158	254	304
55052	380	325	555	398	422	537
107984868	3	2	1	1	0	1
441869	16	18	44	17	24	32
105378585	5	3	2	1	4	7
643965	0	0	0	0	0	0
102724312	0	0	2	0	1	0
107985729	0	0	0	0	0	0
64856	18	8	20	18	24	18
219293	6	3	7	7	8	11
83858	224	202	352	192	309	375
55210	344	297	530	360	468	501
339453	11	11	26	14	19	23
29101	1544	1396	1392	1502	1232	1522
643988	479	365	394	420	412	425
105378586	56	35	34	48	32	46
142678	556	482	713	525	615	632
8510	11	8	15	8	16	18
984	796	634	925	730	714	877
728661	1739	1455	2123	1556	1791	2042
8511	6	2	1	3	3	13
728642	558	435	629	525	576	671
9906	398	341	556	349	437	504
112268218	32	35	77	42	75	79
65220	1096	997	1496	1171	1365	1631
2782	9097	7947	9067	9094	7983	9412
105378949	12	21	25	18	23	14
163688	12	12	24	5	14	34
339456	1	0	2	0	0	0
85452	0	2	2	2	0	0
107984872	0	0	1	1	2	0
105378589	0	1	0	0	0	0
2563	2	1	1	0	1	1
105378590	0	0	1	0	0	0
105378591	1	0	0	0	0	0
5590	54	42	64	53	57	61
100506504	10	9	9	3	6	14
199990	360	299	433	334	338	378
112268219	58	38	85	56	61	57
105378593	15	20	24	8	8	9
6497	2365	2023	2225	2304	2040	2393
79906	76	64	126	99	111	140
100129534	60	26	64	67	59	85
11079	1930	1675	2695	1856	2185	2552
5192	304	243	391	236	290	408
9651	63	50	104	54	70	104
55229	291	223	300	241	288	388
388585	2	0	0	0	0	0
115110	77	64	107	67	108	131
8764	331	277	511	376	493	628
100996583	0	0	0	1	2	4
127281	337	235	385	269	415	456
79258	43	31	50	28	54	62
105378597	0	0	0	2	4	0
100287898	12	3	7	18	6	8
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	1	0	1	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	1
107984904	1	0	1	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	1
440556	3	9	2	10	2	7
63976	66	69	75	61	60	68
100422968	0	0	0	0	0	0
105378606	0	0	1	1	0	2
107984909	0	0	1	0	0	0
105378605	0	0	0	0	0	0
105378604	23	25	14	18	23	28
27237	4	1	7	5	2	3
1953	1642	1424	2737	1285	1920	2258
105378608	0	2	0	0	0	0
693135	0	0	0	0	0	0
105378607	0	0	1	0	0	0
127262	1578	1292	1927	1460	1682	1894
49856	88	106	162	86	165	153
7161	7	5	12	10	9	11
105378610	1	0	1	0	0	0
105378609	0	0	0	0	0	0
57212	501	418	613	481	531	648
148870	0	0	2	0	0	0
388588	1	4	2	10	1	4
57470	515	417	691	498	715	775
9731	653	602	827	681	730	862
1677	46	51	85	70	71	80
107984910	0	4	4	0	6	0
339448	273	301	255	294	278	291
100133612	4	8	21	11	12	16
728716	0	0	0	0	0	0
105376672	0	0	0	0	3	0
105376673	1	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	47	26	39	36	32	33
105376680	2	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	1	0
100616421	0	0	0	0	0	0
261734	210	173	216	203	204	287
8514	204	187	280	189	282	286
26038	4	3	4	5	3	6
105376687	0	0	0	0	0	0
6146	2027	1812	3493	1832	2837	3167
107985733	14	9	20	20	16	20
102724450	2	0	1	7	2	10
388591	98	91	125	101	94	114
23463	3126	2674	4117	2827	3481	4032
148645	3	0	1	4	5	3
390992	0	0	1	0	0	0
387509	271	236	280	233	249	272
11332	628	572	873	549	830	902
54626	9	3	13	2	11	12
83715	0	2	6	1	2	3
100422975	0	0	0	0	0	0
8718	2	0	4	2	3	4
57449	20	16	20	27	29	23
79707	149	140	202	164	210	199
80835	12	9	8	8	11	16
107984912	1	2	0	1	3	3
3104	75	56	150	84	143	159
9903	2563	2238	4240	2760	4125	4662
107984913	27	24	35	29	39	45
148479	392	323	636	347	578	641
90326	258	245	331	242	324	329
55735	854	800	1011	829	846	1110
100505887	0	0	0	0	0	0
110841581	0	1	1	1	1	0
23261	244	185	256	249	262	317
105376692	0	0	0	0	0	0
102725193	0	0	0	0	1	0
101928836	0	0	0	0	0	0
105376691	0	0	1	0	0	0
105376689	0	0	0	0	0	0
9341	3079	2546	3614	3292	3449	4001
8863	884	842	987	948	742	865
10911	5	5	6	4	4	7
3604	19	20	29	32	32	26
11315	1249	1047	2631	1159	2313	2556
54206	1344	1184	1568	1269	1404	1579
107984915	0	0	0	0	0	0
102724539	0	0	0	0	0	0
105376695	0	0	0	0	0	0
50651	63	69	72	86	49	65
473	3163	3156	2571	3263	1941	2487
102724552	1	5	3	3	2	1
106632271	0	0	0	0	0	0
2023	13874	11459	21107	12157	18411	21120
102465436	1	1	3	0	2	13
100505975	9	3	9	5	16	13
112268261	2	0	1	0	0	0
765	1	1	3	1	2	4
155184	0	0	0	0	1	2
6518	2426	2082	3753	1664	2516	2998
80045	190	151	272	190	302	316
106614088	522	460	516	519	514	659
407040	3	5	5	6	2	2
102724571	33	37	68	29	60	60
9563	1764	1750	2384	1771	1973	2337
80176	950	786	1055	833	824	997
100506022	28	22	34	38	23	45
84275	119	114	190	98	155	165
199953	189	194	227	201	184	254
107985734	2	3	3	3	5	1
105376712	0	0	0	0	0	0
5293	197	179	304	230	277	345
644997	0	0	0	1	0	1
101929074	6	3	6	5	7	11
22883	4229	3838	5319	4290	4826	5547
56998	152	121	177	153	181	207
105376717	13	10	17	12	20	18
84328	427	367	646	418	549	588
64802	217	174	405	236	362	405
113391335	0	0	0	1	1	0
100847055	0	0	0	0	0	0
116362	1	0	0	0	0	0
10277	1215	1180	1340	1259	1135	1417
23095	1392	1287	1820	1644	1766	2208
105376725	6	6	2	1	0	1
5226	4731	4095	5426	4004	4296	5169
100526739	127	127	145	151	150	151
378708	130	128	151	150	162	157
1325	3	5	4	6	9	8
1676	852	665	920	817	951	1107
5195	317	309	403	358	304	344
54897	4	5	7	12	10	7
105376733	0	0	1	0	0	3
105376735	0	0	0	0	0	0
148345	0	6	4	1	1	1
23435	1963	1755	2448	1977	2214	2773
10747	45	41	32	55	33	42
6723	1714	1397	1598	1518	1296	1572
5394	1097	1076	1079	1306	936	1059
105376736	26	21	48	31	49	52
2475	1739	1372	2082	1791	1879	2216
100873935	26	26	47	22	42	50
10218	0	1	1	0	1	0
29914	272	227	284	279	231	273
105376737	0	0	1	0	2	1
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	1	2	2	1	5	2
112268221	0	0	1	1	0	0
101929181	0	0	0	0	0	0
26232	29	26	50	30	48	61
93611	258	233	300	250	284	317
26270	263	243	306	324	364	412
10459	177	116	226	139	169	235
374946	16	12	18	14	17	22
57085	1166	1000	1627	1153	1623	1712
284498	74	67	154	82	131	163
102724659	1	0	1	0	0	2
4524	488	425	703	420	580	698
1185	459	440	435	461	392	439
100379251	81	69	82	65	75	78
4878	15	8	13	5	6	11
4879	0	0	0	1	0	0
26829	0	0	1	0	1	3
90231	1055	942	1058	985	899	997
5351	5245	4452	6196	4644	4835	5677
9927	2228	1883	2961	2157	2593	3089
60672	64	90	135	86	123	128
102466982	0	0	0	0	0	0
943	19	9	21	15	20	14
102465836	25	17	30	30	22	40
7133	1495	1270	1636	1531	1618	1841
100616438	0	2	1	0	1	1
107984917	3	3	3	2	4	5
55187	1833	1753	2712	2120	2372	2704
677885	1	0	4	2	3	3
105376744	3	0	1	0	1	2
9249	74	41	77	40	56	51
102466722	0	0	0	0	0	0
343066	0	0	0	0	1	1
126767	0	0	0	0	0	0
93190	2	0	1	0	2	1
390999	0	0	0	0	0	0
65121	1	0	0	1	0	1
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	1	0	0	0	3	0
65122	0	0	0	1	1	0
400735	0	2	0	0	0	0
343071	0	0	0	0	1	0
441871	0	0	2	0	0	2
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	1	0	0	1	1	0
440563	0	0	0	0	0	0
645354	1	0	0	1	1	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	1	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	1	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	2	0	0	2
645382	0	0	0	0	1	0
653619	0	1	0	0	0	0
729528	0	0	0	0	0	2
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	1	0	0	0
126755	3	4	3	4	9	4
102724856	0	0	0	0	0	0
107984918	1	1	1	2	1	1
10630	4740	4080	4444	3903	3586	4274
107984919	3	6	2	2	2	1
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	1266	1161	1226	1397	1095	1253
23254	298	308	291	404	335	366
107985467	1	1	3	0	2	0
107985468	1	0	1	1	0	0
105376762	2	2	0	2	0	2
105376759	2	1	4	2	4	1
107985469	0	2	0	3	0	0
200197	6	6	12	4	11	12
55092	40	39	51	42	51	43
727684	0	0	0	0	0	0
114827	150	136	161	160	146	168
101927417	50	35	59	55	49	68
101927441	1	0	2	4	2	6
79180	604	509	774	578	694	753
11330	0	0	1	2	1	0
63036	2	0	0	0	0	0
105376767	0	0	1	0	0	0
51032	5	0	8	1	3	4
842	158	120	177	134	136	170
23341	794	668	877	597	632	788
107397391	0	0	0	0	0	0
79814	33	28	43	40	68	66
84301	751	732	975	836	958	1156
6248	199	204	169	233	166	206
23207	3146	2896	3424	3064	2930	3319
284723	26	22	39	23	32	27
110806303	1	1	1	2	2	1
388595	0	0	0	0	0	0
54751	353	359	580	400	429	530
440567	32	34	78	36	47	72
729614	28	24	48	27	38	51
23013	1690	1768	1819	2050	1683	1960
7709	391	330	443	340	400	432
149563	0	0	0	0	0	0
27129	3682	3284	3860	2121	1962	2369
1187	3	5	5	3	3	5
1188	2	0	1	0	1	3
348487	8	11	12	7	6	5
1969	69	51	98	71	64	72
101927479	2	2	3	3	0	1
128272	26	36	66	50	70	113
101927546	86	90	96	109	94	124
79363	36	30	56	25	55	67
54455	479	400	579	493	560	648
26099	1899	1644	2466	1598	2055	2405
374955	803	676	1324	660	1139	1264
55707	889	798	1263	830	1008	1154
107984921	17	17	23	12	16	23
114819	60	67	86	56	65	84
26871	0	0	0	0	1	1
107985757	0	0	0	0	0	0
100132147	0	0	0	0	1	0
107985758	0	0	0	0	0	0
7195	0	0	0	0	0	0
55672	550	519	740	615	662	829
105376794	151	114	185	126	168	184
84809	70	41	114	70	105	106
11209	27	18	27	14	19	29
107985736	1	1	2	1	2	3
26869	0	0	0	0	0	0
107985759	0	0	0	0	0	0
284729	1	1	1	0	0	1
100189045	0	0	0	0	0	0
6060	0	0	0	0	0	0
11223	11	10	17	11	16	13
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	1	0	1	0	1	0
7193	0	0	0	0	0	0
100189183	0	0	0	0	0	0
105376805	26	14	40	26	38	32
791226	0	0	0	0	0	0
26870	0	0	0	0	0	0
9696	189	245	385	205	303	379
4237	148	156	138	148	120	130
105376806	40	43	51	31	38	42
23400	430	358	509	463	503	564
6390	705	609	773	754	749	797
11240	8	5	6	9	5	4
105376808	0	0	0	0	0	0
400743	0	1	0	0	0	0
29943	1	1	3	0	2	0
51702	0	2	0	2	1	0
100616188	0	0	0	0	0	0
23569	0	0	0	0	1	0
353238	3	1	0	0	0	2
55920	999	841	1280	1060	1201	1409
55160	917	819	1191	931	1020	1276
107984028	1	0	0	0	0	0
81569	4	1	6	2	5	8
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	2	0	0
105376814	0	0	0	0	0	1
127707	1	2	2	1	1	4
5081	3	2	0	3	0	2
80834	0	1	0	1	0	0
8659	143	127	249	107	160	198
100616120	0	0	0	0	0	0
100302276	0	0	0	0	0	0
126917	187	174	289	214	298	349
105376815	1	0	0	0	0	1
23352	7369	7763	9310	9729	9152	10902
101927895	93	92	132	118	139	160
23065	1927	1748	2728	2068	2415	2860
51154	338	299	501	295	430	473
246181	8	5	6	5	8	9
22977	11	3	11	11	12	19
100506730	44	53	50	57	39	59
8574	489	498	663	478	613	722
54896	293	246	412	283	376	455
832	4667	4041	4789	4335	4009	4884
105376819	5	2	2	8	5	0
105376818	0	0	0	0	0	0
105376817	1	0	3	0	0	0
105378614	0	0	0	0	1	1
440574	263	213	757	251	641	842
100532736	2175	1858	3953	1691	3206	3613
644068	8	17	21	11	18	13
4681	2096	1807	3691	1635	2959	3301
3362	6	0	3	0	0	2
255104	297	293	424	335	331	460
54546	2	0	0	0	0	1
105376823	3	2	1	0	2	1
23252	158	153	259	155	185	272
30814	0	0	0	0	0	0
5320	29	9	16	28	5	13
5322	1	3	2	3	6	2
26279	0	0	0	0	0	1
64600	0	0	0	0	0	0
391013	0	0	0	0	0	0
127733	10	7	7	18	13	10
101928017	0	0	0	0	0	0
105376825	0	0	0	2	0	1
105376826	0	0	0	0	2	1
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	3	3	4	3	1
339505	7	14	14	9	20	13
55450	2899	2904	2065	2818	1568	1812
79594	539	464	899	569	818	955
163933	21	12	32	18	32	37
978	96	79	109	93	79	120
65018	1377	1170	1835	1127	1469	1560
102464833	61	42	89	44	74	87
100861548	937	721	1414	776	1254	1320
1650	3140	2680	4949	3073	4314	4696
57576	3	9	7	3	15	13
400745	30	17	56	27	43	62
112268222	497	450	679	478	534	635
50809	2677	2467	3354	2703	2728	3284
8672	4661	4505	4778	5097	4167	4913
105376830	0	0	0	0	0	0
105376829	0	1	0	1	0	2
100302155	0	0	0	0	0	0
1889	2911	2428	3097	3441	3217	3947
100506801	1	2	1	0	5	4
105376832	0	0	0	0	0	0
84224	191	163	261	204	228	227
249	38	41	58	47	34	29
105376834	0	0	0	0	0	0
5909	15	16	22	13	12	15
84196	1210	1153	1658	1221	1343	1506
401944	1338	1219	1190	931	811	956
3339	16657	17063	18707	14243	12605	15518
23436	0	0	0	1	0	0
10136	0	2	0	2	0	0
101928043	12	3	13	2	4	9
29092	141	120	170	129	132	175
112268223	7	3	6	2	3	4
998	3458	2978	4259	3504	3882	4466
54361	4	1	3	3	3	1
105376845	0	1	2	0	2	1
105376850	0	0	0	0	0	2
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
