GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	5	2	3	6	2	5
653635	357	179	316	316	178	292
102466751	2	2	7	5	3	5
107985730	0	0	0	0	0	0
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	12	3	7	9	4	5
729737	67	17	50	64	36	51
102725121	3	2	2	4	2	3
102723897	305	158	278	282	149	268
102465909	3	3	4	2	4	4
107985721	0	0	0	0	0	1
112268260	5	3	3	5	1	2
729759	0	0	0	0	0	0
100132287	76	22	61	70	41	56
105378947	1	1	1	3	1	2
101928626	0	0	0	0	0	0
113219467	2547	2283	3369	3642	2602	3931
81399	3	1	2	1	0	0
100133331	93	27	69	99	50	68
107984841	9	3	10	15	7	9
107984847	8	2	8	12	3	6
107984849	2	1	2	2	1	2
100288069	9	7	10	7	5	8
105378580	8	5	4	7	6	4
400728	2	1	1	2	1	2
79854	7	7	6	5	2	7
643837	77	67	50	59	27	61
107984850	0	0	1	0	0	0
284593	1	2	2	3	1	1
284600	32	5	29	17	6	14
100130417	46	9	24	19	10	11
107985728	45	10	16	12	10	11
148398	267	172	225	217	130	192
26155	2260	2569	2168	2665	1457	2250
339451	395	206	376	251	135	253
84069	4	0	4	5	0	1
84808	1	0	1	3	0	0
57801	183	145	96	156	61	128
9636	339	307	296	447	228	324
375790	6635	5546	5353	6407	3414	5645
100288175	26	12	20	23	18	17
112267874	3	1	4	4	0	4
105378948	27	13	22	23	14	18
401934	14	10	11	1	0	1
54991	233	218	212	225	122	174
254099	1	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	2	0	0	0
254173	6	0	2	0	1	0
8784	2	0	2	2	0	3
7293	1	0	0	1	1	0
51150	1918	2087	1463	2312	1134	1787
126792	685	623	573	809	385	631
388581	13	6	5	14	2	8
118424	726	826	627	869	494	786
101928895	15	5	12	15	4	10
6339	58	18	62	42	20	35
116983	342	247	331	359	176	296
102465434	0	0	0	1	1	0
109623456	2	1	1	3	1	3
126789	189	257	143	225	112	177
54973	917	854	868	918	488	785
102465435	0	2	1	1	1	1
80772	231	233	180	261	151	224
83756	13	4	13	9	4	12
1855	1214	1000	1001	1362	756	1298
102466740	0	0	0	0	0	0
54587	119	59	118	99	50	84
54998	996	1171	799	1264	652	1007
81669	1092	630	779	927	496	868
148413	322	255	266	279	166	235
55052	734	830	585	858	428	650
107984868	0	1	1	0	0	0
441869	11	7	10	6	7	12
105378585	5	1	3	1	3	1
643965	2	0	3	1	1	2
102724312	89	36	50	61	37	53
107985729	20	13	15	26	16	25
64856	988	794	658	961	533	808
219293	162	149	154	178	81	158
83858	1218	1322	1122	1497	682	1336
55210	1588	2159	1655	2205	1082	1802
339453	118	89	83	100	50	83
29101	1740	1884	1553	2218	1152	1852
643988	814	934	749	833	445	695
105378586	32	37	19	27	12	20
142678	976	725	886	1129	546	966
8510	47	24	31	32	20	29
984	754	539	626	858	422	570
728661	2246	2112	1937	2306	1390	2022
8511	8	4	8	4	4	8
728642	610	356	490	667	360	464
9906	1008	829	870	1114	631	893
112268218	164	146	146	171	97	149
65220	1708	1923	1652	2104	1137	1688
2782	7391	11080	7377	9372	5146	7471
105378949	10	10	8	12	7	11
163688	7	2	6	7	2	13
339456	57	73	59	38	16	36
85452	19	7	6	9	4	8
107984872	2	0	1	0	0	0
105378589	0	0	0	0	0	0
2563	38	33	26	20	9	31
105378590	3	0	0	1	1	0
105378591	2	0	1	2	2	2
5590	515	474	413	573	313	449
100506504	25	28	38	33	19	32
199990	1162	1098	924	1445	760	1218
112268219	73	57	70	66	42	69
105378593	11	1	5	4	3	2
6497	2309	2465	2072	2385	1355	2020
79906	222	161	189	179	90	108
100129534	122	47	124	87	31	58
11079	2388	3014	2102	3196	1782	2354
5192	667	790	579	853	480	705
9651	54	18	39	12	4	23
55229	472	496	454	481	264	449
388585	0	0	0	0	0	0
115110	0	0	3	2	0	2
8764	3	2	2	5	1	1
100996583	1	0	0	0	0	0
