GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	8	9	9	8	7	10
653635	502	468	402	688	665	629
102466751	22	20	18	60	48	43
107985730	0	0	0	0	0	0
100302278	0	0	1	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	51	59	40	47	44	50
729737	219	220	203	265	317	263
102725121	8	8	9	6	7	8
102723897	537	462	403	723	679	664
102465909	15	15	15	38	40	30
107985721	0	1	0	0	0	0
112268260	6	7	6	9	8	5
729759	0	0	0	0	0	1
100132287	168	150	162	141	166	165
105378947	2	1	1	0	1	1
101928626	0	0	0	0	0	0
113219467	6866	8771	6983	7297	6687	6626
81399	2	1	1	2	1	1
100133331	221	195	213	190	217	237
107984841	44	35	43	46	44	48
107984847	70	53	70	55	53	63
107984849	10	7	8	9	10	11
100288069	45	51	33	38	46	31
105378580	25	22	27	25	21	14
400728	13	7	10	13	6	5
79854	35	18	28	31	17	30
643837	282	315	245	228	293	236
107984850	1	0	0	1	2	1
284593	2	1	1	2	4	3
284600	11	20	8	9	7	6
100130417	6	1	5	1	5	0
107985728	0	0	1	0	0	2
148398	127	108	101	105	145	122
26155	2107	1912	1664	1953	2454	2163
339451	824	677	652	1000	1095	993
84069	26	18	16	30	46	35
84808	2	0	2	2	4	4
57801	334	268	244	239	291	257
9636	1169	918	909	292	393	352
375790	9695	8313	7609	10963	12153	11053
100288175	16	13	15	8	12	10
112267874	9	1	9	0	2	6
105378948	22	18	16	21	18	16
401934	0	0	1	0	0	0
54991	451	404	356	368	443	480
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	1	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	0	0	0	0	0
8784	0	0	1	4	3	0
7293	34	39	42	44	51	43
51150	6135	5733	4846	6098	6871	6138
126792	1189	1163	926	1000	1128	1032
388581	13	14	10	12	18	8
118424	1518	1573	1213	1473	1817	1558
101928895	73	53	47	41	59	49
6339	153	118	132	137	111	132
116983	1605	1517	1422	1349	1482	1350
102465434	0	0	0	0	1	0
109623456	12	11	17	17	12	14
126789	343	297	242	181	244	197
54973	2610	2306	2149	1964	2164	2055
102465435	2	1	7	2	2	6
80772	1046	1004	857	900	978	864
83756	18	15	22	16	34	22
1855	1266	1276	1083	1250	1595	1326
102466740	0	0	0	0	2	1
54587	306	315	320	188	234	156
54998	1572	1463	1107	1332	1585	1397
81669	7287	7603	6651	5858	5885	5647
148413	493	489	353	384	341	303
55052	1301	1372	1110	1278	1327	1197
107984868	0	0	2	0	0	0
441869	11	14	6	1	3	1
105378585	1	4	0	2	0	0
643965	0	3	1	0	1	1
102724312	4	12	3	4	2	7
107985729	2	3	6	2	7	1
64856	329	268	222	323	370	349
219293	61	58	47	52	51	55
83858	1077	1030	985	1054	1155	1017
55210	1090	1047	875	869	1042	987
339453	79	92	70	61	86	50
29101	1441	1419	1160	1961	2081	1925
643988	49	57	48	51	77	63
105378586	0	0	1	1	3	1
142678	1480	1269	1082	1749	1849	1699
8510	33	42	37	38	44	35
984	2024	1937	1507	1525	1578	1514
728661	4618	4637	3913	5173	5600	5480
8511	4	9	5	12	10	4
728642	1472	1423	1188	1317	1350	1284
9906	2236	2237	1827	2322	2420	2306
112268218	158	129	124	110	111	115
65220	2183	2086	1774	1714	1793	1715
2782	12409	13110	11114	11457	13387	11785
105378949	8	7	3	3	7	4
163688	9	10	16	6	6	5
339456	9	3	9	8	0	2
85452	0	0	0	1	2	0
107984872	0	0	0	0	0	0
105378589	0	0	0	0	0	0
2563	0	0	0	0	0	0
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	105	89	79	113	96	101
100506504	10	3	8	15	12	16
199990	1195	1102	1035	827	1082	934
112268219	210	175	136	161	155	129
105378593	11	9	9	6	13	2
6497	3835	3635	2959	2583	2899	2714
79906	131	98	92	97	100	97
100129534	29	26	24	34	34	45
11079	3023	3131	2524	2364	2611	2346
5192	891	835	762	498	542	531
9651	12	27	13	9	6	9
55229	761	678	666	912	993	828
388585	0	0	0	0	0	0
115110	183	141	120	143	147	138
8764	1623	1536	1268	1303	1251	1333
100996583	1	0	0	1	0	2
127281	2279	2120	1964	1347	1472	1210
79258	202	193	179	112	136	121
105378597	0	0	0	0	0	0
100287898	18	18	8	5	14	9
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	6	2	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	0	0	0	0	0	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	0	0
105378604	11	2	5	0	4	2
27237	18	26	24	43	52	43
1953	6468	5889	5438	4534	5203	4752
105378608	3	1	1	2	0	0
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	2683	2608	2214	2118	2303	2019
49856	701	749	565	559	646	590
7161	19	25	13	8	7	18
105378610	0	0	0	0	0	0
105378609	0	0	0	0	0	0
57212	1524	1582	1286	1078	1226	1242
148870	0	2	0	0	0	0
388588	16	13	8	7	3	9
57470	1634	1560	1223	1306	1373	1404
9731	1090	1143	903	1030	1216	1096
1677	396	330	278	184	194	234
107984910	1	4	0	4	4	2
339448	575	653	536	276	349	285
100133612	7	3	10	2	7	6
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	1	0	0	0	0
55966	2	0	2	0	2	5
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	491	415	358	685	802	705
8514	256	221	199	83	95	89
26038	11	3	3	4	8	3
105376687	0	0	0	0	0	0
6146	9787	10533	7817	8696	9429	8510
107985733	6	2	2	11	8	4
102724450	4	2	2	1	0	3
388591	135	143	127	173	176	176
23463	2196	2331	1791	1562	1869	1695
148645	1	1	4	0	1	0
390992	0	0	0	0	0	0
387509	382	390	344	295	337	315
11332	824	711	667	700	878	729
54626	134	149	109	108	109	96
83715	66	76	48	76	66	66
100422975	0	0	0	0	0	0
8718	1335	1150	1133	1324	1322	1329
57449	5473	4902	4575	5874	6398	5903
79707	665	583	488	520	599	527
80835	0	0	0	0	1	0
107984912	0	0	0	0	0	0
3104	550	461	462	439	461	503
9903	1125	1085	933	731	744	653
107984913	14	14	11	13	11	10
148479	994	1107	904	616	741	715
90326	721	731	685	630	738	603
55735	1725	1774	1532	1599	1806	1529
100505887	0	0	0	0	0	0
110841581	5	0	0	3	0	3
23261	838	938	827	783	1004	813
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	2	1	1	0	0	1
105376691	0	0	0	0	0	0
105376689	17	13	19	26	28	33
9341	4705	4941	3939	4440	5064	4434
8863	211	195	161	170	161	154
10911	0	0	0	0	1	0
3604	6	5	9	25	39	29
11315	3512	3394	2608	3127	3402	3168
54206	985	961	720	1452	1439	1337
107984915	0	0	0	0	0	0
102724539	0	0	0	0	0	0
105376695	0	0	0	0	0	0
50651	130	96	85	58	121	92
473	5557	5589	4718	4626	5301	4995
102724552	0	4	3	1	3	0
106632271	0	0	0	0	0	0
2023	24824	24767	20350	21021	23899	21756
102465436	2	0	0	0	0	1
100505975	6	2	2	7	7	16
112268261	9	3	7	7	9	4
765	0	0	0	0	0	0
155184	0	0	0	1	0	0
6518	0	0	0	0	0	0
80045	129	97	72	96	118	103
106614088	575	652	506	901	822	764
407040	3	0	0	0	0	4
102724571	125	110	75	111	142	108
9563	5314	5376	4202	2323	2942	2681
80176	2828	2681	2118	2906	3363	2934
100506022	82	120	52	49	39	60
84275	272	230	175	177	210	169
199953	628	593	531	483	615	569
107985734	5	7	16	11	8	11
105376712	0	0	0	0	0	0
5293	1251	1307	1181	736	855	761
644997	0	0	0	0	0	0
101929074	19	29	16	10	2	4
22883	9258	9146	7413	7095	8231	7602
56998	1841	1751	1411	825	909	835
105376717	73	63	47	32	35	35
84328	811	968	731	947	1088	1018
64802	408	445	317	220	277	225
113391335	0	0	0	0	0	1
100847055	0	0	0	0	0	0
116362	0	0	0	0	0	0
10277	3031	3236	2507	2294	2649	2403
23095	3332	3777	2837	2944	3108	2817
105376725	0	1	2	0	2	2
5226	11255	11969	9113	5170	5990	5346
100526739	97	87	61	84	85	83
378708	106	96	72	106	89	97
1325	6	7	5	4	7	2
1676	1936	2125	1572	1788	1943	1673
5195	666	689	513	541	729	538
54897	274	262	280	160	164	190
105376733	0	0	0	0	0	0
105376735	0	0	0	0	0	0
148345	0	0	0	0	0	0
23435	4336	4475	3584	3953	4237	3832
10747	83	76	101	65	34	66
6723	1651	1539	1342	1597	1972	1654
5394	2824	3139	2444	2000	2248	2168
105376736	52	49	44	46	43	35
2475	3543	3681	3058	2704	3004	2759
100873935	33	29	21	17	21	17
10218	0	0	0	0	0	0
29914	613	640	498	345	333	321
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	24	16	9	17	5	15
112268221	3	1	0	1	0	1
101929181	0	0	0	1	0	0
26232	16	27	19	27	20	28
93611	667	623	569	457	544	483
26270	98	99	88	95	106	84
10459	820	789	690	475	523	457
374946	81	76	63	26	31	28
57085	796	773	694	661	794	677
284498	348	340	281	164	186	168
102724659	0	0	1	0	0	0
4524	1862	1880	1475	886	1040	934
1185	1686	1776	1508	1285	1437	1340
100379251	174	231	204	154	164	143
4878	26	26	19	8	16	27
4879	0	0	0	0	0	0
26829	0	0	0	0	0	0
90231	2336	2089	1953	1643	1845	1670
5351	13792	13202	11941	12065	14158	12807
9927	3851	4018	3114	2996	3288	3002
60672	691	695	611	579	690	582
102466982	2	0	1	0	0	0
943	20	11	7	2	15	10
102465836	1	1	0	0	0	0
7133	5625	5230	3783	577	641	515
100616438	1	0	2	0	0	0
107984917	3	4	1	5	1	0
55187	3229	3277	2805	2759	3132	2720
677885	18	6	5	1	10	6
105376744	2	4	0	2	0	0
9249	1074	1071	836	1120	1202	958
102466722	0	2	0	2	3	0
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	8	4	10	3	7	6
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	1	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	1	0	0	0	1	0
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	0	1	0	0	0	0
107984919	0	0	0	0	0	0
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	1864	1997	1691	1565	1666	1686
23254	219	220	197	172	219	174
107985467	0	0	0	0	0	0
107985468	0	0	0	0	0	0
105376762	0	0	0	0	0	0
105376759	0	0	0	0	0	0
107985469	0	0	0	0	0	0
200197	17	8	14	7	10	7
55092	381	442	310	346	319	271
727684	0	0	1	0	0	7
114827	1	3	1	3	9	7
101927417	1	0	0	1	0	0
101927441	7	6	4	3	1	1
79180	1817	1674	1248	1181	1386	1124
11330	5	0	1	2	1	3
