GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	1	0	0	1	1	1
653635	454	415	373	520	394	393
102466751	0	0	1	0	0	0
107985730	1	2	1	3	2	2
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	6	4	6	6	4	4
729737	1	2	2	5	1	1
102725121	1	0	0	1	1	0
102723897	500	454	394	548	412	422
102465909	0	0	0	0	0	0
107985721	2	2	2	5	2	4
112268260	13	13	9	18	18	14
729759	0	0	0	1	0	0
100132287	3	3	3	2	2	1
105378947	0	1	0	0	1	0
101928626	0	0	0	0	0	0
113219467	5	4	2	5	3	7
81399	0	0	0	1	0	0
100133331	2	3	3	3	2	6
107984841	1	1	1	1	0	1
107984847	4	2	1	3	1	5
107984849	0	0	1	1	0	1
100288069	74	86	68	105	92	106
105378580	77	67	80	90	68	69
400728	31	25	18	16	23	16
79854	92	104	95	82	105	86
643837	158	158	134	174	145	130
107984850	0	0	0	0	0	0
284593	0	0	0	0	0	0
284600	35	30	23	26	22	26
100130417	2	4	1	3	5	6
107985728	327	239	227	264	257	293
148398	42	35	37	37	45	51
26155	1851	1905	1905	2027	1869	1725
339451	372	366	388	303	345	325
84069	223	195	165	283	209	223
84808	18	38	29	38	46	32
57801	1864	2054	2370	1499	1518	1537
9636	2130	2279	2250	2813	2548	2410
375790	346	373	284	450	349	410
100288175	51	34	35	63	66	62
112267874	746	818	800	854	766	858
105378948	12	7	14	20	15	16
401934	136	104	107	111	122	117
54991	153	143	130	185	144	178
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	1	0	0	0	0	0
100506376	0	0	0	1	0	0
254173	0	0	0	0	0	0
8784	88	76	60	88	98	108
7293	0	0	0	1	0	0
51150	2639	2504	2355	3277	2811	2590
126792	726	576	628	628	752	651
388581	0	0	0	1	1	0
118424	1673	1662	1728	2042	1864	1804
101928895	114	71	78	102	76	102
6339	4	1	2	3	2	2
116983	651	709	641	656	654	675
102465434	0	0	0	0	0	0
109623456	7	2	3	5	4	8
126789	633	577	525	690	645	615
54973	795	808	705	959	840	844
102465435	0	0	0	0	0	0
80772	996	922	1042	1153	1012	1140
83756	4	2	3	2	3	3
1855	821	855	846	763	730	905
102466740	1	0	0	0	0	0
54587	962	960	902	1072	1075	1134
54998	6892	7054	7130	7622	7195	7312
81669	1172	1025	1061	1608	1492	1451
148413	522	496	409	642	530	601
55052	3751	4544	4072	4962	4777	5003
107984868	0	0	0	1	0	0
441869	1	2	0	3	2	1
105378585	0	0	0	0	0	1
643965	0	2	0	2	0	0
102724312	8	8	7	9	11	12
107985729	134	127	120	137	145	158
64856	1647	1433	1459	1834	1662	1622
219293	8	4	6	8	6	3
83858	521	463	464	559	496	523
55210	1519	1471	1651	1465	1366	1407
339453	2	0	0	1	1	0
29101	3945	4072	4484	4353	3736	4243
643988	598	628	519	514	481	732
105378586	18	15	13	17	21	22
142678	802	754	763	917	783	787
8510	1	2	0	0	1	2
984	665	713	608	739	616	798
728661	741	624	606	812	688	763
8511	0	1	0	0	0	0
728642	168	188	149	240	136	234
9906	288	257	265	324	300	299
112268218	87	65	66	91	74	88
65220	1138	1086	1225	1187	1199	1177
2782	3616	4742	3739	2307	2454	5212
105378949	2088	2756	2289	1361	1424	3187
163688	1	3	2	3	2	3
339456	673	659	713	740	610	584
85452	0	0	2	3	4	3
107984872	0	2	0	0	0	0
105378589	0	0	0	0	0	1
2563	4	5	8	7	5	4
105378590	0	0	0	0	1	0
105378591	18	13	8	13	14	16
5590	301	272	285	309	274	310
100506504	0	1	1	2	2	0
199990	2255	2084	1984	2351	2072	2279
112268219	104	105	112	163	151	111
105378593	5	3	6	8	8	7
6497	250	247	186	214	185	242
79906	289	317	361	342	294	348
100129534	8	3	6	7	5	2
11079	3885	4121	4165	3955	3407	3762
5192	305	301	261	299	262	259
9651	285	272	258	307	277	251
55229	314	305	285	318	305	321
388585	0	0	0	4	0	0
115110	0	0	0	1	0	0
8764	0	0	0	0	0	0
100996583	19	22	17	26	20	20
127281	1219	1339	1195	1414	1309	1275
79258	758	680	741	684	662	709
105378597	0	0	0	0	0	0
100287898	0	0	0	0	0	1
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	1	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	1	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	2	2	1	0	1	5
100422968	0	0	0	0	0	0
105378606	0	1	0	1	2	0
107984909	5	3	3	3	8	10
105378605	0	3	0	2	2	5
105378604	0	0	0	0	0	1
27237	242	239	258	229	210	212
1953	80	89	81	91	70	71
105378608	3	7	13	14	9	6
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	1258	1012	1028	801	815	1199
49856	184	170	197	221	211	222
7161	21	29	12	16	19	16
105378610	2	0	0	1	1	1
105378609	6	7	2	0	0	2
57212	385	342	304	431	396	434
148870	0	0	0	0	0	1
388588	174	161	130	144	189	188
57470	1383	1486	1514	1673	1446	1350
9731	712	613	568	690	551	550
1677	213	210	209	226	190	189
107984910	0	0	1	0	0	0
339448	329	276	304	292	326	285
100133612	60	47	36	71	67	71
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	3	4	2	4	2	1
284661	0	2	2	3	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	1	1	0
55966	0	0	0	0	0	0
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	139	129	112	126	134	116
8514	726	666	581	700	686	688
26038	15	28	19	24	17	22
105376687	2	0	0	0	0	0
6146	11446	12517	9997	12179	11823	12871
107985733	17	21	14	14	11	15
102724450	7	6	2	1	5	2
388591	82	73	71	90	87	78
23463	717	587	547	657	588	540
148645	2	0	1	2	0	0
390992	0	0	0	0	0	0
387509	4	8	7	6	2	12
11332	389	409	404	327	315	339
54626	64	71	65	47	50	49
83715	73	78	65	110	86	110
100422975	0	0	0	0	0	0
8718	3	0	0	2	1	4
57449	47	28	33	31	34	33
79707	802	822	771	873	677	699
80835	17	15	16	27	15	19
107984912	0	1	0	0	0	0
3104	239	254	164	299	256	288
9903	440	353	344	459	444	350
107984913	32	30	30	33	34	43
148479	157	117	104	134	135	113
90326	269	258	267	322	313	278
55735	1524	1737	1588	1889	1662	1792
100505887	0	0	0	0	0	0
110841581	120	120	114	141	137	135
23261	2887	3321	3554	3334	3154	3158
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	1	2	1	0	0	1
105376691	0	0	0	0	0	0
105376689	4	4	3	5	6	0
9341	909	834	729	1045	970	878
8863	510	473	416	428	337	411
10911	0	1	1	0	1	1
3604	0	0	1	0	1	0
11315	8442	9350	8698	10159	9665	9619
54206	403	323	332	390	383	467
107984915	0	0	0	0	0	0
102724539	0	0	0	0	0	0
105376695	0	0	0	0	0	0
50651	0	2	0	0	0	0
473	503	472	482	830	587	645
102724552	11	13	18	28	22	11
106632271	0	0	0	1	1	0
2023	54096	59756	45239	53291	51015	57202
102465436	0	1	0	0	0	0
100505975	115	143	115	146	151	148
112268261	1	1	0	1	0	0
765	0	0	0	0	0	0
155184	0	0	0	0	0	0
6518	0	1	1	2	3	2
80045	78	64	61	97	68	84
106614088	119	131	113	168	143	108
407040	1	0	1	1	1	1
102724571	92	81	78	100	85	80
9563	729	657	585	681	650	680
80176	52	56	52	24	28	42
100506022	24	22	26	24	31	27
84275	1484	1451	1536	1164	1075	1015
199953	229	261	200	227	201	203
107985734	1	3	1	2	0	1
105376712	0	0	0	0	0	0
5293	37	35	25	51	53	57
644997	0	0	0	0	0	0
101929074	247	234	266	347	296	292
22883	2606	2384	2465	3272	2729	2628
56998	1087	836	977	940	852	784
105376717	3	1	4	5	1	2
84328	853	831	821	823	949	845
64802	471	529	522	732	650	517
113391335	0	1	0	0	1	2
100847055	0	1	0	2	0	1
116362	0	0	0	0	0	0
10277	916	944	789	902	751	825
23095	1485	1402	1364	1521	1216	1286
105376725	0	1	0	0	4	0
5226	3009	3082	2655	2116	2045	1968
100526739	431	445	438	404	395	357
378708	429	447	438	403	397	356
1325	3	1	0	1	1	0
1676	1209	1130	1153	1412	1215	1289
5195	491	534	457	706	568	669
54897	1212	1114	930	1452	1258	1208
105376733	0	0	0	2	0	0
105376735	0	0	0	0	0	0
148345	1	1	1	2	1	0
23435	2460	2354	2020	2562	2283	2243
10747	0	2	0	1	1	1
6723	2711	2797	2946	2545	2523	2469
5394	494	502	526	601	511	540
105376736	462	463	495	561	481	504
2475	752	653	660	764	607	632
100873935	0	0	0	0	0	0
10218	1	0	0	0	0	1
29914	361	345	303	382	359	328
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	4	4	9	7	4	3
112268221	0	0	0	0	0	0
101929181	4	4	2	1	1	1
26232	30	22	25	59	59	71
93611	430	361	356	518	502	483
26270	100	105	86	109	126	103
10459	839	806	836	757	737	855
374946	71	75	59	32	45	65
57085	1083	1241	1114	1165	1114	937
284498	2	8	6	3	4	1
102724659	0	0	0	0	0	0
4524	276	284	269	353	290	334
1185	237	252	207	278	249	241
100379251	1	2	0	3	2	2
4878	0	0	0	0	0	0
4879	0	0	0	0	0	0
26829	31	35	30	29	36	32
90231	952	1221	948	769	753	1324
5351	3237	3118	2892	3159	2838	3328
9927	1746	1568	1601	2098	1698	1565
60672	799	793	757	813	688	735
102466982	0	0	0	0	0	0
943	0	1	1	0	0	1
102465836	3	3	2	1	4	1
7133	3	3	3	1	6	1
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	210	240	217	275	199	211
677885	1	2	2	0	0	1
105376744	0	0	0	1	0	1
9249	227	251	233	167	157	208
102466722	0	0	0	0	0	0
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	2	1	1	7	5	8
390999	0	1	0	0	0	0
65121	3	1	2	0	1	1
105376745	0	0	0	0	0	0
440560	1	0	1	1	0	0
343069	0	1	1	1	0	0
65122	1	1	1	0	0	0
400735	0	0	1	0	0	0
343071	1	0	0	0	0	0
441871	1	2	0	1	4	2
440561	1	0	0	0	2	1
101929983	0	0	0	1	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	2	2	4	4	4	5
440563	1	1	0	1	2	1
645354	2	2	4	4	4	5
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	0	0	0	0
400736	2	0	0	0	0	0
391003	0	0	0	0	0	0
343068	3	0	0	0	0	2
391002	1	2	0	1	4	2
645382	0	0	0	0	0	0
653619	1	0	1	1	0	0
729528	3	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	2	0	0	0	2
126755	0	0	0	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	0	0	0	0	0	0
107984919	0	0	0	0	2	0
105378612	0	0	0	0	0	0
105376756	0	0	0	0	0	0
7799	649	580	569	718	633	711
23254	164	139	150	81	99	135
107985467	1	0	0	3	0	0
107985468	0	0	0	0	0	0
105376762	1	0	0	0	0	0
105376759	0	0	0	0	0	0
107985469	2	0	0	0	0	0
200197	4	3	3	4	10	4
55092	119	82	95	153	119	155
727684	0	0	0	0	0	2
114827	1	4	0	1	0	1
101927417	6	4	5	8	5	8
101927441	0	0	0	0	0	0
79180	751	877	962	662	683	887
11330	0	0	0	0	0	0
63036	0	0	0	0	0	0
105376767	0	0	0	0	0	0
51032	0	0	0	0	0	0
842	148	181	119	165	164	144
23341	345	278	247	393	295	346
107397391	0	0	0	0	0	0
79814	3	5	2	6	2	3
84301	525	540	517	635	499	559
6248	13	10	9	13	4	9
23207	92	87	80	81	58	85
284723	2	2	4	5	3	4
