GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	1	2	1	1	1	1
653635	69	54	71	68	55	41
102466751	4	2	3	3	2	3
107985730	0	0	1	0	0	1
100302278	0	0	0	0	0	0
645520	2	3	2	4	2	5
79501	0	0	0	0	0	0
100996442	10	14	11	8	11	6
729737	29	25	37	27	17	19
102725121	2	2	1	2	2	3
102723897	75	69	89	85	63	50
102465909	1	2	2	2	2	2
107985721	0	0	0	0	0	1
112268260	8	6	5	3	5	3
729759	0	0	0	0	0	0
100132287	21	14	27	20	17	13
105378947	0	0	0	2	0	0
101928626	0	0	0	0	0	0
113219467	616	548	499	549	505	433
81399	0	0	0	1	0	0
100133331	20	11	20	14	16	13
107984841	9	2	4	4	3	1
107984847	9	4	5	4	3	1
107984849	2	1	0	0	0	2
100288069	6	6	4	4	5	5
105378580	6	3	5	6	8	6
400728	0	1	2	3	1	0
79854	2	1	3	2	0	1
643837	40	36	33	24	31	25
107984850	0	0	0	0	0	0
284593	0	0	0	0	0	0
284600	7	6	11	6	3	4
100130417	1	0	0	0	0	1
107985728	2	0	0	0	0	0
148398	7	10	7	9	5	9
26155	238	198	267	214	170	265
339451	20	22	24	37	22	17
84069	15	11	17	20	20	21
84808	2	3	3	2	3	6
57801	16	7	5	0	1	4
9636	284	178	296	128	95	198
375790	880	553	849	334	265	287
100288175	33	22	29	24	19	24
112267874	4	4	6	3	5	3
105378948	30	17	25	16	14	16
401934	1	0	0	0	2	0
54991	19	15	25	32	9	19
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	1	0	0	0
554210	1	0	1	0	1	0
100506376	0	0	0	0	0	0
254173	0	0	0	0	0	1
8784	21	22	23	10	10	4
7293	1	1	1	0	1	0
51150	775	622	765	551	504	478
126792	165	146	176	102	85	108
388581	0	1	0	0	0	0
118424	152	143	155	145	140	141
101928895	6	12	8	4	2	5
6339	11	9	22	12	21	4
116983	103	65	96	94	54	63
102465434	0	0	0	0	0	0
109623456	0	0	0	1	1	1
126789	65	48	56	39	38	40
54973	188	193	203	164	170	139
102465435	0	0	1	0	0	0
80772	97	83	121	76	61	71
83756	9	7	4	3	2	3
1855	369	249	421	256	162	158
102466740	1	0	0	0	1	0
54587	58	29	47	42	31	31
54998	158	168	206	181	155	232
81669	916	727	857	834	759	570
148413	101	88	97	120	106	128
55052	179	149	157	180	173	237
107984868	0	0	2	2	1	0
441869	0	1	0	1	0	0
105378585	0	1	0	1	0	0
643965	0	0	0	0	0	0
102724312	0	0	0	0	0	1
107985729	0	0	0	1	0	0
64856	9	10	10	8	7	9
219293	6	2	5	3	2	3
83858	68	72	97	68	69	79
55210	124	108	150	95	81	96
339453	2	1	0	0	1	0
29101	403	390	413	424	383	369
643988	27	19	25	1	0	3
105378586	4	2	2	1	0	0
142678	115	103	129	155	95	78
8510	9	7	7	9	5	6
984	248	238	249	242	238	199
728661	652	559	581	627	589	425
8511	3	2	3	0	2	1
728642	88	73	90	78	72	69
9906	214	162	155	211	198	152
112268218	20	17	25	12	15	13
65220	266	225	255	218	176	179
2782	1551	1352	1492	1870	1699	1641
105378949	0	1	1	0	0	2
163688	3	2	0	1	8	4
339456	13	2	7	4	4	3
85452	1	2	1	0	0	0
107984872	0	0	0	0	0	0
105378589	1	0	0	0	0	0
2563	0	0	0	0	0	0
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	117	107	137	137	107	80
100506504	14	10	11	6	7	7
199990	119	96	129	123	102	90
112268219	14	13	15	21	22	18
105378593	1	0	0	1	0	1
6497	311	250	282	256	237	219
79906	22	13	15	14	23	26
100129534	3	4	2	17	17	8
11079	586	451	533	459	441	450
5192	102	82	111	103	93	82
9651	59	36	40	27	25	21
55229	157	123	147	138	123	103
388585	0	0	0	0	0	0
115110	4	3	7	2	4	1
8764	26	25	34	14	14	6
100996583	1	0	1	0	0	0
127281	150	133	127	170	138	180
79258	18	10	10	15	11	15
105378597	0	0	0	0	0	0
100287898	5	10	1	3	5	10
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	2	0	0	0	0	1
100422968	0	0	0	0	0	0
