GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	16	17	24	14	13	19
653635	1504	1506	1616	1173	1231	1314
102466751	61	60	47	54	51	53
107985730	2	3	4	3	1	3
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	48	40	49	47	44	42
729737	647	682	698	492	539	529
102725121	12	11	16	14	14	15
102723897	1483	1482	1644	1206	1227	1312
102465909	54	37	37	35	37	35
107985721	2	7	3	3	2	1
112268260	23	28	23	20	17	12
729759	0	0	1	0	1	1
100132287	668	659	689	501	557	580
105378947	5	6	3	2	1	1
101928626	0	1	0	0	1	0
113219467	7400	7703	8208	5152	5434	5843
81399	5	3	6	7	5	5
100133331	505	491	511	380	396	428
107984841	60	56	44	48	53	37
107984847	130	118	96	113	111	94
107984849	15	19	18	23	22	7
100288069	19	15	16	14	14	20
105378580	20	22	30	16	29	19
400728	3	1	3	3	2	0
79854	23	28	16	24	24	18
643837	225	292	268	269	261	287
107984850	3	2	0	1	2	0
284593	1	2	3	1	2	0
284600	13	21	11	16	15	12
100130417	7	16	17	11	8	15
107985728	3	3	1	2	2	3
148398	139	132	181	91	116	124
26155	1452	1531	1567	1363	1374	1408
339451	476	461	515	347	353	397
84069	92	70	71	54	98	71
84808	15	12	16	13	12	14
57801	116	118	136	84	76	122
9636	330	305	385	238	266	262
375790	5584	5845	6227	5167	5521	6767
100288175	15	16	16	10	10	14
112267874	15	18	27	16	20	12
105378948	27	41	46	33	26	43
401934	0	0	0	0	1	0
54991	190	169	216	159	152	170
254099	0	0	0	0	0	0
406984	2	0	0	0	0	0
406983	2	1	0	0	2	1
554210	1	5	0	7	0	5
100506376	0	0	3	2	1	0
254173	0	1	3	0	0	3
8784	2	0	2	1	2	0
7293	0	1	1	6	2	2
51150	4001	3978	4152	4143	4159	4368
126792	362	366	418	365	316	417
388581	33	35	42	27	25	23
118424	1008	1028	1037	1019	912	943
101928895	37	52	56	43	46	59
6339	282	250	312	227	260	329
116983	3703	3854	4171	3268	3247	3371
102465434	1	3	2	2	1	1
109623456	23	22	16	21	20	18
126789	318	360	391	328	304	320
54973	2063	2069	2102	1765	1776	1861
102465435	4	4	1	5	3	6
80772	330	345	371	363	357	345
83756	35	49	30	32	29	40
1855	1306	1352	1410	1152	1184	1337
102466740	2	1	3	2	1	1
54587	531	565	649	444	468	569
54998	1137	1138	1317	1010	1069	1102
81669	11976	11904	11529	9817	9616	9648
148413	558	590	595	574	602	558
55052	870	932	924	842	784	871
107984868	1	3	0	0	3	1
441869	19	10	11	15	10	10
105378585	10	1	2	1	1	3
643965	1	0	0	0	0	1
102724312	15	13	12	10	12	13
107985729	1	9	3	5	6	6
64856	562	588	569	482	437	552
219293	149	124	137	91	114	126
83858	1248	1306	1343	1017	1007	1091
55210	846	905	926	707	772	811
339453	4	11	13	9	14	10
29101	1300	1208	1185	1187	1078	1160
643988	12	13	23	7	17	14
105378586	0	1	1	0	0	0
142678	1345	1295	1459	1195	1283	1310
8510	71	85	90	66	68	75
984	1754	1831	1769	1576	1548	1590
728661	2024	2045	1937	1832	1773	1912
8511	12	12	14	20	13	20
728642	1911	1944	1963	1718	1642	1724
9906	1194	1147	1138	987	976	1094
112268218	198	211	247	186	208	191
65220	1971	2007	2014	1890	1746	1847
2782	4549	4781	4451	4762	4750	4764
105378949	4	10	6	5	5	4
163688	63	67	85	97	74	54
339456	35	32	24	26	18	27
85452	1	2	0	2	1	2
107984872	0	2	0	0	0	1
105378589	0	0	0	1	0	1
2563	0	0	0	0	1	1
105378590	36	19	27	27	31	28
105378591	1	0	0	0	0	0
5590	1098	1112	1106	947	932	943
100506504	80	107	95	105	86	69
199990	657	676	806	540	591	587
112268219	145	164	149	106	118	139
105378593	3	8	3	4	5	8
6497	1206	1241	1077	1166	1089	1183
79906	53	54	46	62	57	56
100129534	39	32	27	21	34	39
11079	2802	2811	2815	2695	2582	2563
5192	395	369	379	370	388	368
9651	18	7	15	11	12	8
55229	594	603	523	537	543	549
388585	1	1	0	0	0	0
115110	27	20	20	9	13	23
8764	76	74	70	69	74	77
100996583	2	2	0	0	4	3
127281	299	315	279	299	259	304
79258	35	40	44	33	37	31
105378597	2	0	3	2	1	0
100287898	11	20	17	24	21	23
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	1	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	4	3	3	1	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	1	1	0	0	0	0
440556	100	60	95	47	48	72
63976	256	237	261	262	185	200
100422968	0	0	0	1	0	0
105378606	1	1	1	1	0	1
107984909	3	8	2	0	5	0
105378605	0	1	0	0	1	0
105378604	3	2	5	4	2	7
27237	1088	1099	1174	821	823	986
1953	422	417	468	364	346	434
105378608	0	0	0	0	1	0
693135	0	0	0	0	0	0
105378607	0	1	0	0	0	0
127262	2180	2157	2128	2294	2024	2030
49856	498	514	472	472	428	453
7161	30	31	23	27	37	27
