GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	9	5	9	6	7	8
653635	753	692	614	827	826	755
102466751	23	12	16	17	23	23
107985730	0	0	0	0	2	1
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	75	77	60	64	82	52
729737	677	663	489	471	620	593
102725121	5	4	6	5	9	3
102723897	935	889	749	1021	1036	1001
102465909	9	7	6	10	13	11
107985721	3	0	0	0	1	1
112268260	154	143	136	308	267	216
729759	0	0	0	1	0	0
100132287	335	365	265	248	318	290
105378947	14	13	15	24	32	18
101928626	0	0	0	0	0	0
113219467	3873	2520	2721	3103	4919	1245
81399	4	6	2	6	6	5
100133331	285	281	217	207	273	257
107984841	55	49	32	38	54	38
107984847	72	59	52	54	87	65
107984849	12	7	5	6	18	6
100288069	70	62	43	53	60	61
105378580	35	24	18	27	26	20
400728	19	10	17	16	26	18
79854	31	23	19	23	35	16
643837	285	292	209	313	322	309
107984850	0	0	0	1	1	2
284593	2	4	1	0	3	0
284600	81	78	64	65	76	58
100130417	327	253	224	327	388	290
107985728	529	423	391	497	615	551
148398	1232	1305	1171	1423	1378	1523
26155	6076	6154	5451	6255	5352	5178
339451	1013	815	783	880	1055	973
84069	492	409	382	513	527	445
84808	62	63	48	82	81	71
57801	1367	1212	1126	1180	993	1272
9636	2632	2910	2450	2904	2361	2530
375790	16746	16166	13706	18796	19211	18253
100288175	151	163	150	143	143	118
112267874	321	385	349	307	271	270
105378948	361	301	235	232	313	241
401934	1981	2080	1887	1601	1352	1688
54991	875	915	747	1030	913	891
254099	8	11	4	3	7	6
406984	12	1	3	12	12	17
406983	13	12	12	4	7	9
554210	14	20	15	21	25	29
100506376	5	13	7	10	19	15
254173	14	5	13	22	21	28
8784	259	258	216	314	262	278
7293	0	7	0	0	3	3
51150	7746	7466	6306	8021	7024	7500
126792	881	941	770	1017	925	1058
388581	30	18	22	19	23	19
118424	1975	1979	1861	2463	2015	2162
101928895	35	31	32	26	48	43
6339	78	50	73	90	101	69
116983	2451	2211	1980	2569	2797	2743
102465434	0	0	0	2	0	2
109623456	14	9	17	15	21	20
126789	889	889	840	987	860	928
54973	2985	2950	2658	3367	3132	2876
102465435	20	12	8	13	17	22
80772	1141	1155	946	1241	1104	1201
83756	37	39	30	43	42	47
1855	3769	3661	3023	3276	3220	3139
102466740	4	3	4	5	7	6
54587	96	54	48	126	146	114
54998	4468	4622	4091	4415	3795	4157
81669	5361	4300	3784	5133	6297	4942
148413	1087	1051	924	1293	1203	1051
55052	2479	2382	2114	2617	2300	2183
107984868	3	4	2	0	3	7
441869	7	1	3	2	1	4
105378585	1	3	0	0	0	1
643965	0	1	0	0	0	1
102724312	11	12	4	15	13	9
107985729	10	11	9	20	14	17
64856	1228	1215	1177	2356	2122	2263
219293	80	83	72	84	89	104
83858	1084	1014	861	956	1101	984
55210	1832	1827	1571	1928	1853	1815
339453	6	7	4	14	13	1
29101	3339	3452	3032	4007	3425	3743
643988	1836	1783	1691	2112	1967	2131
105378586	79	67	62	64	63	101
142678	1383	1233	1113	1575	1712	1697
8510	61	53	52	60	72	66
984	2340	2339	1858	2416	2444	2301
728661	3962	3958	3314	3210	3314	3004
8511	10	8	9	11	18	9
728642	1829	1891	1411	1814	1841	1819
9906	1335	1236	1099	1207	1391	1118
112268218	250	263	214	251	257	264
