GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	19	13	16	3	4	4
653635	1532	1365	1524	1097	1151	1207
102466751	25	29	29	49	51	45
107985730	0	0	0	1	0	2
100302278	0	0	1	0	0	0
645520	0	1	0	0	0	0
79501	0	0	0	0	0	0
100996442	70	77	64	63	54	51
729737	423	380	440	287	291	271
102725121	28	27	20	2	1	3
102723897	1108	938	1028	783	862	884
102465909	10	17	13	16	14	17
107985721	1	0	3	0	1	1
112268260	21	20	26	27	19	21
729759	0	0	0	0	0	0
100132287	320	275	326	226	247	230
105378947	5	1	5	6	5	2
101928626	1	0	1	0	0	0
113219467	1497	1588	1172	1194	1048	1250
81399	9	5	4	5	4	5
100133331	492	422	494	387	408	377
107984841	111	86	96	89	83	78
107984847	118	102	105	90	102	64
107984849	40	39	33	23	41	14
100288069	142	141	123	150	130	130
105378580	39	31	32	56	47	30
400728	11	17	16	13	17	16
79854	31	24	20	40	54	40
643837	539	474	462	326	249	264
107984850	0	2	0	1	0	0
284593	0	0	1	0	0	3
284600	9	5	7	12	7	18
100130417	9	19	13	31	15	31
107985728	54	40	48	71	49	61
148398	504	434	497	522	436	470
26155	3662	3155	3582	3735	3892	4157
339451	904	745	852	648	625	660
84069	1190	1054	1247	510	661	650
84808	238	213	230	95	122	125
57801	1425	1038	1389	929	1018	1110
9636	947	820	796	1039	929	943
375790	36336	30663	37552	35529	34713	38338
100288175	120	100	75	77	68	75
112267874	106	108	116	63	57	55
105378948	258	158	152	132	102	108
401934	249	232	303	205	217	226
54991	790	664	756	641	639	679
254099	0	0	0	0	0	1
406984	13	11	13	17	15	23
406983	8	10	8	21	13	19
554210	12	7	15	70	48	61
100506376	20	29	25	24	26	27
254173	64	57	62	63	50	57
8784	4	3	7	5	3	6
7293	11	8	2	2	6	8
51150	3677	3074	3575	3639	3829	4002
126792	1157	937	1115	645	736	769
388581	51	52	62	41	46	35
118424	1410	1137	1253	1394	1348	1468
101928895	37	20	33	25	21	23
6339	116	94	103	66	52	75
116983	2513	2124	2538	2658	2360	2740
102465434	1	0	0	2	1	2
109623456	19	12	13	20	16	14
126789	343	286	326	470	419	463
54973	2506	2228	2489	2481	2457	2683
102465435	15	9	22	30	24	21
80772	1016	947	1164	1173	1086	1271
83756	59	58	50	38	33	44
1855	4100	3497	4051	3349	3168	3639
102466740	44	34	31	19	14	23
54587	101	79	114	307	292	258
54998	1937	1712	1957	2637	2641	2565
81669	7690	6777	7139	4320	4157	4426
148413	555	451	474	640	558	625
55052	978	847	850	1070	1116	1213
107984868	5	9	8	17	6	10
441869	397	331	353	274	298	313
105378585	61	48	37	55	39	56
643965	0	0	0	1	0	0
102724312	3	1	0	6	6	7
107985729	5	3	3	2	5	8
64856	803	674	804	832	710	907
219293	31	16	22	29	20	18
83858	1730	1501	1749	1128	1065	1120
55210	2037	1662	1869	1791	1771	1832
339453	31	23	34	28	18	20
29101	2820	2507	2603	2918	2985	3308
643988	71	48	61	23	27	17
105378586	12	8	12	6	2	5
142678	3705	2931	3609	2623	2526	2787
8510	71	45	74	39	39	37
984	2307	1991	2140	2067	1993	2101
728661	1651	1454	1519	1358	1269	1314
8511	20	24	35	5	11	5
728642	1968	1670	1758	1362	1319	1352
9906	1709	1425	1357	1687	1389	1407
112268218	128	111	127	107	108	100
65220	1759	1542	1651	1622	1536	1621
2782	8145	7061	7090	6420	6203	6721
105378949	33	19	23	35	25	31
163688	10	21	20	9	14	3
339456	12	26	21	3	12	10
85452	0	1	1	0	2	0
107984872	0	3	1	0	0	1
105378589	0	0	1	0	0	0
2563	0	0	2	0	0	0
105378590	0	0	0	0	0	0
105378591	0	0	1	3	3	1
5590	1605	1403	1552	1190	1170	1307
100506504	57	45	43	65	59	70
199990	984	832	902	727	692	703
112268219	79	47	71	65	65	66
105378593	5	9	9	2	5	4
6497	1984	1825	1902	2083	1903	2129
79906	240	219	257	387	396	426
100129534	84	90	76	83	85	88
11079	2133	1790	2029	2476	2403	2490
5192	720	607	649	695	673	727
9651	1442	1196	1507	733	648	778
55229	468	462	478	738	698	718
388585	30	34	37	45	41	44
115110	67	58	62	65	67	72
8764	365	340	407	463	442	514
100996583	0	0	1	5	4	1
127281	1167	1071	1149	1081	1062	1129
79258	177	129	148	136	132	140
105378597	0	0	0	0	0	0
100287898	15	9	19	19	38	34
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	1	0	0	0
63976	8	5	7	1	2	1
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	4	0	0	0
105378604	0	1	1	1	0	0
27237	1063	827	1041	1869	1695	1954
1953	1348	1149	1496	911	828	946
105378608	0	1	1	0	0	2
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	2010	1829	1775	2204	1971	2200
49856	492	412	434	432	417	498
7161	271	246	285	470	358	401
105378610	1	1	0	1	0	0
105378609	0	0	0	0	1	0
57212	593	562	616	425	315	382
148870	8	8	9	0	2	1
388588	31	25	22	17	13	19
57470	2120	1816	1841	2314	2195	2208
9731	1228	1125	1146	1067	914	1005
1677	230	201	220	221	213	197
107984910	9	8	5	15	5	13
339448	793	742	658	853	825	796
100133612	5	6	18	23	17	21
728716	0	0	2	1	0	0
105376672	0	0	0	0	1	0
105376673	0	0	0	1	0	0
284661	0	0	0	0	0	0
105376674	0	0	1	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	54	65	50	95	64	82
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	1	1	1	3	4	1
261734	1029	821	995	850	868	935
8514	258	249	238	144	174	199
26038	71	46	63	8	11	9
105376687	1	0	0	0	0	0
6146	12950	11725	10953	11852	11434	11721
107985733	189	169	192	122	134	120
102724450	12	10	9	14	10	13
388591	2246	2044	2130	1418	1268	1393
23463	2079	1958	1880	3266	3202	3356
148645	10	18	13	11	11	8
390992	0	0	2	0	1	0
387509	1138	957	1048	802	790	857
11332	2158	2043	2103	2220	2380	2534
54626	1707	1431	1590	1754	1568	1751
83715	1072	871	1124	1509	1353	1527
100422975	1	2	4	0	2	2
8718	1099	866	975	740	717	706
57449	3304	2775	3185	2241	2000	2299
79707	877	819	786	1035	942	764
80835	84	63	73	2	0	1
107984912	5	4	6	0	0	0
3104	597	519	569	438	411	449
9903	3730	3194	3622	1856	1812	2062
107984913	19	16	20	18	20	21
148479	560	574	541	991	893	1006
90326	627	554	581	645	697	689
55735	1726	1488	1600	1856	1939	1978
100505887	0	0	0	0	0	0
110841581	5	9	13	20	14	28
23261	599	592	554	537	532	577
105376692	0	0	0	0	0	0
102725193	0	0	0	0	1	0
101928836	0	0	0	0	0	0
105376691	0	0	0	0	0	0
105376689	7	1	2	0	0	0
9341	1902	1824	1583	2092	2017	2020
8863	264	230	250	425	365	398
10911	2	0	1	1	0	1
3604	46	51	43	68	70	62
11315	3772	3421	3296	4432	4569	4669
54206	2853	2518	2442	466	503	471
107984915	2	1	0	1	1	7
102724539	0	0	0	0	1	0
105376695	0	0	0	0	0	0
50651	5	4	8	2	2	0
473	3658	3225	3617	2936	2977	3129
102724552	2	4	5	4	5	4
106632271	0	2	0	0	0	0
2023	44830	40110	42082	50119	54104	56387
102465436	7	8	7	4	2	127
100505975	22	27	18	29	20	20
112268261	0	0	0	0	0	0
765	0	0	0	0	0	0
155184	0	0	0	0	0	0
6518	4	1	5	2	2	0
80045	747	637	641	941	896	957
106614088	179	167	163	308	338	320
407040	2	3	2	4	5	3
102724571	52	44	32	72	68	64
9563	2462	2074	2171	2301	2270	2428
80176	596	577	574	1184	1126	1193
100506022	3	7	5	14	5	15
84275	177	189	158	72	80	66
199953	810	699	762	788	839	874
107985734	43	51	47	40	36	33
105376712	0	0	0	0	0	0
5293	572	536	572	438	407	420
644997	0	0	0	0	0	0
101929074	0	2	4	4	1	1
22883	9209	8283	8651	10306	9764	10787
56998	804	677	723	1208	1102	1241
105376717	115	95	92	162	146	160
84328	698	612	518	942	815	882
64802	279	253	271	346	289	305
113391335	2	0	1	5	7	1
100847055	1	0	0	0	1	0
116362	0	0	1	0	0	0
10277	1803	1559	1513	2116	1905	2110
23095	1845	1675	1587	2725	2502	2630
105376725	14	5	4	8	6	11
5226	7926	7282	7212	5760	5575	5825
100526739	196	195	197	332	362	373
378708	218	209	211	360	388	390
1325	16	20	20	28	29	36
1676	1910	1630	1610	1991	1916	1937
5195	918	783	873	1087	1189	1166
54897	1810	1588	1710	1286	1143	1332
105376733	0	0	0	0	0	0
105376735	7	2	5	7	2	7
148345	1	0	0	1	0	0
23435	3520	3092	2901	4952	4683	4812
10747	40	26	30	42	37	37
6723	1855	1452	1702	865	944	1027
5394	1788	1617	1581	1969	1872	2108
105376736	56	49	55	72	61	74
2475	3023	2731	2701	3138	3074	3232
100873935	62	63	50	69	69	51
10218	3	1	3	4	1	2
29914	714	636	643	524	562	563
105376737	3	3	0	1	0	1
105376739	0	0	0	1	0	2
105376740	0	0	0	0	0	0
57540	5	4	7	7	5	5
112268221	0	0	0	1	0	1
101929181	2	0	5	3	2	0
26232	16	10	22	18	14	12
93611	114	92	105	83	50	73
26270	6	6	8	11	11	11
10459	512	412	472	464	505	573
374946	1	0	2	0	0	2
57085	1109	941	1093	879	816	960
284498	182	182	182	139	129	142
102724659	2	1	1	0	0	0
4524	850	726	735	601	517	614
1185	2005	1694	1805	777	733	777
100379251	322	300	312	134	107	131
4878	108	81	81	16	16	22
4879	18	17	27	0	0	0
26829	7	6	9	0	0	0
90231	1940	1665	1823	2459	2233	2630
5351	2597	2099	2325	2426	2481	2638
9927	4681	4124	4066	6736	6631	6940
60672	1335	1098	1339	596	632	718
102466982	2	2	6	1	2	3
943	2	2	6	6	4	2
102465836	0	0	0	1	1	1
7133	11	4	4	55	63	57
100616438	0	0	0	0	0	0
107984917	0	0	2	0	0	0
55187	2557	2202	2088	4240	3795	3970
677885	14	5	6	18	6	20
105376744	5	5	7	4	6	0
9249	4307	3750	3925	3797	3757	3880
102466722	37	38	38	22	20	13
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	0	0	0	0	0	1
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	1	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	1	0	0	0
649330	0	0	0	0	0	0
441873	0	0	1	0	0	0
649324	0	0	0	0	0	0
440563	0	0	0	0	0	0
645354	0	0	0	0	0	0
645359	0	0	1	0	0	0
101060301	0	0	0	0	0	0
343070	0	0	1	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	2	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
