GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	0	0	0	0	0	0
653635	233	310	241	277	227	204
102466751	0	0	0	0	0	0
107985730	0	0	0	0	0	0
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	12	18	8	17	9	10
729737	62	128	78	72	86	56
102725121	3	3	1	5	4	0
102723897	83	113	89	84	81	72
102465909	1	1	1	1	0	0
107985721	0	0	0	0	0	0
112268260	2	1	3	2	1	4
729759	0	0	0	0	0	0
100132287	39	59	36	46	40	29
105378947	0	0	0	1	0	0
101928626	0	0	0	0	0	0
113219467	0	0	0	0	0	0
81399	0	0	0	0	0	0
100133331	29	45	37	37	30	23
107984841	40	59	35	45	37	37
107984847	93	79	105	67	64	78
107984849	21	28	21	19	16	15
100288069	3	7	3	4	3	3
105378580	0	0	0	0	0	0
400728	0	0	0	0	0	0
79854	6	8	6	11	4	10
643837	540	480	450	464	469	434
107984850	0	0	0	0	0	0
284593	0	0	0	0	0	0
284600	0	0	0	0	0	0
100130417	1	0	3	0	1	0
107985728	0	0	0	0	0	0
148398	138	167	151	155	146	144
26155	1945	2206	1666	1659	1748	1917
339451	28	35	31	18	15	15
84069	93	141	91	99	103	78
84808	1	3	2	0	1	0
57801	332	217	256	310	291	327
9636	21	21	25	21	31	90
375790	509	481	481	366	426	432
100288175	0	0	0	0	0	0
112267874	0	0	0	0	0	0
105378948	0	0	0	0	0	0
401934	0	0	0	0	0	0
54991	271	397	238	294	294	219
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	0	0	0	0	0
8784	5	5	11	13	1	8
7293	0	0	0	0	0	0
51150	1923	1876	1838	1999	2117	1767
126792	860	880	748	819	838	688
388581	2	1	0	0	2	1
118424	1132	1022	956	933	1070	1020
101928895	0	0	0	0	0	0
6339	0	0	0	0	0	0
116983	46	84	57	75	63	39
102465434	0	0	0	0	0	0
109623456	0	0	0	0	0	0
126789	586	568	438	512	500	450
54973	493	625	495	636	548	458
102465435	0	0	0	0	0	0
80772	888	795	633	951	795	679
83756	35	23	47	14	53	32
1855	535	302	511	517	498	459
102466740	0	0	0	0	0	0
54587	1	2	3	1	1	3
54998	2999	3223	2832	3381	2650	2918
81669	237	362	208	271	241	221
148413	130	151	119	116	100	120
55052	2030	1884	1734	2454	2280	2051
107984868	0	0	0	0	0	0
441869	0	0	0	0	0	0
105378585	0	0	0	0	0	0
643965	0	0	0	0	0	0
102724312	0	0	0	0	0	0
107985729	0	0	0	0	0	0
64856	93	87	69	101	87	81
219293	0	3	1	1	0	1
83858	66	97	64	99	79	62
55210	584	547	482	583	525	597
339453	1	0	0	1	0	0
29101	4222	4836	4154	4450	4323	5520
643988	280	253	254	242	224	147
105378586	0	0	0	0	0	0
142678	43	33	53	33	44	33
8510	1	2	0	1	0	1
984	1246	1296	1300	1308	1225	1548
728661	351	439	319	304	363	292
8511	0	1	0	1	0	1
728642	584	559	617	574	599	722
9906	201	270	193	182	212	183
112268218	0	0	0	0	0	0
65220	3	6	1	2	2	4
2782	2504	2348	2369	2571	2445	2334
105378949	0	0	0	0	0	0
163688	0	0	0	0	0	0
339456	7	5	7	4	9	4
85452	0	0	0	0	0	0
107984872	0	0	0	0	0	0
105378589	0	0	0	0	0	0
2563	0	0	0	0	0	0
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	162	179	123	173	184	148
100506504	0	0	0	0	0	0
199990	0	1	1	0	0	0
112268219	0	2	0	0	0	1
105378593	0	0	0	0	0	0
6497	530	656	489	622	517	487
79906	65	85	55	48	62	58
100129534	2	3	2	2	3	2
11079	1733	1816	1779	1643	1907	1827
5192	314	340	328	334	356	308
9651	7	7	6	2	4	3
55229	492	498	498	403	452	448
388585	4	0	0	0	0	0
115110	0	0	0	0	0	0
8764	2	0	1	1	0	0
100996583	0	0	0	0	0	0
127281	1096	1272	922	933	949	642
79258	0	0	1	2	2	0
105378597	0	0	0	0	0	0
100287898	0	0	0	0	0	0
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
