GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	3	5	2	3	6	2
653635	336	320	291	250	258	275
102466751	4	4	4	4	4	5
107985730	0	0	0	0	0	0
100302278	0	0	0	0	0	0
645520	1	1	0	1	1	0
79501	0	0	0	0	0	0
100996442	34	31	28	24	24	32
729737	116	107	104	160	155	194
102725121	2	3	3	2	5	1
102723897	332	301	287	245	251	283
102465909	4	3	4	5	4	4
107985721	0	1	0	0	1	0
112268260	12	14	9	9	8	9
729759	0	0	0	0	0	0
100132287	92	86	76	110	104	130
105378947	0	2	2	1	4	1
101928626	0	1	0	0	0	0
113219467	2858	2448	2451	3578	4001	4227
81399	1	3	0	1	1	1
100133331	107	111	90	127	122	146
107984841	16	12	12	16	14	16
107984847	23	22	18	31	24	21
107984849	3	3	2	5	3	5
100288069	16	18	21	22	21	20
105378580	33	38	33	17	20	25
400728	10	4	9	5	10	6
79854	28	22	23	18	15	19
643837	424	406	381	294	298	287
107984850	2	2	2	1	1	1
284593	2	3	2	3	2	4
284600	33	27	20	14	19	15
100130417	6	8	9	3	4	4
107985728	1	2	2	1	1	0
148398	139	139	121	97	126	131
26155	2682	2577	2353	2082	2296	2207
339451	317	264	274	329	323	307
84069	818	748	730	430	513	569
84808	133	128	116	66	82	92
57801	923	691	736	931	1097	1121
9636	227	130	144	1554	1763	2049
375790	13576	10328	12260	26646	27668	29453
100288175	9	5	7	10	7	10
112267874	20	12	13	16	6	19
105378948	16	20	17	19	8	21
401934	132	89	105	77	61	115
54991	455	380	402	387	418	503
254099	0	0	0	0	0	0
406984	21	18	22	12	9	11
406983	4	7	5	0	1	6
554210	35	34	20	20	22	17
100506376	1	2	0	2	0	0
254173	3	6	2	1	1	8
8784	27	18	28	15	10	17
7293	2	1	4	2	2	2
51150	3423	3086	3036	3237	3498	3927
126792	713	638	612	459	532	446
388581	16	21	18	12	17	10
118424	1137	1038	1033	947	965	1164
101928895	13	13	8	9	13	12
6339	65	56	52	36	40	73
116983	1969	1990	1791	1410	1480	1724
102465434	1	1	1	0	0	1
109623456	3	2	4	2	4	3
126789	382	392	400	247	288	336
54973	1398	1356	1284	1233	1294	1232
102465435	10	15	6	3	12	6
80772	1291	1370	1202	1009	1077	1177
83756	73	51	65	40	60	51
1855	2419	2239	2270	2224	2370	2480
102466740	2	0	1	0	0	1
54587	119	141	106	109	142	149
54998	1618	1401	1417	1198	1316	1501
81669	3649	3695	3262	3328	3666	3622
148413	283	311	249	198	219	212
55052	689	716	624	588	672	689
107984868	19	7	13	4	3	4
441869	220	243	185	34	41	41
105378585	14	16	9	3	6	3
643965	6	9	5	2	0	0
102724312	3	1	1	1	0	0
107985729	2	4	3	1	1	0
64856	516	451	443	110	137	148
219293	176	157	159	114	128	103
83858	1398	1245	1235	922	1038	908
55210	1269	1175	1081	829	964	897
339453	16	12	18	12	12	15
29101	2291	2163	2006	2117	2472	2286
643988	362	377	288	356	399	441
105378586	23	19	19	28	28	29
142678	1048	1048	984	1092	1095	1200
8510	45	46	41	36	43	45
984	999	965	870	757	810	810
728661	849	790	698	896	925	944
8511	6	4	6	8	5	6
728642	867	857	782	616	696	701
9906	421	412	363	462	487	509
112268218	105	107	98	88	93	96
65220	1734	1590	1513	1396	1514	1500
2782	8230	7147	7050	9432	10305	10236
105378949	5	5	5	1	3	6
163688	5	9	5	14	14	13
339456	3	2	6	3	1	0
85452	5	3	2	0	1	3
107984872	2	0	0	0	0	0
105378589	0	1	0	0	2	0
2563	0	0	0	0	0	0
105378590	0	0	0	1	0	0
105378591	0	1	0	0	2	1
5590	697	662	585	691	706	787
100506504	24	31	23	27	26	24
199990	945	746	816	873	977	1012
112268219	91	88	83	51	73	61
105378593	3	4	4	3	5	2
6497	2200	2028	2109	2294	2396	2376
79906	78	97	84	104	108	122
100129534	24	33	18	34	37	28
11079	2751	2708	2489	2101	2288	2236
5192	508	485	427	430	486	475
9651	4401	4177	3743	3646	3909	3959
55229	429	450	385	383	418	389
388585	179	149	163	58	53	80
115110	68	57	50	24	24	39
8764	290	291	280	145	131	178
100996583	0	0	0	0	0	0
127281	515	522	484	399	443	437
79258	44	37	33	34	36	39
105378597	0	0	2	0	0	0
100287898	6	3	11	0	3	2
