GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	18	12	12	10	15	13
653635	548	534	494	518	628	485
102466751	17	21	12	23	25	14
107985730	0	0	0	1	0	1
100302278	0	0	0	0	1	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	98	120	101	78	118	86
729737	64	52	44	74	39	41
102725121	33	18	29	25	21	18
102723897	713	728	663	726	751	642
102465909	7	7	3	6	11	6
107985721	0	1	1	0	1	1
112268260	25	36	32	28	37	36
729759	0	1	1	1	2	0
100132287	124	120	94	142	107	107
105378947	6	8	5	14	7	7
101928626	1	0	0	0	0	1
113219467	35	22	7	23	17	13
81399	18	17	19	14	20	11
100133331	153	123	109	166	116	122
107984841	55	66	35	67	52	60
107984847	83	82	72	74	63	69
107984849	23	13	12	24	13	17
100288069	135	148	140	158	146	133
105378580	68	59	64	68	74	71
400728	18	23	24	21	23	29
79854	54	54	50	47	61	35
643837	681	568	572	592	526	563
107984850	1	1	0	0	0	0
284593	6	3	4	3	3	1
284600	113	114	47	114	85	61
100130417	27	35	36	25	43	27
107985728	113	85	68	70	126	82
148398	579	551	498	603	613	542
26155	6478	6039	6016	6398	5697	5543
339451	654	675	622	589	660	564
84069	285	280	276	281	285	235
84808	47	42	34	34	37	22
57801	347	368	422	300	404	407
9636	170	182	270	122	223	248
375790	7494	7458	8472	7865	7129	8277
100288175	43	38	48	33	37	48
112267874	8	6	6	4	12	10
105378948	28	29	27	21	31	25
401934	1	3	2	0	1	1
54991	599	592	596	619	617	585
254099	1	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	1	0	0	0	0
100506376	0	1	1	2	2	2
254173	0	4	0	1	2	1
8784	0	4	0	2	1	4
7293	14	9	9	21	11	5
51150	2754	2500	2708	2351	2596	2514
126792	849	822	947	914	837	926
388581	24	15	16	32	26	15
118424	1670	1583	1595	1482	1549	1528
101928895	24	29	30	30	37	24
6339	37	37	33	38	27	21
116983	874	987	861	809	865	783
102465434	2	1	0	1	0	0
109623456	12	11	5	10	11	7
126789	543	546	543	527	621	585
54973	2042	2007	1935	1917	1979	1886
102465435	19	12	17	13	14	12
80772	647	551	684	660	559	696
83756	179	206	115	192	135	105
1855	4278	4215	4263	4323	3747	3857
102466740	15	11	9	9	10	13
54587	199	149	159	187	154	140
54998	1682	1490	1781	1425	1824	1858
81669	3190	3215	2835	2808	3041	2707
148413	286	275	257	300	302	249
55052	1033	858	822	778	1017	845
107984868	3	3	2	2	12	4
441869	2	1	1	3	0	0
105378585	2	0	0	0	0	0
643965	0	0	0	0	2	1
102724312	0	1	0	0	0	0
107985729	0	1	0	0	1	0
64856	0	0	0	3	2	3
219293	55	46	58	54	55	44
83858	2781	2640	2485	2879	2681	2187
55210	2341	2300	2148	2457	2169	1945
339453	21	26	21	18	23	28
29101	2145	2177	2367	1954	2298	2328
643988	25	33	34	20	43	35
105378586	4	5	8	4	10	9
142678	578	617	590	543	568	535
8510	47	42	41	38	39	36
984	796	787	726	822	732	687
728661	2478	2512	2716	3011	2585	3040
8511	5	8	5	5	2	5
728642	562	634	492	559	538	488
9906	1255	1362	1400	1559	1442	1554
112268218	164	173	167	158	152	176
65220	1788	1918	1708	1624	1546	1638
2782	12392	12486	14125	10981	10723	12860
105378949	30	23	22	35	22	14
163688	6	9	4	2	8	3
339456	6	13	22	13	12	17
85452	3	3	0	3	1	0
107984872	0	0	0	0	0	1
105378589	0	1	0	1	0	0
2563	1	9	12	8	14	12
105378590	0	0	0	1	2	1
105378591	1	1	0	0	0	0
5590	346	468	460	376	443	504
100506504	31	44	33	33	38	50
199990	837	875	938	780	901	848
112268219	213	199	165	189	125	118
105378593	2	2	2	0	0	2
6497	2931	3021	3041	3495	2832	3144
79906	177	122	158	211	165	157
100129534	38	22	27	41	33	46
11079	3465	3319	3345	2997	3189	3311
5192	503	501	525	500	476	521
9651	46	37	33	41	29	17
55229	1161	1060	994	1042	1043	846
388585	0	1	0	1	0	0
115110	6	11	7	6	6	7
8764	44	34	39	52	45	50
100996583	13	7	4	9	9	6
127281	352	415	607	388	480	592
79258	39	65	81	47	57	71
105378597	2	2	0	0	0	0
100287898	64	48	45	71	50	48
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	20	30	13	21	24	17
63976	369	467	444	551	442	471
100422968	0	1	0	0	0	0
105378606	7	5	8	9	10	7
107984909	14	10	16	31	13	5
105378605	11	8	7	13	6	13
105378604	40	42	25	38	39	35
27237	100	84	112	109	99	107
1953	170	214	205	224	269	269
105378608	0	1	0	3	1	3
693135	0	0	0	0	0	0
105378607	2	0	0	0	0	0
127262	663	585	518	408	353	378
49856	597	565	638	546	653	579
7161	120	38	84	98	72	70
105378610	2	1	0	2	1	0
105378609	0	1	1	1	0	0
57212	4	1	2	3	2	6
148870	0	1	2	0	0	0
388588	0	0	0	0	1	1
57470	1826	1838	1833	1761	1706	1774
9731	1100	1196	1223	1261	1138	1152
1677	275	265	250	242	270	261
107984910	20	31	20	22	28	22
339448	1369	1310	1321	1386	1302	1209
100133612	6	4	6	8	9	5
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	1	1	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	2	5	0	0	0
55966	370	636	634	376	511	665
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	1	0	0
100616421	0	1	1	1	1	0
261734	701	686	695	706	675	668
8514	93	122	140	111	152	179
26038	1203	1334	1221	1260	1214	1209
105376687	2	3	0	1	2	0
6146	5002	4793	5291	4531	5291	5921
107985733	11	10	12	9	9	14
102724450	6	3	12	6	6	5
388591	192	177	174	154	168	179
23463	5158	5077	5439	5157	4522	4906
148645	21	18	18	26	21	26
390992	0	1	0	1	0	0
387509	255	268	428	294	269	437
11332	2268	2162	2488	2009	2237	2425
54626	22	27	38	13	35	29
83715	23	26	27	22	29	25
100422975	0	0	0	0	0	0
8718	485	476	450	493	399	375
57449	2259	2154	2136	2264	1862	2015
79707	5408	5140	4700	5904	4659	4506
80835	3	3	1	2	2	9
107984912	0	1	1	1	2	1
3104	402	427	337	398	409	369
9903	1971	1845	1555	1922	1697	1498
107984913	13	24	12	12	15	12
148479	1538	1532	1677	1538	1493	1669
90326	872	889	853	795	909	806
55735	1913	1923	1738	1970	1956	1774
100505887	0	0	0	0	0	0
110841581	15	17	21	19	16	18
23261	738	731	939	626	917	844
105376692	0	0	0	0	0	0
102725193	0	0	0	1	3	0
101928836	0	0	0	0	2	1
105376691	0	0	0	1	0	0
105376689	3	15	2	9	5	4
9341	3342	3500	3579	3199	3336	3512
8863	423	457	415	431	496	465
10911	0	0	0	0	0	1
3604	10	37	23	32	18	35
11315	3977	4051	4344	3082	4619	4523
54206	16024	16609	24258	16302	14589	23943
107984915	5	4	5	1	2	0
102724539	6	4	4	0	9	1
105376695	0	0	0	0	0	0
50651	20	20	33	18	22	43
473	2358	2427	2555	3129	2383	2642
102724552	3	6	4	3	8	1
106632271	3	3	2	3	1	2
2023	92074	84235	108946	85891	88041	104189
102465436	33	37	45	51	27	30
100505975	41	43	39	36	20	32
112268261	0	2	0	0	0	0
765	0	2	3	1	0	6
155184	0	0	5	1	0	2
6518	2	1	3	2	0	1
80045	368	359	323	333	289	273
106614088	0	0	0	0	1	0
407040	0	0	0	0	0	0
102724571	0	0	0	0	1	0
9563	720	667	877	947	860	1169
80176	391	335	379	351	259	288
100506022	12	15	17	12	19	22
84275	1107	1161	1076	956	1092	994
199953	1877	1608	1553	1865	1345	1369
107985734	44	50	51	60	43	38
105376712	0	0	0	2	2	0
5293	1138	1036	1110	1212	933	1077
644997	0	0	1	0	0	1
101929074	32	48	48	45	57	47
22883	7840	7221	8018	7658	6885	7881
56998	1002	951	1191	992	1097	1352
105376717	58	50	78	65	65	74
84328	1982	2013	2042	1990	1789	2005
64802	180	211	192	238	240	240
113391335	10	11	1	19	10	5
100847055	1	1	0	2	1	0
116362	14	0	8	7	8	4
10277	2639	2579	2787	3102	2480	2787
23095	5183	5584	5421	5786	4754	5431
105376725	8	13	8	19	12	6
5226	2307	2139	2621	2245	2113	2499
100526739	186	199	204	162	175	192
378708	221	224	233	190	211	244
1325	27	27	35	24	32	29
1676	3264	3125	3141	3457	3014	3176
5195	742	725	720	679	731	642
54897	1405	1323	1429	1667	1346	1505
105376733	0	2	0	0	0	0
105376735	0	0	0	0	0	0
148345	1	0	2	2	3	0
23435	6586	6472	6581	6031	6086	6418
10747	145	157	127	137	134	142
6723	3738	3353	3333	3671	3522	3082
5394	2934	2838	2723	2905	2842	2825
105376736	134	109	131	121	119	113
2475	6034	5828	5397	4441	3480	3568
100873935	105	109	76	81	64	78
10218	30	39	23	34	36	34
29914	1274	1159	1002	1291	1109	993
105376737	0	1	0	1	0	0
105376739	0	0	0	0	0	0
105376740	0	1	0	0	3	0
57540	14	16	9	20	11	19
112268221	2	3	1	1	2	4
101929181	0	0	2	0	0	0
26232	15	25	33	11	32	47
93611	515	540	572	521	640	579
26270	168	141	147	122	187	179
10459	1191	1148	1195	933	1244	1076
374946	1	3	2	1	2	2
57085	636	557	614	518	588	550
284498	91	81	90	88	82	94
102724659	0	0	1	1	0	0
4524	519	496	494	552	496	525
1185	970	937	937	934	854	857
100379251	132	118	121	104	99	110
4878	10	15	11	8	7	5
4879	1	3	0	1	1	1
26829	0	1	0	0	0	1
90231	2256	2110	2401	2107	1930	2185
5351	3729	3458	4754	3446	3520	4628
9927	7099	6656	6544	7104	6406	6269
60672	573	550	594	560	574	517
102466982	2	2	6	1	2	1
943	2	1	8	1	3	4
102465836	0	0	0	0	1	0
7133	10	7	13	9	16	10
100616438	0	0	0	0	0	0
107984917	0	0	0	1	0	0
55187	3335	3639	3462	3922	3314	3574
677885	10	23	14	19	21	14
105376744	3	7	1	1	2	3
9249	761	752	936	990	884	1096
102466722	2	4	3	8	4	5
343066	0	0	0	0	0	0
126767	0	0	0	0	1	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	1	1	6	0	0	2
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	0	0	0	0	0	0
65122	1	1	0	0	0	0
400735	2	0	0	0	0	0
343071	0	0	1	0	0	0
441871	0	0	0	1	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	0	0	0	0	0	0
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	0	0	0	0	0	0
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	0	0	0	0	0	0
343070	1	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	1	0	0
645382	0	0	0	0	0	0
653619	0	0	0	1	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	1	0	0	1	0	0
126755	0	0	2	0	0	0
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	0
10630	0	0	0	0	0	0
107984919	0	0	0	0	0	0
105378612	0	0	0	0	0	0
105376756	0	0	0	0	2	0
7799	2506	2431	2340	2827	2235	2343
23254	244	335	338	297	304	270
107985467	1	1	1	0	0	0
107985468	0	0	0	0	0	1
105376762	0	2	0	0	0	2
105376759	0	0	1	0	0	0
107985469	0	0	0	0	0	0
200197	1	4	6	4	5	4
55092	413	405	366	344	348	322
727684	17	25	19	19	20	21
114827	59	87	87	66	89	76
101927417	8	10	13	9	9	18
101927441	128	151	70	116	128	66
79180	4321	4102	4651	4012	3792	4283
11330	1	1	4	2	4	7
63036	3	1	2	1	1	0
105376767	0	0	0	1	0	1
51032	8	8	10	6	14	13
842	179	186	217	192	189	201
23341	1772	1580	1578	1819	1369	1558
107397391	3	4	1	1	7	3
79814	13	22	24	16	18	8
84301	2626	2805	2526	2667	2032	2195
6248	526	549	462	516	398	431
23207	3017	2965	3014	3130	2906	2890
284723	20	24	15	27	23	16
110806303	4	2	2	3	4	4
388595	11	8	4	4	3	5
54751	1565	1486	1895	1556	1459	1866
440567	42	55	37	45	67	60
729614	183	178	167	164	199	172
23013	4953	4897	4905	5948	4517	4940
7709	934	958	989	921	919	836
149563	0	0	0	1	0	0
27129	6	0	0	1	0	0
1187	1	6	0	0	1	2
1188	2	2	2	6	3	2
348487	108	124	168	144	147	172
1969	8561	7221	7540	8622	7236	7409
101927479	169	110	109	149	128	82
128272	0	0	2	1	0	0
101927546	5	12	8	12	13	21
79363	107	81	91	117	66	102
54455	1202	1176	1339	1311	1194	1298
26099	4161	4058	4459	4101	4351	4582
374955	2364	2365	2648	2449	2459	2755
55707	1146	1157	1212	966	1148	1145
107984921	45	57	44	64	47	48
114819	133	141	104	185	144	114
26871	35	53	55	34	34	34
107985757	0	0	0	0	0	0
100132147	6	7	12	16	11	4
107985758	2	3	6	4	5	2
7195	1	3	5	1	0	7
55672	1383	1335	1351	1415	1183	1309
105376794	557	541	462	543	574	415
84809	328	305	286	296	344	266
11209	13	18	17	14	15	11
107985736	11	12	11	9	6	9
26869	15	23	17	14	19	10
107985759	1	2	5	2	2	4
284729	0	0	0	2	0	0
100189045	2	6	2	2	2	3
6060	43	54	39	51	53	33
11223	10	9	10	7	10	10
100500876	0	0	0	0	0	0
100189298	7	6	8	2	4	2
112267871	17	12	15	26	16	11
7193	5	3	6	8	6	5
100189183	0	1	0	0	0	0
105376805	32	44	39	30	40	44
791226	0	0	0	0	0	0
26870	26	40	21	29	36	20
9696	283	301	273	351	297	293
4237	9	3	13	6	3	4
105376806	4	1	2	4	0	0
23400	916	916	1067	1090	1018	1051
6390	3194	3146	3349	2648	3236	2979
11240	4	5	2	2	2	2
105376808	0	0	0	0	0	0
400743	1	1	3	4	0	3
29943	3	2	2	6	4	6
51702	61	53	144	110	118	187
100616188	1	1	2	1	0	2
23569	0	0	8	0	2	5
353238	1	0	0	1	0	0
55920	5851	6403	6615	6044	6016	6231
55160	409	424	406	455	388	437
107984028	0	0	1	0	0	0
81569	6	16	17	14	26	17
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	1	0	0	0
105376814	0	0	0	0	0	0
127707	0	2	0	2	0	0
5081	0	0	1	1	0	0
80834	0	0	0	0	0	0
8659	468	523	570	525	518	552
100616120	0	1	1	0	0	1
100302276	1	2	0	2	4	1
126917	671	717	856	807	655	737
105376815	0	1	1	0	1	0
23352	11888	12830	10830	13607	10856	11950
101927895	276	241	222	243	197	231
23065	5311	5121	4839	5165	4586	4814
51154	3271	3220	3139	2813	3195	2838
246181	10	23	17	14	21	14
22977	26	27	22	25	11	21
100506730	62	101	79	107	86	92
8574	1137	1089	1223	981	1202	1288
54896	549	555	517	509	537	439
832	5386	5630	6272	5182	6128	6133
105376819	0	0	1	0	0	2
105376818	0	0	0	0	0	1
105376817	0	0	0	0	0	1
105378614	1	0	0	3	0	0
440574	1707	1785	1829	1417	1699	1841
100532736	792	896	925	753	935	891
644068	39	55	31	32	52	29
4681	529	606	644	500	661	598
3362	5	8	13	5	14	8
255104	632	608	665	748	633	621
54546	0	0	0	0	0	0
105376823	8	6	5	12	5	4
23252	928	1207	911	948	950	969
30814	0	0	0	0	0	0
5320	0	0	0	0	0	0
5322	0	0	0	0	0	0
26279	0	0	1	0	2	0
64600	0	0	0	0	0	0
391013	0	0	0	0	0	0
127733	0	0	0	0	0	0
101928017	0	0	0	0	0	0
105376825	0	0	0	0	0	0
105376826	0	0	0	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	1	0	0	2	0	0
339505	2	1	0	1	0	0
55450	1417	1359	1345	1089	963	1227
79594	1414	1357	1331	1306	1196	1275
163933	5	3	3	3	2	3
978	3	6	5	4	2	2
65018	470	408	442	478	373	507
102464833	27	15	36	35	20	28
100861548	807	757	785	730	762	805
1650	6316	5779	6345	5170	6375	6256
57576	108	105	82	74	89	65
400745	2275	1983	1587	1729	1456	1215
112268222	1680	1664	1660	1500	1547	1619
50809	8469	8779	8259	8086	8149	8030
8672	3944	3751	3894	4101	3477	3803
105376830	14	29	34	24	21	25
105376829	18	27	20	19	15	13
100302155	2	7	1	3	1	0
1889	3719	3144	3822	3777	3325	3813
100506801	7	19	17	16	19	23
105376832	0	0	0	0	0	0
84224	509	462	576	598	564	610
249	18	14	15	16	11	11
105376834	0	0	0	0	0	0
5909	67	79	107	85	120	118
84196	2319	2504	2377	2511	2310	2421
401944	119	148	156	168	165	185
3339	2271	2582	2703	3113	3111	3305
23436	0	0	1	0	0	0
10136	1	0	1	0	1	0
101928043	18	16	22	26	17	16
29092	180	212	204	179	236	204
112268223	15	12	15	12	20	15
998	7814	7552	8747	7760	8291	9060
54361	72	59	53	70	48	48
105376845	7	10	3	5	8	11
105376850	3	4	2	6	6	7
107985377	0	0	0	0	0	1
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	2357	2551	2287	2544	2365	2049
2046	2	5	2	4	0	3
102466615	0	0	0	0	0	0
712	0	0	0	0	0	0
714	1	0	0	0	0	0
713	1	0	0	0	0	0
2048	1843	1677	2061	2282	2158	2337
100616391	1	1	2	4	0	2
100422914	61	63	71	92	76	69
646262	0	0	0	0	0	0
729059	0	5	3	2	4	1
23028	4349	4637	4860	4392	4146	4330
100422866	1	2	1	0	3	1
7798	4181	3763	4211	4665	3487	4023
3352	13	7	21	24	21	34
100996511	79	89	76	72	75	64
10236	7948	7717	8440	8366	7762	8452
80818	513	524	567	606	527	660
148898	94	104	97	102	131	91
6920	22	14	23	16	28	36
55616	262	310	355	250	302	356
1870	1943	1779	1796	2277	1875	1903
101928163	95	84	82	104	87	70
105376859	78	63	51	57	52	60
3399	5923	6014	6012	5753	8302	6763
107984928	1	4	1	0	2	1
259283	0	1	0	1	0	0
6135	8750	7381	8542	6844	8621	8690
6924	4336	4078	3750	3529	3320	3342
100506963	386	362	346	305	325	288
57095	1425	1413	1408	1312	1419	1460
105376860	142	142	138	118	124	129
11313	1222	1111	1172	1038	1237	1142
2582	703	693	769	626	649	692
3155	182	163	186	132	159	201
105376861	2	1	0	1	0	1
2517	12	8	4	14	7	13
1269	2	0	0	2	0	0
107984929	0	0	0	0	0	1
100616492	0	0	0	0	0	0
55629	4285	4275	3898	3885	4076	4028
10772	6031	6140	5699	5743	5769	5488
105378615	0	0	0	0	0	0
105376863	0	5	3	1	4	2
107984931	1	2	1	5	0	0
127294	4	1	2	4	1	4
107985737	0	0	0	0	0	0
105376864	0	1	0	0	0	0
58985	30	46	65	30	41	48
163702	0	0	0	0	1	0
284632	0	0	0	0	0	1
105376871	0	0	0	0	0	0
57822	2	1	3	9	3	4
90529	182	173	200	185	148	178
57185	736	709	653	798	655	737
100750325	1	0	1	1	0	1
11123	389	565	671	394	476	653
100506985	26	29	39	21	24	50
400746	0	0	0	1	1	0
10250	4594	4433	4541	5211	4097	4336
25932	8308	8873	10043	8102	8136	10508
105376876	1	0	0	0	1	1
864	0	0	2	0	0	0
102465437	0	0	0	0	0	0
107984932	0	0	0	0	0	0
105376878	2	0	0	2	0	0
100616365	0	0	0	0	0	0
105376879	0	0	0	0	0	1
25949	304	291	293	331	299	345
57035	1439	1678	1522	1445	1668	1418
105376882	0	0	0	0	0	0
6007	26	26	26	42	33	37
23585	1907	1889	1857	1604	1799	1868
6006	1151	1182	1113	921	1064	1096
55219	1144	932	1106	1081	881	1002
26119	657	666	707	642	695	759
57134	3	5	2	3	4	9
57190	3678	3400	3378	3837	3105	3631
56181	846	862	876	791	800	846
646471	162	155	136	170	164	137
79000	547	535	467	512	554	538
164091	32	35	42	31	32	41
3925	10075	9222	10072	9114	10204	10224
100500808	335	283	357	353	346	366
105376885	1	0	0	0	1	0
5051	384	409	368	384	355	395
101928216	3	2	1	1	0	1
2134	4	9	4	9	9	9
7780	4	0	6	9	0	2
105376910	0	0	0	0	0	0
84676	4	4	0	2	0	0
149420	525	505	513	587	480	497
105376886	0	2	1	0	5	1
79927	2	1	3	1	0	4
110806296	0	0	1	0	0	0
51042	628	677	603	512	750	569
10256	10	7	4	8	10	2
378807	1	0	0	0	0	0
101928303	1	4	2	2	1	2
64793	1345	1445	1330	1322	1407	1233
83442	1546	1356	1850	1449	1422	1623
91544	386	379	337	335	336	254
1043	0	0	2	0	4	1
55057	0	0	0	2	0	0
257101	0	0	0	0	0	0
79727	14	4	8	5	8	5
79947	1282	1212	1017	1055	1001	978
101928324	26	26	8	21	16	33
3151	11926	11367	12046	11259	13882	13653
6195	736	826	861	742	732	788
100302190	0	1	0	1	1	1
105376888	5	15	10	13	6	3
101928728	117	107	71	105	66	102
8289	6630	6478	6603	7784	6095	6807
55650	352	290	339	329	299	345
84243	1091	1176	935	1120	938	935
2810	7	8	4	5	3	4
54707	868	843	824	840	856	823
63906	367	382	359	410	421	328
10726	2504	2284	2235	2365	2000	2161
8431	2	0	0	0	4	0
126695	3	3	4	4	7	1
388610	400	368	450	316	410	400
115572	24	30	37	36	50	54
101928391	0	1	1	0	2	1
6548	1601	1303	1303	1437	940	1164
102723760	0	0	0	0	0	0
105376890	0	0	0	0	1	0
23038	982	1022	1313	1340	1209	1516
84065	1412	1367	1319	1175	1346	1239
644961	166	181	155	161	148	124
84958	32	31	34	24	39	62
9064	835	795	794	765	796	701
8547	4	2	7	6	4	10
388611	0	0	0	0	0	0
2827	339	265	275	267	197	258
10163	6071	6187	6689	7781	6450	7177
105376892	6	1	6	5	4	2
27245	1271	1173	1447	1409	1057	1494
2268	1	0	1	0	1	2
111216282	0	0	0	3	2	1
2537	78	78	93	75	74	93
199870	298	351	290	313	264	292
23673	1144	1238	1189	1092	1082	1231
5511	1383	1389	1341	1257	1487	1328
677774	11	9	4	16	10	7
9473	29	34	37	28	37	34
6118	1319	1256	1267	1248	1415	1268
27293	2	2	4	3	6	0
