GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	0	0	0	0	0	0
653635	233	310	241	277	278	257
102466751	0	0	0	0	0	1
107985730	0	0	0	0	0	0
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	12	18	8	10	11	9
729737	62	128	78	114	89	99
102725121	3	3	1	6	3	3
102723897	83	113	89	82	92	91
102465909	1	1	1	1	0	0
107985721	0	0	0	0	0	0
112268260	2	1	3	2	2	1
729759	0	0	0	0	0	0
100132287	39	59	36	44	48	46
105378947	0	0	0	0	0	0
101928626	0	0	0	0	0	0
113219467	0	0	0	0	0	0
81399	0	0	0	0	0	0
100133331	29	45	37	33	34	39
107984841	40	59	35	46	43	38
107984847	93	79	105	57	119	65
107984849	21	28	21	22	16	19
100288069	3	7	3	6	5	4
105378580	0	0	0	0	0	0
400728	0	0	0	0	0	0
79854	6	8	6	15	9	4
643837	540	480	450	480	508	478
107984850	0	0	0	0	0	0
284593	0	0	0	0	0	0
284600	0	0	0	0	0	0
100130417	1	0	3	1	2	1
107985728	0	0	0	0	0	0
148398	138	167	151	94	151	138
26155	1945	2206	1666	2038	1123	1862
339451	28	35	31	27	18	12
84069	93	141	91	163	127	126
84808	1	3	2	4	3	3
57801	332	217	256	408	290	316
9636	21	21	25	5498	552	2269
375790	509	481	481	495	372	432
100288175	0	0	0	0	0	0
112267874	0	0	0	1	0	0
105378948	0	0	0	0	0	0
401934	0	0	0	1	0	0
54991	271	397	238	258	328	259
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	0	0	0	0	0
8784	5	5	11	3	6	5
7293	0	0	0	1	0	0
51150	1923	1876	1838	2269	1864	2008
126792	860	880	748	883	965	853
388581	2	1	0	0	3	0
118424	1132	1022	956	1098	1017	976
101928895	0	0	0	0	0	0
6339	0	0	0	0	0	0
116983	46	84	57	51	71	66
102465434	0	0	0	0	0	0
109623456	0	0	0	0	0	0
126789	586	568	438	552	575	435
54973	493	625	495	542	556	486
102465435	0	0	0	0	0	0
80772	888	795	633	838	641	633
83756	35	23	47	21	37	28
1855	535	302	511	386	430	433
102466740	0	0	0	0	0	0
54587	1	2	3	2	2	2
54998	2999	3223	2832	3282	2780	3031
81669	237	362	208	287	276	253
148413	130	151	119	98	146	115
55052	2030	1884	1734	2226	1904	1836
107984868	0	0	0	0	0	0
441869	0	0	0	0	0	0
105378585	0	0	0	0	0	0
643965	0	0	0	0	0	0
102724312	0	0	0	0	0	0
107985729	0	0	0	0	0	0
64856	93	87	69	80	110	76
219293	0	3	1	1	1	0
83858	66	97	64	102	85	59
55210	584	547	482	520	508	475
339453	1	0	0	0	1	0
29101	4222	4836	4154	4804	4431	4272
643988	280	253	254	284	245	226
105378586	0	0	0	0	0	0
142678	43	33	53	41	38	36
8510	1	2	0	0	0	0
984	1246	1296	1300	1258	1232	1133
728661	351	439	319	281	370	350
8511	0	1	0	0	0	0
728642	584	559	617	511	563	521
9906	201	270	193	153	200	201
112268218	0	0	0	0	0	0
65220	3	6	1	5	2	3
2782	2504	2348	2369	2403	2346	2342
105378949	0	0	0	0	0	0
163688	0	0	0	2	0	0
339456	7	5	7	5	6	9
85452	0	0	0	0	0	0
107984872	0	0	0	0	0	0
105378589	0	0	0	0	0	0
2563	0	0	0	0	0	0
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	162	179	123	165	191	130
100506504	0	0	0	0	0	0
199990	0	1	1	0	1	0
112268219	0	2	0	0	0	1
105378593	0	0	0	0	0	0
6497	530	656	489	505	501	510
79906	65	85	55	49	59	48
100129534	2	3	2	8	3	1
11079	1733	1816	1779	1713	1753	1522
5192	314	340	328	317	312	318
9651	7	7	6	8	10	5
55229	492	498	498	438	434	504
388585	4	0	0	0	1	0
115110	0	0	0	0	0	0
8764	2	0	1	1	1	2
100996583	0	0	0	0	0	0
127281	1096	1272	922	841	1001	852
79258	0	0	1	3	4	2
105378597	0	0	0	0	0	0
100287898	0	0	0	0	0	0
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	0	0	0	0	0	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	0	0
105378604	0	0	0	0	0	0
27237	110	135	120	105	112	106
1953	1	0	2	4	1	2
105378608	0	0	0	0	0	0
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	614	633	500	743	600	717
49856	120	210	158	132	150	153
7161	0	0	0	0	0	0
105378610	0	0	0	0	0	0
105378609	0	0	0	0	0	0
57212	0	1	0	0	0	0
148870	0	0	0	0	0	0
388588	39	59	59	58	81	38
57470	1263	1134	1132	1128	1133	1098
9731	325	382	305	353	385	333
1677	182	248	188	230	227	220
107984910	0	0	0	0	0	0
339448	837	820	829	826	818	806
100133612	14	20	15	15	10	14
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	4	3	1	2	0	1
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	48	55	54	51	75	51
8514	49	55	62	41	70	80
26038	1	0	0	0	0	0
105376687	0	0	0	0	0	0
6146	2405	2000	2401	2311	2259	2610
107985733	0	1	0	0	0	0
102724450	0	0	0	0	0	0
388591	13	40	15	12	20	25
23463	1767	1859	1408	1590	1565	1480
148645	0	0	0	0	0	0
390992	0	0	0	0	0	0
387509	192	213	195	141	188	204
11332	873	746	636	679	582	561
54626	8	23	20	16	13	11
83715	1658	1872	1331	1316	1702	1456
100422975	0	0	0	0	0	0
8718	33	48	38	60	46	41
57449	25	47	26	12	36	26
79707	915	927	709	1015	860	780
80835	0	0	0	0	0	0
107984912	0	0	0	0	0	0
3104	46	52	62	64	83	62
9903	50	72	35	70	66	52
107984913	0	0	0	0	0	0
