GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	9	13	14	5	7	9
653635	447	420	387	274	594	536
102466751	14	9	7	7	6	4
107985730	2	1	3	3	2	2
100302278	0	0	0	0	0	1
645520	2	3	1	1	1	1
79501	1	2	2	2	0	0
100996442	16	34	24	12	23	18
729737	13	10	14	12	28	21
102725121	12	23	13	8	10	10
102723897	451	494	469	278	648	548
102465909	3	4	3	3	6	3
107985721	2	0	6	1	1	4
112268260	15	30	13	9	22	21
729759	0	0	0	0	1	0
100132287	33	23	27	25	62	41
105378947	6	13	4	3	9	9
101928626	0	0	0	0	0	0
113219467	6742	7297	7244	2348	3913	3736
81399	3	0	0	3	6	4
100133331	35	24	26	31	73	45
107984841	7	10	4	9	7	5
107984847	18	9	6	5	20	20
107984849	1	1	0	0	0	2
100288069	19	23	11	8	11	17
105378580	9	10	23	8	24	12
400728	23	21	24	16	22	41
79854	7	9	24	7	16	11
643837	599	630	605	432	831	802
107984850	0	1	0	0	5	2
284593	0	4	1	3	3	4
284600	33	30	17	11	23	17
100130417	86	88	84	46	91	86
107985728	173	213	135	75	208	192
148398	828	819	835	556	1079	1105
26155	7472	7149	7726	4083	8324	8495
339451	560	596	501	368	777	737
84069	489	420	503	347	703	676
84808	55	62	82	39	84	97
57801	138	112	129	75	132	126
9636	1806	1710	1778	767	1489	1672
375790	11621	13368	11820	10064	21675	22095
100288175	20	23	16	14	55	42
112267874	1	6	1	0	2	5
105378948	9	23	15	13	34	33
401934	0	6	1	0	4	3
54991	414	421	367	206	463	517
254099	0	0	0	1	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	2	0	2	0
254173	1	7	0	0	0	0
8784	14	14	9	7	13	15
7293	11	7	10	4	10	10
51150	19269	21162	19319	11210	24118	24030
126792	2472	2400	2436	1510	3049	3076
388581	22	46	22	21	42	35
118424	3956	3999	3929	2109	4435	4620
101928895	29	16	18	20	20	21
6339	58	56	52	40	108	60
116983	2352	2621	2333	1620	3462	2925
102465434	3	2	2	1	4	4
109623456	4	10	7	7	10	6
126789	1122	1109	1110	618	1255	1353
54973	2998	2875	3143	1704	3720	3613
102465435	7	7	3	3	7	5
80772	1957	2017	2041	1170	2360	2420
83756	23	33	18	24	43	50
1855	3139	3392	3236	2277	4750	4670
102466740	4	1	3	4	6	3
54587	20575	18915	19812	10444	20997	22701
54998	5557	5020	5435	2768	5724	6028
81669	2272	2308	1996	1386	2672	2475
148413	804	876	833	447	1061	991
55052	3482	3225	3433	1703	3610	3726
107984868	0	1	1	2	0	0
441869	7	19	7	5	6	10
105378585	1	0	0	0	3	5
643965	0	0	0	0	0	0
102724312	0	1	2	1	0	2
107985729	1	0	0	1	0	0
64856	178	155	178	77	158	151
219293	109	81	91	57	98	101
83858	1078	1140	1072	746	1503	1538
55210	3535	3563	3491	2028	4106	4067
339453	92	88	121	62	114	103
29101	6318	5831	6590	3135	6374	6947
643988	395	372	363	173	361	383
105378586	21	20	24	7	18	19
142678	2223	2118	2083	1191	2542	2380
8510	120	116	134	64	126	134
984	1916	2176	1863	1233	2508	2511
728661	3507	3644	3450	2098	4594	4311
8511	77	75	91	57	82	70
728642	1072	1226	1019	599	1361	1267
9906	2153	2403	2172	1307	2859	2758
112268218	249	262	258	148	335	336
65220	3579	3819	3661	2122	4590	4824
2782	28435	28638	29927	15158	31238	32845
105378949	27	9	26	11	14	26
163688	9	4	10	0	9	4
339456	4	13	11	1	2	17
85452	5	2	6	5	9	5
107984872	0	0	0	0	1	1
105378589	0	0	0	0	1	0
2563	0	1	4	3	2	5
105378590	0	4	0	4	4	0
105378591	0	2	0	0	0	0
5590	351	325	320	210	397	419
100506504	26	26	19	23	50	34
199990	2502	2342	2406	1412	2701	2895
112268219	149	207	193	100	223	230
105378593	0	8	2	2	10	1
6497	5273	5632	5258	3417	7310	7333
79906	155	131	167	94	164	168
100129534	19	25	21	8	26	45
11079	13194	12731	13761	6631	13326	14377
5192	1585	1447	1551	758	1599	1751
9651	123	135	136	67	106	161
55229	1565	1536	1605	879	1747	1919
388585	1	2	1	1	3	0
115110	26	30	31	9	27	31
8764	213	232	219	105	227	235
100996583	4	2	3	0	0	0
127281	1983	1886	2046	1079	1879	2117
79258	236	197	241	117	233	216
105378597	0	1	0	0	0	2
100287898	4	12	9	0	9	10
105378603	0	0	0	0	0	0
105378602	0	0	0	1	0	0
105378601	0	0	0	1	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	1	0	0
105378598	0	0	0	0	2	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	2
63976	7	14	9	7	11	11
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	2	0
105378604	43	58	38	64	80	78
27237	0	2	0	4	4	1
1953	224	232	203	127	253	236
105378608	0	1	0	0	0	1
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	8719	8312	9166	4566	9196	9972
49856	542	482	492	272	608	523
7161	13	9	19	11	17	8
105378610	0	2	0	1	5	3
105378609	0	0	0	0	0	0
57212	1003	1019	1003	539	982	1146
148870	2	1	5	2	0	1
388588	27	18	9	11	11	26
57470	3051	3022	3311	1714	3461	3655
9731	1797	1912	1834	1066	2255	2302
1677	132	146	149	78	185	146
107984910	0	2	12	0	7	5
339448	553	641	581	327	663	656
100133612	8	18	13	11	17	17
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	2	0	0	0
105376674	0	0	0	0	0	0
105376679	0	3	0	0	1	0
107985376	0	0	0	0	0	0
55966	19	2	6	4	9	15
105376680	0	0	0	0	0	0
102724429	0	0	1	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	1
107984911	0	0	0	0	1	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	348	370	341	209	421	387
8514	372	340	355	117	227	272
26038	5	22	37	7	29	32
105376687	0	0	0	0	0	0
6146	16183	15908	17015	8215	16916	17947
107985733	63	63	67	23	35	65
102724450	13	13	19	5	4	10
388591	77	80	80	53	101	81
23463	7940	7824	8353	3954	8214	8990
148645	5	10	0	6	17	6
390992	0	0	0	0	0	0
387509	893	885	790	512	1036	1103
11332	5882	5882	5985	2760	5772	6250
54626	58	89	76	74	144	144
83715	21	44	46	23	42	41
100422975	0	0	0	0	0	0
8718	85	92	100	68	174	130
57449	1643	1608	1661	1144	2350	2266
79707	671	677	668	429	1050	1016
80835	9	13	11	8	16	20
107984912	0	2	0	1	2	1
3104	393	426	426	232	487	475
9903	6689	6768	6510	4109	8288	8623
107984913	58	32	48	20	68	57
148479	1805	1563	1722	897	1707	1937
90326	1389	1401	1421	715	1486	1526
55735	2911	2954	3229	1579	3319	3519
100505887	0	0	7	0	0	0
110841581	1	6	4	1	4	4
23261	1126	1092	1010	510	1029	1146
105376692	0	0	0	0	0	0
102725193	3	0	0	0	0	2
101928836	1	1	4	2	2	0
105376691	0	0	0	2	0	0
105376689	0	0	3	0	0	1
9341	10831	11058	11900	6240	12387	13816
8863	383	379	374	226	620	563
10911	0	0	0	0	3	7
3604	17	19	9	5	34	39
11315	11076	10409	11832	5106	10060	10742
54206	3463	3560	3422	2330	4553	4740
107984915	0	0	0	2	5	1
102724539	1	0	4	1	9	2
105376695	0	1	4	0	0	1
50651	284	232	235	80	186	182
473	3968	4451	3891	2338	4574	4497
102724552	1	6	2	2	5	2
106632271	0	0	0	0	0	0
2023	67982	62395	71236	33722	68086	74092
102465436	2	1	1	3	5	1
100505975	9	9	21	16	18	21
112268261	5	0	0	1	6	1
765	49	38	20	11	38	30
155184	4	0	0	1	7	0
6518	26	23	14	18	24	40
80045	294	345	432	266	533	533
106614088	288	294	229	162	374	234
407040	2	0	5	2	2	3
102724571	148	123	100	84	112	173
9563	4585	4961	4765	3372	7451	7475
80176	1288	1343	1431	937	1949	1839
100506022	55	94	49	27	68	57
84275	483	479	534	298	653	686
199953	691	611	650	393	688	759
107985734	7	9	11	2	4	8
105376712	0	0	0	0	0	0
5293	1237	1294	1245	825	1825	1938
644997	4	1	7	0	2	0
101929074	94	99	112	44	80	91
22883	12102	13112	12650	7274	15344	15967
56998	1163	1269	1374	696	1308	1402
105376717	104	122	146	62	128	149
84328	1535	1637	1657	957	2238	2206
64802	1158	1304	1174	661	1409	1343
113391335	0	0	0	1	0	0
100847055	0	0	0	0	0	0
116362	12	13	6	3	12	9
10277	4067	4172	4232	2353	5092	5148
23095	3723	4394	3864	2859	6085	5841
105376725	1	0	3	2	0	2
5226	16250	15652	17588	7688	16042	17181
100526739	165	157	196	81	156	184
378708	164	177	201	82	166	193
1325	10	14	10	6	17	21
1676	2788	3164	2866	1904	4065	4110
5195	1287	1305	1425	776	1443	1478
54897	13	23	27	15	13	15
105376733	1	0	0	0	1	0
105376735	0	1	0	2	0	0
148345	1	7	5	4	5	11
23435	5615	6048	6119	3522	7557	7450
10747	16	20	26	8	24	9
6723	10324	9789	10830	4570	8996	9774
5394	2554	2629	2587	1547	3292	3185
105376736	100	78	107	52	99	108
2475	4193	4344	4035	2975	6171	6253
100873935	61	67	50	44	94	88
10218	2	3	3	0	8	2
29914	1225	1135	1236	696	1447	1555
105376737	0	0	0	0	1	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	7	4	0	5	1	7
112268221	1	1	0	1	0	0
101929181	2	0	1	0	0	0
26232	197	217	178	120	211	254
93611	977	875	1039	418	868	841
26270	390	439	421	158	392	332
10459	1097	1077	1126	594	1201	1180
374946	107	167	133	165	338	298
57085	1959	1802	2003	1072	2254	2463
284498	156	167	143	108	266	225
102724659	0	0	0	3	1	1
4524	779	908	787	551	1284	1090
1185	755	799	765	455	978	924
100379251	78	82	87	44	123	107
4878	2	3	3	2	11	11
4879	0	0	0	3	0	11
26829	7	2	0	3	4	8
90231	5236	4881	5162	2955	5947	6201
5351	32101	36647	33910	21575	45150	46455
9927	9373	9168	9783	5008	10462	10643
60672	418	347	389	266	517	473
102466982	0	0	0	0	0	0
943	49	29	32	30	54	39
102465836	4	6	4	3	9	7
7133	298	343	369	353	676	734
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	1
55187	1948	2292	1880	1442	3265	3349
677885	3	3	8	3	2	3
105376744	5	0	0	0	0	0
9249	1613	1540	1685	714	1539	1488
102466722	0	1	0	0	0	0
343066	0	0	0	1	8	4
126767	5	3	0	1	5	3
93190	0	0	0	0	1	0
390999	0	0	0	0	0	0
65121	0	1	0	0	0	1
105376745	0	0	0	0	0	0
440560	0	0	0	1	2	0
343069	2	3	2	0	7	2
65122	0	0	0	0	0	1
400735	1	0	0	0	4	0
343071	0	0	0	0	0	1
441871	1	1	0	0	0	0
440561	0	0	0	1	1	0
101929983	0	0	1	0	2	0
649330	1	0	0	0	0	1
441873	0	0	2	0	1	0
649324	1	0	5	0	0	0
440563	0	1	0	0	0	1
645354	1	0	5	0	0	0
645359	0	0	0	0	2	0
101060301	1	2	0	0	0	1
343070	0	0	2	0	1	1
400736	0	1	3	0	0	0
391003	0	0	0	0	1	0
343068	0	0	1	0	0	0
391002	1	2	0	0	0	0
645382	0	0	0	0	0	1
653619	2	2	0	0	0	1
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	1	0	0	0
645425	0	0	0	0	0	2
126755	0	0	1	0	2	3
102724856	0	4	0	0	0	0
107984918	0	0	0	0	2	0
10630	33	27	16	3	35	17
107984919	0	5	2	0	1	5
105378612	2	0	0	0	2	0
105376756	0	0	0	0	0	2
7799	825	1053	878	646	1335	1223
23254	1086	1154	1266	521	1086	1138
107985467	0	0	0	0	0	0
107985468	0	0	0	0	0	0
105376762	0	0	2	0	0	0
105376759	3	4	5	1	12	4
107985469	3	0	8	0	3	0
200197	24	19	16	10	36	23
55092	905	999	990	571	1204	1319
727684	0	0	0	2	0	1
114827	17	8	16	10	22	19
101927417	0	2	5	2	0	1
101927441	10	18	14	6	10	4
79180	4047	3890	4262	2081	4350	4728
11330	1	9	0	0	0	1
63036	2	2	3	0	0	1
105376767	0	1	0	0	0	4
51032	2	8	5	2	2	2
842	583	599	588	289	589	638
