GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	3	4	4	4	5	5
653635	428	466	479	152	431	494
102466751	21	25	33	3	26	42
107985730	1	1	1	1	1	1
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	15	14	16	8	21	22
729737	36	40	48	22	42	51
102725121	2	3	2	3	5	5
102723897	476	575	554	203	519	584
102465909	11	17	14	2	12	20
107985721	0	2	1	0	0	1
112268260	7	8	10	3	7	10
729759	0	1	0	0	0	0
100132287	54	55	83	30	72	93
105378947	4	2	4	0	2	9
101928626	1	0	0	0	0	0
113219467	16510	14252	10589	10440	12334	16793
81399	4	5	6	1	4	4
100133331	78	93	109	91	104	117
107984841	19	16	23	12	24	25
107984847	32	27	36	46	28	45
107984849	1	1	1	1	1	2
100288069	19	31	28	14	23	28
105378580	34	30	26	6	18	27
400728	10	4	12	1	9	8
79854	29	32	25	22	39	53
643837	537	542	608	410	413	502
107984850	1	4	3	5	1	2
284593	1	2	2	0	1	1
284600	276	337	311	217	458	593
100130417	61	80	68	10	86	90
107985728	35	35	39	20	42	39
148398	368	381	416	142	384	441
26155	4023	4122	4558	1468	4964	6289
339451	231	253	282	104	549	609
84069	10	25	13	9	17	15
84808	1	2	1	2	3	1
57801	0	0	0	0	0	0
9636	150	185	180	48	207	228
375790	1586	1601	1897	123	611	697
100288175	8	8	7	1	4	2
112267874	3	2	3	0	3	1
105378948	9	10	11	2	7	3
401934	0	0	0	0	0	0
54991	318	338	372	175	471	525
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	1	0	0	0	0
254173	0	0	0	0	0	0
8784	0	0	0	0	0	0
7293	2	2	2	0	1	3
51150	4550	4398	5041	1695	5092	6331
126792	2904	2899	3460	1073	2262	2945
388581	8	12	22	0	7	5
118424	2200	2194	2457	917	2072	2524
101928895	22	22	35	7	27	26
6339	43	56	51	13	62	71
116983	1028	1082	1253	187	926	1069
102465434	0	0	1	0	1	1
109623456	1	3	5	0	4	3
126789	621	606	673	98	524	617
54973	1989	1985	2252	898	2397	2842
102465435	5	5	7	0	7	4
80772	280	299	337	74	329	405
83756	45	54	52	25	8	19
1855	1367	1410	1571	274	1434	1624
102466740	0	0	0	0	1	0
54587	68	56	68	13	61	77
54998	1674	1862	2210	472	2315	2615
81669	4481	5098	5588	1325	3358	4199
148413	1093	1213	1240	488	980	1180
55052	1397	1738	1732	890	1698	2153
107984868	1	1	2	0	0	1
441869	0	0	2	0	2	2
105378585	0	0	0	0	1	0
643965	0	0	0	0	0	0
102724312	0	0	0	0	0	0
107985729	0	0	1	0	0	0
64856	2	3	6	3	1	2
219293	59	65	76	14	77	143
83858	2093	2133	2368	610	2118	2632
55210	2157	1981	2237	848	2820	3268
339453	4	4	4	2	6	6
