GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	1	0	2	1	0	0
653635	601	596	576	590	399	550
102466751	30	19	36	26	10	26
107985730	0	2	1	0	0	1
100302278	0	1	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	27	19	17	12	5	13
729737	103	113	107	101	22	105
102725121	1	0	1	0	0	0
102723897	605	581	597	575	599	554
102465909	16	11	18	13	4	15
107985721	3	4	6	2	0	0
112268260	5	5	5	11	4	6
729759	0	0	1	0	0	0
100132287	114	165	140	148	20	123
105378947	1	2	0	1	0	0
101928626	0	0	0	0	0	0
113219467	168	158	142	262	448	271
81399	1	4	4	1	2	5
100133331	169	166	134	144	25	128
107984841	69	39	51	35	1	43
107984847	33	48	44	40	0	41
107984849	8	16	10	21	0	12
100288069	68	63	42	46	1	46
105378580	19	25	13	21	8	20
400728	7	3	7	5	1	8
79854	29	29	33	26	14	29
643837	98	103	94	100	98	106
107984850	0	0	0	0	0	0
284593	0	0	2	1	0	1
284600	3	6	5	2	0	3
100130417	2	2	4	0	2	2
107985728	1	0	6	0	1	0
148398	99	81	98	85	309	84
26155	1161	1190	1210	1052	1267	1009
339451	148	138	134	98	51	93
84069	5	3	2	7	4	8
84808	3	0	0	1	2	4
57801	0	0	0	0	1	0
9636	125	131	132	174	364	185
375790	1054	1051	1003	623	326	598
100288175	38	31	33	69	41	79
112267874	12	9	9	16	14	16
105378948	27	21	24	41	38	40
401934	0	0	0	1	0	2
54991	157	153	125	143	94	147
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	0	0	0	0	0
8784	0	0	0	0	0	0
7293	1	1	1	0	0	0
51150	1661	1707	1750	1647	1926	1554
126792	626	553	578	689	677	602
388581	2	4	1	3	3	3
118424	431	407	390	385	523	363
101928895	16	15	11	4	1	3
6339	9	15	19	9	18	14
116983	631	645	621	552	274	537
102465434	1	0	0	1	0	0
109623456	8	7	13	5	0	3
126789	129	111	111	116	110	100
54973	899	851	835	776	601	793
102465435	9	3	3	2	3	5
80772	86	111	95	91	56	63
83756	13	5	7	7	10	17
1855	820	759	723	589	592	676
102466740	2	1	1	3	1	0
54587	127	111	119	114	54	91
54998	603	566	573	615	1113	586
81669	1462	1466	1398	1394	696	1253
148413	254	235	266	298	326	237
55052	309	235	262	287	214	269
107984868	1	0	0	0	0	0
441869	0	0	0	0	0	0
105378585	0	0	0	0	0	0
643965	0	0	0	0	0	0
102724312	0	0	0	0	0	0
107985729	0	0	0	0	0	0
64856	0	0	0	0	0	0
219293	11	6	10	6	13	7
83858	471	456	426	409	578	392
55210	720	649	689	676	846	561
339453	8	3	12	11	7	3
29101	723	699	614	821	917	799
643988	191	219	205	234	187	194
105378586	24	36	28	22	6	24
142678	534	545	537	445	544	407
8510	11	15	16	13	24	13
984	529	477	593	534	473	487
728661	639	651	635	612	275	597
8511	0	1	0	0	0	0
728642	525	505	495	542	411	469
9906	896	941	761	929	440	860
112268218	92	93	92	141	166	116
65220	1087	1070	1058	1291	873	1210
2782	3906	3785	3857	3817	2780	3883
105378949	2	4	13	4	4	7
163688	3	5	3	2	0	4
339456	1	1	1	3	0	0
85452	0	0	0	0	0	0
107984872	0	0	0	0	0	0
105378589	1	0	0	0	0	0
2563	0	0	0	0	0	1
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	85	93	68	106	73	87
100506504	16	12	15	14	8	16
199990	342	308	320	339	601	372
112268219	44	33	30	41	39	29
105378593	0	1	1	0	0	1
6497	2237	2442	2344	2362	789	2328
79906	80	51	49	50	27	53
100129534	50	44	35	31	17	32
11079	853	787	807	920	1022	855
5192	141	129	142	123	122	127
9651	8	6	7	5	4	3
55229	209	225	209	168	128	149
388585	0	0	0	0	0	0
115110	2	0	4	0	0	1
8764	2	2	6	0	2	1
100996583	0	0	0	0	0	0
127281	11	11	7	10	2	8
79258	3	1	2	4	1	0
105378597	1	0	0	0	0	0
100287898	6	3	4	1	0	4
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	0	0	0	0	0	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	0	0
105378604	0	0	0	0	0	0
27237	0	0	0	0	0	0
1953	6	4	5	4	4	7
105378608	0	0	0	0	0	0
693135	0	0	0	0	0	0
105378607	0	1	0	1	1	0
127262	218	186	190	189	163	124
49856	250	226	233	245	201	211
7161	23	25	26	24	10	25
105378610	2	1	0	0	0	0
105378609	0	0	0	0	0	0
57212	245	230	234	191	107	211
148870	0	0	0	0	0	0
388588	4	1	0	2	3	0
57470	452	463	401	427	471	427
9731	259	237	233	212	92	227
1677	152	129	117	127	37	108
107984910	6	0	1	0	2	1
339448	283	249	200	210	232	207
100133612	7	14	8	5	2	7
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	0	0	0	0	0	0
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	253	261	252	227	111	210
8514	5693	5637	5586	5484	2139	5438
26038	5	6	2	2	0	4
105376687	0	0	0	0	0	0
6146	6256	5883	5703	4897	11733	4725
107985733	33	22	23	19	30	25
102724450	0	0	0	0	0	0
388591	8	4	4	12	11	9
23463	871	812	817	1029	493	905
148645	1	0	0	1	3	4
390992	0	0	0	0	0	0
387509	34	30	33	34	8	43
11332	181	174	210	194	251	197
54626	0	0	0	0	0	0
83715	0	0	0	0	0	0
100422975	0	0	0	0	0	0
8718	0	0	0	0	0	0
57449	0	0	0	0	0	0
79707	236	271	245	210	193	203
80835	0	0	1	0	0	0
107984912	0	0	0	0	0	0
3104	278	282	261	273	276	278
9903	704	644	635	606	209	466
107984913	0	3	4	2	4	0
148479	314	309	343	288	208	228
90326	239	212	200	214	282	172
55735	456	422	405	468	290	408
100505887	0	0	0	0	0	0
110841581	6	6	8	5	5	2
23261	185	183	174	233	426	232
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	0	0	0	0	0	0
105376691	0	0	0	0	0	0
105376689	0	0	0	0	0	1
9341	136	110	135	127	110	106
8863	46	37	34	36	32	48
10911	0	0	0	0	0	0
3604	5	2	5	3	4	1
11315	1397	1290	1222	1372	2551	1407
54206	16	13	9	24	16	22
107984915	0	0	0	0	0	0
102724539	0	0	0	0	0	0
105376695	0	0	0	0	0	0
50651	1	0	0	0	0	2
473	571	622	590	544	163	540
102724552	0	0	0	0	1	0
106632271	0	0	0	0	0	0
2023	22620	21802	21549	20796	22350	19932
102465436	2	4	49	29	0	0
100505975	3	3	1	0	0	2
112268261	4	0	2	3	0	3
765	0	0	0	0	0	0
155184	0	0	0	0	0	0
6518	992	950	864	637	296	638
80045	13	12	22	9	2	14
106614088	79	100	84	40	41	61
407040	1	4	1	1	0	0
102724571	4	5	9	3	4	4
9563	1601	1646	1590	1439	520	1419
80176	117	110	110	133	32	142
100506022	10	11	6	8	6	5
84275	320	284	252	263	423	250
199953	427	431	394	354	196	320
107985734	18	15	12	21	35	13
105376712	0	0	0	0	0	1
5293	2468	2464	2283	2465	1030	2198
644997	53	54	69	39	21	30
101929074	0	0	0	3	3	1
22883	1552	1606	1626	1634	728	1477
56998	143	132	156	124	101	111
105376717	17	18	15	10	18	11
84328	294	308	283	292	252	280
64802	57	61	55	48	44	69
113391335	3	2	4	1	3	0
100847055	0	0	0	0	0	0
116362	0	0	0	0	0	0
10277	579	523	494	653	169	557
23095	256	261	288	366	102	278
105376725	0	3	1	2	1	3
5226	6656	6190	6210	7500	4230	7007
100526739	160	131	145	142	255	148
378708	184	159	162	156	331	176
1325	10	3	6	11	21	7
1676	1032	1030	1063	998	1017	887
5195	316	298	303	340	200	259
54897	86	107	96	104	54	90
105376733	0	0	0	0	0	0
105376735	0	1	2	0	0	3
148345	44	46	53	29	12	26
23435	3037	2831	2807	3157	3802	2984
10747	95	89	89	83	39	68
6723	2793	2656	2770	2579	3311	2436
5394	1927	1868	1712	1859	715	1633
105376736	76	77	72	90	11	70
2475	1567	1537	1361	1521	473	1436
100873935	29	36	33	27	6	37
10218	0	0	2	0	0	2
29914	781	770	700	786	463	727
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	0	0	0	0	0	0
112268221	0	0	0	0	0	0
101929181	0	0	0	0	0	0
26232	0	1	0	0	1	0
