GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	2	3	2	4	2	2
653635	497	452	376	545	450	527
102466751	24	31	13	37	21	31
107985730	1	1	1	1	1	2
100302278	0	0	0	0	0	0
645520	0	0	1	0	1	1
79501	0	0	0	0	0	0
100996442	44	37	34	44	30	39
729737	880	915	695	1016	718	947
102725121	1	2	1	4	2	2
102723897	520	489	409	592	479	566
102465909	13	17	8	24	13	14
107985721	1	1	0	2	2	2
112268260	17	16	16	14	18	17
729759	0	1	0	0	0	0
100132287	397	355	286	407	312	396
105378947	6	3	3	4	2	3
101928626	0	0	0	0	0	0
113219467	7839	8601	6082	11377	7314	7230
81399	2	2	3	2	2	4
100133331	290	274	224	330	241	296
107984841	37	39	21	43	34	32
107984847	62	59	36	79	58	75
107984849	23	21	7	17	5	20
100288069	48	65	48	75	57	55
105378580	7	12	11	12	9	14
400728	6	10	5	7	3	6
79854	16	8	10	26	14	22
643837	114	98	129	112	127	117
107984850	0	1	0	0	0	1
284593	0	1	1	1	2	1
284600	262	251	191	327	255	315
100130417	533	432	356	548	478	571
107985728	792	786	593	875	627	787
148398	2361	2157	2318	2239	2175	2433
26155	3763	3335	3530	3486	3851	3710
339451	520	454	350	533	391	525
84069	240	242	218	225	199	224
84808	36	28	27	31	26	24
57801	89	125	103	104	66	112
9636	412	343	415	383	414	437
375790	33848	31072	32309	32923	30347	34180
100288175	46	37	24	32	36	23
112267874	9	10	6	10	6	11
105378948	45	38	26	33	34	44
401934	0	1	2	1	2	1
54991	643	641	523	700	627	669
254099	0	1	0	0	0	0
406984	1	0	0	1	0	0
406983	0	0	1	1	2	0
554210	5	7	2	6	4	2
100506376	0	0	0	0	0	0
254173	0	0	0	0	0	0
8784	0	3	1	0	0	0
7293	1	2	2	1	2	2
51150	6722	5908	6745	5842	6086	6378
126792	605	580	663	602	603	640
388581	35	47	29	47	33	57
118424	1092	968	1048	989	1040	1074
101928895	66	84	67	108	80	80
6339	237	203	136	270	176	263
116983	1748	1756	1418	1687	1395	1723
102465434	1	2	0	1	1	2
109623456	14	11	5	16	13	20
126789	514	469	495	400	359	458
54973	1973	1758	1856	2008	2011	2039
102465435	8	5	5	6	4	7
80772	855	810	904	769	748	811
83756	32	26	30	46	30	37
1855	1729	1678	1635	1569	1432	1577
102466740	2	4	3	5	1	3
54587	380	367	297	445	280	401
54998	1973	1929	2096	1884	1777	1972
81669	3911	3817	2767	4861	3321	4537
148413	578	521	537	513	560	582
55052	1113	1039	1089	970	996	985
107984868	2	4	1	3	0	4
441869	2	2	3	5	1	3
105378585	0	0	0	0	1	0
643965	0	0	0	0	0	0
102724312	11	9	8	20	12	13
107985729	4	6	8	12	5	8
64856	1700	1566	1676	1494	1491	1669
219293	163	179	120	214	157	177
83858	1163	1118	980	1098	930	1037
55210	1647	1415	1570	1459	1453	1562
339453	58	54	51	47	30	42
29101	1969	1769	1958	1750	1959	1821
643988	290	227	259	290	297	306
105378586	9	8	17	12	11	14
142678	954	983	810	992	731	974
8510	41	24	32	37	37	36
984	1170	1093	1016	1163	1111	1168
728661	1445	1306	1203	1641	1728	1693
8511	12	11	15	17	11	17
728642	844	836	773	889	788	853
9906	1411	1308	1239	1671	1722	1710
112268218	146	126	137	137	152	149
65220	1984	1765	1861	1714	1832	1875
2782	7828	6788	7530	6855	7686	7685
105378949	17	10	11	13	12	15
163688	42	38	26	48	30	45
339456	47	35	37	38	36	39
85452	0	0	2	2	1	0
107984872	0	0	0	0	2	0
105378589	1	0	0	0	0	0
2563	4	9	8	9	7	9
105378590	0	0	0	0	1	0
105378591	4	0	1	1	3	1
5590	555	461	501	526	470	503
100506504	31	31	15	27	30	22
199990	1032	927	975	984	818	939
112268219	157	135	134	175	169	183
105378593	4	4	3	7	8	5
6497	1279	1108	1229	1258	1216	1327
79906	248	230	201	286	202	271
100129534	74	71	55	81	100	89
11079	3301	3017	3238	2848	3085	3057
5192	798	687	711	745	856	764
9651	29	18	19	21	13	20
55229	468	377	417	419	422	428
388585	0	0	0	0	0	0
115110	3	2	2	2	1	2
8764	3	5	6	4	5	3
100996583	1	0	0	2	0	1
127281	940	832	847	783	825	823
79258	108	100	116	98	102	109
105378597	2	2	0	1	1	0
100287898	41	27	15	35	26	28
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	1	0	0	1	0	1
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	1	0	1	1	0
63976	2	1	1	2	2	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	2	2
105378604	58	58	58	53	70	70
27237	639	571	542	735	696	760
1953	5014	4682	4165	6759	5477	6844
105378608	34	21	20	52	38	51
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	1580	1357	1524	1239	1372	1285
49856	312	312	283	298	317	314
7161	16	16	16	18	25	24
105378610	0	0	0	0	0	0
105378609	0	0	0	0	0	0
57212	864	802	692	893	731	891
148870	10	7	12	19	10	13
388588	101	92	111	98	120	118
57470	1612	1428	1558	1442	1542	1544
9731	1018	857	956	748	783	820
1677	183	168	159	163	158	159
107984910	1	6	4	7	10	6
339448	753	615	661	675	768	708
100133612	18	16	14	14	20	22
728716	0	0	0	0	0	0
105376672	0	0	1	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	1	0	0	0
55966	1	0	0	0	2	1
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	477	432	477	392	388	445
8514	1509	1443	1520	1155	1154	1214
26038	7	7	4	5	2	7
105376687	0	0	0	0	0	0
6146	5868	5321	6019	5964	6757	6645
107985733	41	41	43	51	31	28
102724450	15	16	12	13	20	22
388591	1026	992	695	1245	877	1059
23463	2621	2340	2598	2392	2765	2608
148645	4	5	6	13	2	5
390992	0	0	0	0	0	0
387509	616	526	598	467	476	504
11332	1480	1307	1476	1342	1494	1569
54626	9	10	13	11	8	13
83715	121	124	127	136	102	174
100422975	0	0	0	0	0	0
8718	222	180	140	171	140	177
57449	770	743	614	707	570	671
79707	249	233	235	222	224	269
80835	0	1	0	4	0	1
107984912	0	0	0	0	0	0
3104	282	267	277	299	317	347
9903	1451	1271	1332	1192	1270	1283
107984913	7	3	6	3	6	8
148479	1002	871	1000	948	993	1024
90326	772	671	726	724	751	783
55735	1631	1431	1563	1634	1681	1769
100505887	0	0	0	0	0	0
110841581	6	7	3	7	9	7
23261	649	527	584	372	440	412
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	0	0	0	0	0	0
105376691	0	0	0	0	0	0
105376689	122	117	85	152	113	132
9341	3705	3368	3753	3549	3819	3678
8863	707	644	677	557	632	575
10911	64	57	64	41	46	47
3604	189	145	161	167	217	198
11315	4504	4140	4453	4196	4855	4488
54206	9009	7824	8561	6838	7720	7133
107984915	0	1	1	0	0	0
102724539	1	2	0	0	0	2
105376695	0	2	2	1	0	2
50651	2	4	1	2	5	2
473	2595	2428	2327	2840	2587	2795
102724552	1	0	3	0	0	1
106632271	0	0	0	0	0	0
2023	67993	59455	65588	56217	64722	61572
102465436	2	3	20	2	2	3
100505975	37	42	48	44	30	37
112268261	0	0	0	1	0	0
765	0	0	0	0	0	0
155184	1	2	2	5	7	1
6518	269	229	228	309	301	326
80045	338	264	263	295	302	320
106614088	455	477	269	502	333	415
407040	5	5	3	6	2	7
102724571	62	75	70	60	73	85
9563	2973	2704	2859	2807	3084	3025
80176	1712	1535	1756	1466	1640	1509
100506022	19	12	15	23	29	27
84275	166	173	170	114	134	160
199953	562	547	607	625	620	599
107985734	8	8	10	12	12	13
105376712	0	0	0	0	0	0
5293	285	258	280	312	314	351
644997	0	0	0	0	0	0
101929074	19	14	19	18	20	14
22883	2746	2415	2582	2748	2908	3006
56998	334	262	298	371	411	388
105376717	26	12	18	25	26	24
84328	402	333	372	370	389	386
64802	246	212	250	263	270	260
113391335	1	0	0	1	0	0
100847055	0	0	0	0	0	0
116362	0	0	0	0	0	0
10277	2108	1850	2015	1854	2038	1861
23095	1322	1174	1280	1169	1265	1271
105376725	5	4	4	4	3	4
5226	22393	19768	21854	17990	20397	19710
100526739	187	161	184	188	218	190
378708	216	182	209	207	235	222
1325	13	13	14	20	12	11
1676	2315	2027	2298	1804	2287	1990
5195	828	721	823	770	790	748
54897	202	213	206	223	198	191
105376733	0	0	0	0	0	0
105376735	0	0	0	0	0	0
148345	0	0	0	1	0	3
23435	5118	4550	4955	4501	4773	4815
10747	13	8	12	14	8	6
6723	3207	2776	2834	2745	2791	2904
5394	1786	1603	1606	1687	1721	1762
105376736	61	54	56	65	67	77
2475	2681	2248	2392	2401	2577	2661
100873935	44	41	33	36	36	43
10218	0	0	1	0	0	0
29914	488	453	457	433	534	503
105376737	0	0	0	0	0	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	48	42	50	49	41	45
112268221	5	4	4	5	3	5
101929181	0	0	0	0	0	0
26232	42	28	41	41	34	40
93611	732	680	635	667	635	714
26270	141	129	145	125	152	119
10459	799	788	812	761	834	825
374946	1	0	0	0	0	0
57085	1944	1675	1830	1670	1857	1810
284498	254	200	203	226	226	223
