GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	13	10	16	12	6	6
653635	544	414	609	504	308	407
102466751	21	15	14	16	6	12
107985730	1	0	0	0	0	0
100302278	0	0	1	0	0	0
645520	0	0	0	0	1	0
79501	0	0	0	0	0	0
100996442	64	50	70	58	45	49
729737	61	32	67	38	62	47
102725121	11	8	14	8	8	3
102723897	681	553	798	642	405	518
102465909	10	4	10	4	6	7
107985721	1	1	1	1	0	1
112268260	6	7	10	9	5	13
729759	0	0	0	0	0	0
100132287	48	29	47	35	31	31
105378947	1	0	1	0	2	1
101928626	0	0	0	0	0	0
113219467	1097	948	1249	893	720	892
81399	2	0	0	1	1	0
100133331	57	35	51	37	38	32
107984841	17	14	20	16	11	13
107984847	10	6	10	12	14	13
107984849	4	1	3	2	2	2
100288069	39	25	40	39	31	31
105378580	30	32	26	35	25	35
400728	4	9	21	16	8	19
79854	56	44	73	42	29	31
643837	179	145	184	193	98	102
107984850	0	0	0	0	0	0
284593	6	3	5	2	2	3
284600	54	50	66	152	142	222
100130417	74	62	80	228	196	228
107985728	243	209	313	568	543	556
148398	890	708	939	1223	630	951
26155	6505	5623	7116	6372	3337	4627
339451	619	570	670	507	312	468
84069	185	149	181	201	144	180
84808	14	25	41	36	22	30
57801	530	484	614	536	276	392
9636	66	52	120	114	68	76
375790	9286	8217	11090	10710	6257	8125
100288175	55	31	69	58	29	50
112267874	51	54	71	79	57	77
105378948	109	84	148	184	135	170
401934	152	153	201	262	154	165
54991	444	314	438	258	202	230
254099	0	4	2	8	2	8
406984	8	2	2	6	6	8
406983	10	6	14	2	6	14
554210	14	2	0	4	4	12
100506376	4	4	6	6	5	2
254173	14	10	4	8	8	4
8784	550	487	632	388	188	260
7293	6	2	2	6	2	2
51150	2874	2622	3682	3258	1825	2326
126792	676	646	836	1034	576	814
388581	38	44	40	26	10	36
118424	1474	1422	1752	1842	1020	1290
101928895	54	56	88	76	76	72
6339	122	96	128	208	144	167
116983	1318	1233	1666	1391	906	1173
102465434	1	0	0	0	0	0
109623456	2	3	5	2	9	7
126789	747	697	864	750	420	582
54973	2563	2256	2945	2743	1482	1997
102465435	5	2	5	6	4	5
80772	940	790	1190	958	528	670
83756	224	163	225	224	133	204
1855	2785	2517	3168	2834	1536	2060
102466740	1	0	2	1	1	4
54587	796	676	998	1234	840	1090
54998	3062	2736	3404	3058	1562	2064
81669	4148	3466	4496	3740	2729	3590
148413	1124	956	1362	1583	817	1065
55052	2013	1762	2306	2098	1210	1407
107984868	2	0	2	2	1	2
441869	0	2	2	0	2	4
105378585	0	0	2	0	4	4
643965	0	0	0	0	0	0
102724312	71	50	96	112	49	92
107985729	57	48	69	86	55	52
64856	1566	1352	1993	2364	1258	1710
219293	85	57	67	52	28	55
83858	1287	1075	1451	998	613	908
55210	1156	1027	1278	916	481	707
339453	10	10	12	14	6	14
29101	2841	2609	3177	2602	1377	1776
643988	0	0	0	2	0	0
105378586	0	0	0	2	0	0
142678	1125	935	1300	1229	816	996
8510	43	38	45	45	30	31
984	1209	1158	1343	1269	768	970
728661	1914	1555	2172	1621	1060	1418
8511	17	10	21	8	10	11
728642	941	836	1058	928	635	780
9906	1950	1551	2131	1613	1065	1395
112268218	91	74	111	133	64	95
65220	1642	1493	2090	2169	1241	1513
2782	7741	7403	8891	8620	5642	6085
105378949	8	15	21	28	21	18
163688	14	10	10	12	8	14
