GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	5	14	9	8	15	14
653635	198	376	327	173	396	322
102466751	5	14	6	4	12	8
107985730	1	2	1	0	3	0
100302278	0	0	0	0	0	0
645520	0	2	1	0	2	1
79501	1	0	3	0	0	1
100996442	27	33	39	20	32	40
729737	40	100	95	43	104	108
102725121	1	4	5	2	7	4
102723897	260	401	323	224	413	334
102465909	10	18	6	6	16	11
107985721	1	5	1	0	2	1
112268260	22	21	55	10	32	41
729759	1	2	0	0	1	0
100132287	76	127	102	84	122	108
105378947	2	4	5	2	7	14
101928626	0	0	1	0	0	0
113219467	11020	10124	12073	12646	11281	18658
81399	3	6	5	3	8	4
100133331	59	190	139	65	186	141
107984841	15	45	34	23	43	27
107984847	40	80	69	51	88	58
107984849	3	18	16	5	17	8
100288069	39	58	47	34	66	39
105378580	34	37	21	36	53	22
400728	10	16	12	8	30	11
79854	25	38	23	34	72	23
643837	310	421	428	437	677	608
107984850	1	1	1	2	2	2
284593	1	1	3	1	1	3
284600	17	134	82	10	55	18
100130417	53	205	43	13	85	19
107985728	149	704	158	37	284	49
148398	262	997	348	149	472	210
26155	843	1256	1013	722	1339	1049
339451	175	431	125	126	358	130
84069	19	29	34	23	47	26
84808	3	6	6	7	16	5
57801	45	73	30	81	90	66
9636	310	511	363	352	1118	554
375790	4167	6567	5611	3594	6896	4850
100288175	11	4	3	19	26	13
112267874	2	3	3	5	6	3
105378948	9	8	3	15	19	10
401934	0	0	0	0	0	1
54991	161	220	173	170	269	153
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	2	0	0	0	0	0
254173	0	0	2	0	2	0
8784	2	3	1	0	3	0
7293	1	2	8	10	4	17
51150	3696	5541	4780	3897	5861	5658
126792	483	637	624	460	707	654
388581	8	13	4	15	27	13
118424	713	790	753	666	993	924
101928895	32	42	22	12	17	13
6339	79	143	55	49	93	34
116983	580	976	615	617	1102	565
102465434	0	0	0	0	0	0
109623456	4	5	3	3	4	0
126789	210	225	198	209	264	257
54973	1017	1514	1308	902	1506	1199
102465435	3	8	6	2	2	3
80772	290	572	518	308	607	586
83756	55	54	40	62	71	61
1855	520	737	671	479	795	662
102466740	1	0	1	0	0	1
54587	7569	18972	10908	7917	17779	10943
54998	336	629	478	487	687	643
81669	3379	4000	1886	2599	4284	1901
148413	286	372	306	266	330	352
55052	415	531	421	435	621	541
107984868	2	11	3	1	5	2
441869	2	44	22	7	52	31
105378585	3	4	4	1	8	2
643965	3	3	0	2	2	1
102724312	2	8	5	2	9	2
107985729	2	4	1	2	5	1
64856	389	598	397	282	560	384
219293	18	26	19	17	30	23
83858	250	307	178	235	414	187
55210	268	358	277	331	550	402
339453	16	47	37	36	51	36
29101	1329	1753	1535	1432	1689	1655
643988	422	222	303	538	257	321
105378586	31	17	20	25	19	21
142678	579	759	540	497	702	521
8510	41	59	40	47	60	56
984	653	929	867	629	1019	783
728661	2629	3942	3800	2015	3756	2770
8511	8	34	16	11	18	15
728642	540	646	562	515	700	583
9906	1484	1660	1523	1170	1464	1037
112268218	107	151	144	122	154	177
65220	812	1020	995	821	1170	1163
2782	7705	10864	11427	9594	18390	16133
105378949	3	12	6	3	5	7
163688	21	15	3	12	32	6
339456	15	13	8	5	0	2
85452	0	0	7	0	1	2
107984872	0	0	0	0	0	0
105378589	0	0	0	0	0	0
2563	0	0	0	0	3	2
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	337	427	499	438	485	569
100506504	25	36	47	42	51	64
199990	495	919	651	644	975	785
112268219	48	66	32	56	80	50
105378593	6	8	3	10	12	6
6497	2436	4159	4248	3973	7236	5623
79906	68	108	75	45	84	52
100129534	37	48	45	12	41	18
11079	2208	2092	2373	2339	2668	3210
5192	345	470	396	428	617	502
9651	9	9	13	8	12	17
55229	252	390	339	313	464	347
388585	0	0	0	0	0	0
115110	127	192	96	235	288	166
8764	459	619	308	848	1052	568
100996583	0	3	0	4	6	4
127281	448	592	666	549	791	931
79258	44	47	58	43	53	70
105378597	0	2	0	0	1	0
100287898	8	10	10	21	10	2
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	1	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	1	0
105378598	0	0	1	1	3	1
107984904	1	0	0	0	1	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	1
440556	2	1	0	0	0	0
63976	0	2	3	1	0	3
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	1	0	0	0	0
105378605	0	0	0	0	0	0
105378604	4	4	2	1	2	0
27237	2	5	5	1	24	12
1953	171	51	161	147	88	107
105378608	1	0	4	0	0	0
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	1324	1517	1773	730	1271	1071
49856	168	221	181	133	223	149
7161	7	15	9	13	12	7
105378610	0	0	0	0	0	0
105378609	0	0	0	0	0	0
57212	407	660	429	356	658	316
148870	1	4	8	0	4	1
388588	15	33	21	13	22	14
57470	660	895	778	663	881	822
9731	797	1106	1184	849	1501	1195
1677	126	125	128	125	162	127
107984910	1	2	2	2	6	2
339448	403	376	394	360	483	436
100133612	1	5	3	2	5	2
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	1
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	226	75	526	503	155	1452
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	2	0
261734	270	337	331	235	483	287
8514	234	283	310	398	581	663
26038	10	8	6	9	17	33
105376687	0	0	0	0	0	0
6146	7413	8644	8407	7038	9286	9583
107985733	31	26	29	16	30	30
102724450	20	4	4	12	6	3
388591	212	326	198	233	440	209
23463	2214	2513	2465	1103	1658	1534
148645	2	6	1	1	5	1
390992	1	0	0	0	0	0
387509	1099	1123	1157	1346	1557	1430
11332	275	304	274	443	870	752
54626	0	0	0	0	4	1
83715	9	8	5	4	11	8
100422975	0	0	0	0	0	0
8718	62	73	41	24	74	38
57449	277	398	298	242	417	277
79707	705	1152	956	687	1214	890
80835	1	0	1	1	6	2
107984912	0	0	0	0	0	0
3104	131	199	126	131	194	138
9903	1192	1512	1673	1354	1541	1447
107984913	40	46	42	19	28	27
148479	601	784	687	542	826	734
90326	338	499	430	363	528	519
55735	737	1059	979	805	1354	1163
100505887	0	0	0	0	0	0
110841581	0	5	1	2	2	1
23261	456	463	454	466	640	577
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	0	0	0	0	1	0
105376691	0	0	0	0	0	0
105376689	5	4	6	4	3	3
9341	2843	3842	3738	3115	4925	4624
8863	376	263	744	568	291	417
10911	1	0	2	0	1	2
3604	0	2	1	0	6	1
11315	2520	2432	1804	2680	3470	3117
54206	2025	4120	2832	2664	7283	4998
107984915	0	0	0	0	0	0
102724539	0	1	1	1	0	0
105376695	0	0	0	0	0	0
50651	213	332	267	279	392	321
473	3231	5549	5436	3817	5037	3819
102724552	6	8	6	6	2	2
106632271	0	0	0	0	1	0
2023	6497	6905	6149	8078	14222	11179
102465436	0	2	0	1	1	0
100505975	3	6	7	4	4	4
