GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	1	0	0	1	1	0
653635	379	304	173	409	236	341
102466751	11	6	9	20	11	3
107985730	0	0	0	0	1	1
100302278	0	0	0	1	1	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	48	20	14	51	24	41
729737	333	219	142	362	151	309
102725121	1	0	0	1	0	1
102723897	406	325	228	408	271	329
102465909	5	2	2	8	3	1
107985721	4	0	2	0	0	2
112268260	3	3	4	8	5	6
729759	0	0	0	0	0	0
100132287	200	105	100	322	156	280
105378947	11	3	2	2	1	0
101928626	0	0	0	0	0	0
113219467	595	1191	761	907	719	2675
81399	1	3	5	5	5	4
100133331	161	112	80	182	106	158
107984841	58	33	33	59	23	27
107984847	59	33	22	55	34	45
107984849	13	10	7	32	6	15
100288069	71	51	45	43	45	49
105378580	29	14	21	14	18	3
400728	6	2	4	5	12	1
79854	16	8	7	7	7	5
643837	882	597	633	898	508	1914
107984850	0	0	4	0	0	5
284593	0	0	1	1	0	0
284600	58	123	14	218	128	134
100130417	80	73	20	395	242	832
107985728	235	218	52	861	408	1057
148398	500	503	139	1388	824	1827
26155	2345	2823	1523	2453	1632	2228
339451	116	191	60	199	120	131
84069	2	12	7	3	1	7
84808	3	6	0	2	0	2
57801	546	1350	300	909	460	444
9636	346	737	225	378	215	198
375790	14330	20983	10161	16661	11648	5956
100288175	0	6	2	1	2	1
112267874	6	4	4	0	2	1
105378948	5	6	2	3	2	6
401934	1	1	1	0	0	0
54991	184	239	95	200	147	187
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	1	0	0	0	0
8784	1	5	0	0	0	0
7293	2	1	0	9	2	0
51150	3186	4004	1784	4030	2737	3079
126792	1243	1595	750	1497	893	925
388581	47	40	28	38	24	36
118424	1254	1673	781	1417	902	1147
101928895	70	36	28	39	30	65
6339	75	47	47	83	43	112
116983	1269	1687	946	1406	968	1581
102465434	0	0	0	0	0	0
109623456	16	21	8	10	5	13
126789	301	430	187	299	191	249
54973	1589	1287	955	1353	906	1148
102465435	9	10	5	7	6	14
80772	639	673	373	643	382	511
83756	32	29	13	37	22	20
1855	1355	1634	807	1295	732	1321
102466740	4	3	0	1	2	4
54587	1410	3068	480	2107	1622	413
54998	1576	1935	1222	1600	931	2291
81669	2094	2253	964	2167	1363	1456
148413	385	384	207	393	281	455
