GeneID	perturbed	perturbed	control	control
23637	1597	1184	1372	1058
1634	80	55	30	23
54814	562	501	164	216
5536	1844	1515	802	804
23177	673	531	763	635
8491	701	704	735	629
27033	2	2	3	1
7305	0	0	0	0
57146	537	487	706	604
2556	0	0	1	7
672	505	423	84	94
2067	1643	1458	1238	1229
933	0	0	8	2
7869	144	119	252	438
51360	1447	1168	622	604
4007	666	520	635	716
4057	2	0	0	1
2137	1925	1679	1922	2189
9971	1	3	0	0
60481	3129	2712	2397	2572
240	0	1	2	0
8284	0	0	0	0
57658	676	558	3076	2239
55148	787	672	602	543
11183	1026	846	1170	914
30845	2	1	48	59
5704	824	635	827	767
23324	569	433	1275	1653
57709	0	0	0	0
5010	0	0	0	4
51629	5316	4522	1782	2128
9961	3444	2919	6898	5570
51667	1241	1077	1699	1167
5238	1212	1000	489	452
112611	272	275	154	136
1195	2237	1789	2605	1476
55703	296	269	242	266
23357	683	507	275	272
9604	1619	1385	1651	1455
1774	372	287	232	282
1663	597	502	252	288
50865	780	663	620	532
9052	1997	1566	17149	14392
10046	121	115	56	33
923	0	0	0	0
10460	2165	1630	128	421
23376	2298	2008	990	835
23649	214	199	81	83
23144	630	511	539	597
823	9568	7673	16703	15855
55	0	0	10	11
4190	6861	6614	2261	2419
10463	3343	2911	1297	1220
10903	440	364	509	507
1355	1223	907	835	823
440193	1217	1031	763	767
10138	597	500	358	219
10771	1566	1216	1347	1095
7454	6	6	4	3
1800	2	0	0	0
637	1288	1078	502	410
9782	14608	12621	7869	6137
29881	3	4	0	0
64132	1200	892	733	590
84220	0	0	0	0
81551	1	0	0	1
23386	1870	1566	1719	1468
3670	0	1	1	1
55349	134	87	22	15
53832	33	41	107	123
1179	0	0	0	1
22802	4	5	348	114
55830	1030	955	759	605
27032	1651	1282	1906	1921
3479	0	0	0	0
92745	1	3	19	16
10928	3205	2523	2221	1957
22902	897	650	627	529
1272	0	1	1	10
6556	13	11	11	14
25937	954	722	1053	719
8540	1669	1462	1573	1448
63932	641	510	362	250
477	0	0	2	5
55622	655	550	433	429
147948	0	0	0	0
23584	1	0	1	0
23187	939	829	3459	3919
8685	5	5	87	38
1591	26	16	150	115
56981	53	37	340	394
57586	0	0	0	0
6591	761	694	719	660
972	0	0	5	5
3082	0	0	0	0
54764	317	265	343	299
23154	570	391	690	599
25960	3	4	9	2
55734	568	496	295	398
4331	1265	1141	411	346
23034	435	394	356	328
864	0	0	0	0
4361	1319	1127	501	446
58473	3	1	116	132
1992	2777	2216	2033	1605
64816	0	0	0	2
11136	1	0	0	0
6683	605	443	561	452
9369	0	0	1	1
114879	6754	5495	926	912
9716	1006	893	870	808
1373	1355	1056	609	846
732	0	0	0	0
2273	560	487	204	217
51507	1270	1121	1365	989
2554	0	0	0	0
55655	0	0	0	0
57210	261	209	229	286
9921	2531	2091	2269	2464
55778	224	179	138	154
64429	645	555	400	311
57476	61	48	32	29
6050	5952	4957	2876	3104
4719	5073	4221	2199	2000
9821	3300	2865	2302	1886
23071	1548	1307	910	706
211	714	545	400	353
330	11571	9569	450	198
11215	1702	1279	1332	1220
51022	578	435	389	321
6617	576	538	154	145
51071	935	762	976	801
11171	3863	3155	2232	2127
1244	2435	1778	1384	1201
50619	779	575	600	544
51177	143	116	382	419
2730	1005	856	605	654
23304	1604	1241	1672	1621
30846	3476	2791	11262	10398
55635	1806	1460	60	152
25901	432	317	359	268
58528	25	21	78	54
3298	789	711	383	342
51230	1811	1422	1503	1289
8630	48	25	26	26
10062	455	343	213	159
1890	1018	796	2051	1227
29781	930	751	390	437
10953	1366	1071	582	591
11231	2755	2019	1908	1385
23633	2926	2373	2446	2276
7431	9718	8082	5314	6026
355	1476	1425	692	571
8635	138	100	382	447
960	8405	6678	5083	4525
3755	374	366	133	115
56895	300	211	384	365
57823	86	60	276	167
11119	654	525	478	338
4285	1075	920	441	375
5583	315	234	307	323
3645	0	0	0	1
3459	4106	3724	2361	1424
11285	503	430	390	404
9047	353	308	34	48
7444	935	821	553	433
7133	7	7	3	2
55591	1945	1753	1961	1860
5452	1	3	0	3
65980	711	550	784	676
6642	1679	1317	1932	1513
9519	442	403	233	191
56938	2869	2498	649	731
9774	1677	1408	2357	1862
55334	2186	1990	1792	1673
286	31	12	173	306
3381	0	0	0	0
51106	451	455	117	131
9135	927	773	431	472
3149	737	590	517	649
23279	1756	1314	727	713
578	1449	1261	844	858
4593	0	0	0	0
22807	214	198	427	317
2896	6059	4835	12228	11536
51306	299	232	845	645
57514	335	252	167	221
55166	277	258	42	25
6301	4473	3564	4230	3432
8498	980	791	894	910
5926	480	414	600	475
7260	1127	1071	447	521
10908	4590	3641	2510	3277
8100	453	424	270	245
56052	349	357	271	282
55596	608	501	364	296
10061	1338	1060	807	885
54480	743	637	1648	1596
57554	14	9	6	1
2530	1152	1091	281	276
55236	1989	1521	1030	908
9846	55	50	153	145
535	901	691	877	944
8554	1105	815	958	765
9497	1415	1119	675	621
321	0	2	0	0
5606	1403	1130	496	593
79645	1	0	1	4
9168	43695	36416	27926	32905
28990	85	65	61	65
25897	1086	799	1580	1301
8504	325	314	317	300
11345	1298	1113	1305	1024
4653	0	0	0	0
26751	1365	1085	1628	1120
84908	678	493	325	259
7414	4243	3744	5448	5618
55789	992	855	36	85
23604	184	130	286	188
8439	1242	959	852	786
159	3676	3263	2638	2503
26228	0	0	0	0
7077	1732	1388	2449	2913
5981	2549	2174	1491	1225
55773	1576	1306	1168	963
8452	1643	1401	1130	1128
9172	1	0	0	0
5009	1	0	0	1
10858	0	0	3	7
26009	1996	1730	1119	1012
6570	0	0	0	0
9099	27	26	51	69
846	0	0	0	0
27175	324	201	193	224
51121	1407	1376	656	564
2324	0	0	1	0
54888	1370	1091	1075	821
54455	462	375	1350	954
4238	1767	1576	1656	1590
84245	662	540	259	275
4234	97	74	74	52
3224	127	118	54	37
175	305	264	261	375
55300	1979	1641	813	716
259282	1584	1184	1464	1020
27430	4027	3312	5875	4607
7092	123	93	266	259
23644	1758	1278	1250	1324
7204	1774	1433	2417	2625
1462	1772	1378	66	98
23274	505	474	665	651
4481	0	0	0	0
999	2611	1911	9017	7288
23517	3094	2526	1175	1012
1767	8	7	22	15
9765	938	801	617	638
79567	465	429	463	586
729	0	0	0	0
26064	1472	1252	935	922
11063	4	5	2	2
11284	596	487	457	453
54831	4	0	1	2
23035	158	123	310	272
54908	796	732	122	127
27067	1049	1004	969	816
54896	329	270	357	335
1497	126	86	202	187
65078	124	106	106	171
79142	705	562	961	853
1008	6	7	14	7
3631	640	436	681	617
5874	1852	1507	1032	765
5685	5281	5135	2492	2063
23026	2	3	16	9
55341	391	322	365	354
10039	337	258	533	469
3371	143	111	747	825
90326	508	526	242	257
140876	1	0	1	1
55775	634	598	216	271
84883	693	503	823	797
55812	163	144	260	197
9440	437	406	592	472
54884	2841	2363	2210	2027
822	7092	6393	2827	3508
1175	3187	2533	1547	1708
7399	3	2	3	1
11055	0	0	0	0
7038	9	13	101	54
10863	1	0	1	0
8538	6	3	51	70
54165	1903	1753	1105	891
23338	3143	2432	2701	2431
7546	145	113	180	171
3937	0	0	0	0
54802	510	435	387	291
153	11	1	3	2
2981	0	0	0	0
9820	878	660	792	1004
1495	11528	8867	12862	12744
5256	438	322	333	268
54875	836	676	370	337
2042	11	10	12	10
3309	9749	8232	6989	5148
1829	9154	7007	10893	8816
54960	701	591	744	576
8481	831	659	924	756
2824	307	281	112	139
51438	0	0	0	0
80243	0	0	0	0
22884	411	314	847	878
64848	860	734	747	775
56474	477	420	211	259
51606	1430	1105	1192	1097
5431	2990	2236	2201	1963
56204	424	314	1015	819
116984	467	379	631	562
7175	5369	3967	3202	3068
1356	0	0	0	0
23247	326	236	590	523
84062	212	161	311	231
7504	103	85	63	37
57101	0	0	20	6
57102	297	263	212	214
6322	441	390	146	143
55841	476	385	849	727
395	2	1	7	10
27146	3	0	1	4
4134	5550	4472	6444	6399
57120	1241	1053	1198	997
6098	1102	884	625	1059
57646	543	544	649	587
9734	125	99	128	81
26262	999	737	1623	1707
51491	849	701	274	238
57545	221	167	274	201
50484	5886	5395	1534	1237
168850	484	413	426	394
608	0	0	1	0
92017	621	505	894	906
55885	2	1	6	9
55173	2083	1770	1099	1015
2978	0	0	0	0
51773	2052	1524	1486	1190
55187	1563	1121	2257	1975
10659	1	0	1	0
23196	4817	3882	3491	3379
23518	1077	911	496	482
1298	10	5	20	33
4254	191	173	2055	1440
1161	558	499	137	130
11174	65	44	41	35
9563	2274	1983	1194	1371
9341	2176	1682	2708	1981
8863	16	8	256	158
10911	0	0	0	0
3604	14	26	3	1
55040	160	133	191	288
4052	3876	2970	1197	1328
5954	2965	2475	2440	1892
2006	0	0	1	0
5982	512	395	186	167
57492	1906	1631	2001	1844
81037	2058	1760	1493	1712
23327	2508	1953	2006	1495
50943	5	2	0	1
89801	91	62	80	104
3074	3332	2819	1230	1409
79810	515	411	255	200
340533	0	0	0	0
51528	1505	1382	1092	919
27122	2	0	0	1
7984	1562	1270	910	961
9603	115	56	27	24
63933	1120	990	453	442
51474	3084	2453	6318	6150
25875	1870	1422	1698	1273
9498	9	2	20	30
10319	0	0	0	0
5733	0	0	0	2
79931	228	193	13	3
5601	1896	1405	1143	1072
91522	0	0	0	0
9564	1585	1162	1446	1657
84067	598	389	368	479
9709	1095	868	1013	817
9454	1161	938	1409	1998
5888	127	103	20	33
10721	243	163	16	41
5291	999	858	1194	1003
1535	1	6	4	8
84321	1714	1635	523	730
23593	2611	2509	2307	2064
10198	1117	961	237	236
54477	1673	1320	1147	830
5652	1488	1177	703	700
80143	1050	841	683	516
23223	1037	802	493	464
57600	215	155	155	103
6307	7377	6723	3825	3353
55761	1440	1045	1660	1365
60529	2	2	2	0
23105	2	4	6	18
1112	806	708	1089	832
728464	0	0	0	0
8574	1317	1244	756	929
51154	1398	1137	562	507
4826	19	15	17	17
55850	505	329	318	276
23101	58	49	40	41
83714	13	9	20	12
3909	24556	20388	11053	15172
55745	1259	1035	809	786
29945	534	358	481	395
3784	2	4	5	6
27095	1038	895	985	874
9967	4139	3206	3871	2888
29085	819	676	640	563
954	524	370	88	112
4065	3	0	3	7
51742	1856	1606	1991	1531
23596	421	326	252	224
10806	1074	927	823	656
5798	0	0	0	1
55733	351	287	321	321
23095	1838	1532	1556	1367
2296	610	506	1118	1005
25771	811	684	1172	1032
23224	6630	4560	2927	3235
57475	150	103	23	45
10079	813	764	2209	2012
23626	0	0	1	0
140689	0	0	0	0
25884	2	2	2	0
23201	810	674	997	887
84957	138	110	38	20
2581	0	0	0	0
51602	1767	1617	823	645
26099	1982	1591	2257	2149
3757	0	0	2	5
8454	1997	1707	1497	1479
10827	558	443	607	491
26999	1386	1152	2139	2272
23118	2289	1922	2132	1845
116254	836	846	856	531
5610	1860	1512	1629	1270
57602	745	606	615	526
58508	968	743	1173	895
55283	34	25	62	49
114800	0	0	251	144
23369	3793	2987	5374	4370
84545	1234	1077	1001	961
3700	2	2	4	5
3697	0	0	0	0
54969	448	390	281	222
51663	3154	2721	1721	1619
55609	167	140	101	103
10886	0	0	0	0
112885	0	0	0	0
7185	13	13	41	28
54542	1806	1475	1947	1634
55540	32	34	64	47
10758	1719	1458	799	776
8908	0	0	0	0
131566	3212	2828	2459	2654
6317	58	25	38	18
6646	1088	788	930	796
5318	2288	1745	1208	1211
4438	4	0	2	2
2155	0	0	0	0
2665	10524	9234	6873	6442
639	94	87	10	17
9474	1389	1203	752	712
57458	79	48	681	570
57095	1003	849	522	398
57504	1025	728	1072	1050
8975	766	598	129	173
23200	2979	2466	1462	1552
3918	21659	18691	27517	38911
5218	629	534	512	465
29927	6913	5668	5707	5618
4659	1299	1142	1280	1154
5923	0	4	26	32
816	2145	1661	10	45
9696	232	162	796	1239
55718	1289	1065	481	471
493	2512	1865	10518	8302
9877	6	19	22	14
55781	879	798	442	364
54432	351	282	430	407
55706	3006	2567	384	541
1608	3	3	2	1
84256	2465	1835	2232	2427
64718	208	149	189	157
6916	29	14	13	9
64761	491	374	706	575
5832	2176	1856	1358	1247
6894	2097	1698	566	600
5188	935	974	595	604
4084	349	345	335	301
5128	1002	907	682	682
548645	263	204	146	102
6515	6	0	1	0
5662	82	51	10	15
9150	425	327	569	516
8531	11082	9653	8132	6701
55359	34	9	26	30
65125	4229	3056	3853	3608
55749	1653	1219	2037	1494
11054	1439	1279	1828	1447
2769	1808	1581	532	553
84699	0	0	0	2
55650	532	438	586	450
10076	2465	1837	2036	1757
9410	777	759	248	270
23504	0	0	0	0
1301	0	0	0	0
79832	1417	1174	762	782
51660	756	553	180	225
30	1128	1013	1000	1017
586	0	0	4	4
51564	2321	1784	1351	1529
11178	3	0	5	3
93166	42	34	35	22
7478	0	0	0	0
6676	94	88	30	41
10787	8159	6500	5302	4428
60488	2087	1718	991	862
2983	161	114	4	18
6433	1272	1014	707	643
10188	1921	1440	1378	1564
23041	742	566	870	741
1001	5699	4764	15658	13155
416	0	2	0	0
65056	3035	2547	1648	1319
84649	297	233	56	43
7771	89	56	215	155
1431	3883	3459	2598	2426
4058	6	12	0	0
64951	2928	2580	1458	1581
63916	274	204	314	329
23063	1360	1104	1126	980
81671	3550	2718	3739	2333
10513	1084	930	973	815
5424	1705	1310	337	372
124925	0	0	3	0
1975	15692	13263	14427	11470
28968	3	4	20	12
29998	564	504	359	426
56848	212	200	136	207
6141	20585	17385	15442	13033
770	144	109	571	323
79763	1770	1412	744	833
11338	3903	3264	3593	3350
29924	2468	2013	2369	2720
55588	747	576	1030	962
57491	14	5	42	60
2928	0	0	0	0
10838	174	198	222	264
105373378	174	198	222	264
8776	731	612	1332	1162
2817	2575	2022	3739	4064
57143	102	70	100	111
3029	941	845	634	615
6047	1119	916	1127	964
841	823	715	587	445
22998	458	401	918	663
55726	2259	1776	561	507
51768	6451	5682	3756	3816
1747	0	1	9	10
53340	144	190	85	134
10077	3	2	4	2
8839	14	22	1132	1930
58524	0	0	0	0
10402	46	35	3	1
9914	20	10	33	30
4804	119	92	892	912
50937	54	51	61	57
6873	1131	928	1102	912
28996	2599	2124	1421	1541
23534	1499	1209	1722	1523
8625	776	657	767	742
54929	1205	1052	435	480
9170	377	271	373	424
5476	712	641	1814	1652
10147	1202	818	677	568
6558	904	785	786	648
28966	719	582	384	381
2139	3	2	18	17
1265	4166	3769	7023	8644
10347	465	285	521	613
9627	9	8	344	229
11218	511	404	290	248
53339	2390	2184	1491	1268
55711	154	122	78	88
8537	0	0	0	0
5449	0	0	0	0
1117	191	161	137	98
22904	3698	2876	2376	2519
5378	562	455	228	214
10362	2918	2727	2169	2730
10203	90	84	39	7
6882	480	404	365	335
23294	1101	902	902	870
8943	2828	2317	2776	2695
7629	439	328	540	470
9351	588	367	267	320
4913	688	483	185	220
54887	692	556	506	383
2773	4704	4280	2313	2015
3843	8076	6992	3934	4925
4942	5171	4691	4112	4061
10885	1937	1648	623	486
5586	2394	1911	1697	1432
57418	2733	2441	826	855
9697	134	102	515	531
9423	3	0	62	41
9340	0	1	552	513
55388	69	69	16	16
1606	1590	1346	4047	3499
2065	262	179	1135	913
54763	0	0	2	0
91526	66	45	94	85
3735	7395	6581	2688	2257
23536	502	403	409	366
10954	765	646	216	221
55633	484	357	563	435
4710	2515	2407	1947	1758
23013	1368	1137	2125	1914
4638	17	7	378	347
55854	4304	3991	1437	1140
6416	994	774	748	728
55248	562	465	202	205
9892	0	0	14	4
9748	5655	5002	4091	3882
51167	1110	945	608	484
1308	17746	14149	38815	31430
119391	1181	1039	482	494
55176	105	105	63	60
5588	38	28	50	41
7089	6	3	144	105
51665	615	510	659	613
83641	454	350	169	80
4199	1635	1337	857	964
23216	2173	1881	928	1033
8621	1102	864	1095	1025
10797	6153	5606	647	692
84679	2114	1607	1264	940
55810	601	463	547	465
4904	51085	47336	17314	23528
5141	10	9	35	23
5525	4356	3752	2074	1968
1496	0	0	0	0
1994	1670	1359	1289	1244
7075	0	0	0	0
57609	1557	1184	2797	2891
6602	1066	977	1157	1125
9682	643	566	1262	1311
4802	739	633	1119	1006
84217	1	0	2	2
6550	4	0	16	7
25791	97	101	28	43
259266	6034	5019	335	904
8832	0	0	0	0
64834	2441	2166	1906	1891
6688	1	0	1	6
30834	669	641	200	194
744	0	0	0	0
51208	1	3	8	18
27107	1076	890	482	372
4287	758	668	509	412
9950	1472	1269	862	826
2263	88	69	1265	1311
55631	1372	1134	371	315
51015	1022	956	410	403
2009	104	85	120	160
60487	1162	1082	271	175
55623	1065	875	979	727
91283	538	529	469	414
26153	0	0	4	13
55102	843	617	706	699
10565	2270	1852	1879	1784
348158	0	0	0	0
57623	226	155	206	226
9650	1131	972	313	271
10734	4	2	31	44
2235	815	583	969	903
4649	874	658	677	626
8653	0	0	0	0
5214	8633	7244	3481	4145
3422	2616	2459	2014	2292
6672	1848	1465	2135	1293
1316	3176	2611	2211	1672
8611	185	176	471	391
4756	856	806	1358	1201
23471	5126	4599	5995	4394
5255	737	559	383	295
7132	2832	2254	2789	2662
782	130	99	84	74
7813	522	387	366	275
9399	351	357	316	292
5315	45252	36629	35312	39288
54505	1422	1109	551	543
30836	1617	1463	851	672
79091	271	172	129	134
7158	753	599	1172	1190
7216	5	0	0	0
51018	491	388	426	273
387	7368	6595	7454	7216
1659	1197	991	1420	1208
5590	385	324	683	641
7544	0	0	0	0
55699	9879	7479	5947	5706
6857	36	39	30	33
89795	48	23	16	10
3421	894	633	682	672
79641	291	245	1012	840
57595	2	0	12	10
492	0	0	0	1
6093	2360	1973	1825	1616
865	1719	1484	802	792
5165	348	271	378	415
8692	814	730	388	460
9759	453	388	170	165
11186	287	259	239	221
2261	610	480	1263	1020
3430	202	189	525	401
63897	567	422	366	466
80347	1874	1493	958	1017
79990	1457	1223	1506	1676
4205	860	737	857	649
55593	1212	977	1457	1338
7030	1202	886	1625	1566
4943	568	525	636	661
2182	8553	7006	1978	1765
3632	269	195	329	389
27238	587	561	416	472
56850	427	356	871	760
24140	1053	928	860	718
55771	4053	3353	936	1423
65055	1	3	34	15
23250	1024	849	984	941
25885	1663	1413	1018	961
9741	5130	4375	8749	7188
57217	1158	831	2181	1954
51447	1570	1181	1864	1587
55133	420	304	154	171
3796	1541	1372	676	683
10235	0	0	0	0
23198	2867	2348	2560	2623
57560	824	657	688	484
22933	942	758	1172	1110
27248	1718	1415	606	515
5526	224	183	524	448
5837	0	0	0	1
8712	0	0	0	0
5307	2230	1913	2115	2257
57113	0	0	1	0
375449	2706	1975	1477	1226
221395	2	0	3	2
54549	0	1	0	1
8756	0	0	0	0
55746	3237	2632	1864	1798
64710	23484	20246	14242	13047
55737	3402	2638	3049	2701
10294	3185	2617	1641	1394
602	654	538	575	463
8514	416	299	315	208
10060	0	0	0	0
51083	0	0	0	0
29121	91	68	30	27
139341	441	463	325	347
4129	1	1	32	30
6095	11	20	81	67
1815	14	2	3	0
7049	331	229	289	206
8399	1	1	6	2
54626	477	321	4591	3056
483	2875	2179	10793	8937
4734	2448	2080	4752	3579
9488	495	398	355	321
5597	3133	2625	2757	2351
10681	581	481	792	849
5873	633	537	448	299
27440	2264	1972	725	600
7353	581	567	672	636
4040	816	611	516	477
2984	0	0	0	0
6343	0	1	1	2
57661	1198	1011	1447	1290
8518	1843	1422	1080	1102
4925	1009	927	535	460
5217	4452	3853	1999	1892
5774	1185	938	554	640
6710	4	1	8	14
27071	464	365	307	131
2255	1	0	0	0
23446	2118	1861	1922	1927
54916	320	229	312	300
23293	282	186	638	519
10640	2162	1833	1528	1299
8218	132	84	126	110
27006	6	0	2	6
10272	4008	3154	2183	2224
9993	2681	2194	4618	4127
55658	1062	922	760	703
4335	407	408	590	489
79364	661	498	454	520
23210	402	286	213	195
5423	630	609	307	259
55808	1	2	17	4
55062	318	215	164	178
22844	2	1	23	20
57704	1437	976	688	676
3340	2571	2111	9835	10850
440	43	52	13	13
10947	226	194	197	174
1258	5	7	4	11
10610	84	71	1295	1005
1103	0	0	1	0
26986	47567	39688	37888	37770
10420	275	225	236	213
29105	433	438	359	349
1459	1204	903	1160	1255
11099	326	194	521	518
8891	733	684	207	231
815	0	0	16	24
6949	3116	2451	575	767
998	4201	3784	5293	3989
26031	982	757	974	1005
2046	0	0	0	0
6559	0	0	4	0
56852	813	693	160	146
490	929	759	384	358
29850	1	0	2	0
8440	558	483	1029	1030
9448	7330	5670	3564	3335
11320	78	68	58	70
6160	26519	24559	14841	12657
9948	5631	4730	11926	12165
23161	1542	1365	1190	888
54860	0	0	0	0
79658	637	563	661	702
6196	970	850	63	88
54556	219	166	229	182
22846	74	52	153	146
29995	61	33	21	12
114049	1112	991	464	378
6400	1697	1323	1850	1407
9319	588	523	60	107
