GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	2	0	0	1	3	1
653635	481	442	553	416	350	407
102466751	32	32	24	15	16	16
107985730	0	2	0	3	0	0
100302278	0	2	0	1	1	0
645520	0	0	0	2	2	0
79501	0	0	0	0	1	0
100996442	18	35	24	39	38	55
729737	209	232	212	259	255	227
102725121	1	0	0	3	2	0
102723897	544	508	514	472	500	469
102465909	10	8	8	9	6	6
107985721	4	2	0	2	5	2
112268260	7	9	8	8	11	12
729759	0	0	0	0	0	0
100132287	120	121	138	149	171	154
105378947	3	5	3	2	1	0
101928626	0	0	0	0	0	0
113219467	108	89	121	166	210	198
81399	1	3	1	1	4	1
100133331	113	106	122	133	170	135
107984841	39	26	26	54	42	45
107984847	21	27	31	26	20	32
107984849	9	15	7	11	5	6
100288069	29	23	38	30	24	32
105378580	21	14	8	13	23	17
400728	2	5	10	7	10	11
79854	19	27	15	30	26	32
643837	357	353	452	226	245	213
107984850	1	0	0	0	0	0
284593	0	0	0	0	0	1
284600	24	28	41	31	30	19
100130417	22	18	39	21	12	11
107985728	33	32	23	9	10	17
148398	323	296	416	294	281	325
26155	3810	3701	4382	3524	3448	3395
339451	884	858	1095	594	492	579
84069	349	379	354	345	290	262
84808	48	54	58	52	40	43
57801	157	166	194	169	199	192
9636	699	650	797	1092	1063	1069
375790	19314	19069	22168	16231	15512	15542
100288175	66	61	72	54	46	61
112267874	25	17	17	32	33	23
105378948	50	38	52	36	36	38
401934	0	0	0	0	0	0
54991	216	211	287	206	181	179
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	0	0	0	0	0
8784	0	1	2	1	1	3
7293	0	5	1	3	3	4
51150	7889	7536	8791	4987	4940	4719
126792	1165	1186	1275	1050	961	962
388581	17	7	5	13	38	22
118424	1623	1567	1752	1806	1723	1995
101928895	72	55	82	42	28	41
6339	137	181	199	132	116	130
116983	1712	1776	2010	2197	2330	2329
102465434	1	1	1	1	2	1
109623456	16	20	23	15	26	15
126789	300	276	312	376	328	357
54973	1414	1279	1549	1259	1150	1248
102465435	13	6	5	12	13	12
80772	422	376	464	542	569	534
83756	11	9	13	11	10	11
1855	1977	1989	2179	872	919	925
102466740	5	5	6	1	3	1
54587	1281	1206	1452	1568	1448	1478
54998	1717	1619	1866	1612	1409	1624
81669	5698	5589	6090	5209	5154	5038
148413	351	307	359	375	406	412
55052	837	926	1024	1418	1342	1379
107984868	0	0	1	0	1	0
441869	0	0	0	2	2	1
105378585	0	0	0	0	2	0
643965	0	0	0	2	3	0
102724312	0	0	0	0	0	0
107985729	0	1	0	0	0	0
64856	91	124	101	67	82	66
219293	28	22	31	19	19	23
83858	1478	1460	1780	1584	1572	1583
55210	1490	1442	1715	1145	992	1126
339453	31	31	19	33	33	37
29101	2331	2152	2478	2890	2843	2786
643988	298	292	338	61	72	62
105378586	36	41	31	15	7	12
142678	1620	1501	1768	1417	1319	1325
8510	19	22	22	82	54	73
984	839	853	855	952	944	974
728661	2085	2138	2328	1715	1727	1668
8511	13	13	12	59	35	55
728642	421	393	449	511	614	584
9906	535	584	610	608	648	594
112268218	87	65	105	73	64	70
65220	1155	1206	1312	869	796	947
2782	11250	11435	13056	15154	14977	14397
105378949	35	28	42	32	33	29
163688	35	46	30	43	46	44
339456	7	4	1	0	0	2
85452	0	2	0	0	0	0
107984872	0	0	0	0	0	0
105378589	0	0	0	0	0	0
2563	0	0	0	0	0	0
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	182	146	184	158	140	159
100506504	9	20	20	5	11	4
199990	1034	963	1176	983	1047	1080
112268219	152	130	204	137	174	135
105378593	8	10	12	7	7	9
6497	2250	2115	2541	2568	2438	2421
79906	111	133	173	82	98	86
100129534	10	14	20	14	13	0
11079	3843	3731	4379	4301	4190	4209
5192	413	403	506	348	349	324
9651	24	33	36	13	27	13
55229	810	739	888	850	768	830
388585	0	0	0	0	0	0
115110	3	6	5	6	3	3
8764	37	46	36	38	30	30
100996583	0	2	0	0	0	0
127281	750	733	863	273	295	294
79258	104	120	116	54	50	52
105378597	1	0	0	0	0	0
100287898	6	5	8	1	3	0
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	1	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	1	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	3	3	0	0	0	0
63976	0	0	0	0	2	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	0	0
105378604	66	35	72	41	60	72
27237	5	3	12	1	9	3
1953	55	46	52	38	38	45
105378608	0	0	0	0	0	0
693135	0	0	0	0	0	0
105378607	0	0	3	0	0	0
127262	1863	1958	2150	2122	2120	1911
49856	271	268	324	163	163	156
7161	1	1	2	0	3	1
105378610	0	0	0	0	0	0
105378609	0	0	0	0	0	0
57212	587	636	755	232	221	244
148870	0	0	0	0	0	0
388588	6	6	4	4	7	4
57470	1124	1007	1143	1706	1499	1540
9731	872	913	1001	998	1031	999
1677	131	175	178	115	138	95
107984910	13	8	7	4	16	8
339448	345	338	344	397	428	380
100133612	4	15	13	0	5	5
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
