GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	4	4	3	2	3	3
653635	545	398	471	166	229	313
102466751	5	3	10	2	1	3
107985730	0	0	0	0	0	1
100302278	0	0	0	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	40	24	31	9	10	21
729737	397	323	474	148	218	313
102725121	0	2	2	1	0	2
102723897	628	473	526	182	272	329
102465909	5	3	10	2	2	3
107985721	0	0	0	0	0	1
112268260	24	18	18	5	15	18
729759	0	0	0	0	0	2
100132287	268	209	299	106	131	220
105378947	2	3	4	1	1	2
101928626	0	0	0	0	0	0
113219467	21027	18668	8553	6401	8967	8288
81399	1	1	4	1	1	3
100133331	260	210	290	104	135	214
107984841	13	13	24	9	8	26
107984847	14	10	19	6	3	23
107984849	5	3	4	1	1	6
100288069	10	8	16	7	11	16
105378580	40	25	72	11	15	47
400728	4	7	7	3	3	3
79854	9	9	16	5	6	6
643837	100	99	147	40	37	85
107984850	0	1	0	0	0	0
284593	7	5	7	4	4	5
284600	430	330	699	190	241	426
100130417	254	204	287	96	123	173
107985728	60	53	123	25	27	75
148398	1109	855	1116	344	536	679
26155	2627	2121	2799	884	1363	1798
339451	460	339	579	229	266	363
84069	135	97	126	54	60	77
84808	34	29	43	9	23	26
57801	598	460	970	229	327	364
9636	3906	3107	3316	862	1834	1633
375790	3747	2925	4745	1125	1549	2435
100288175	114	86	75	30	35	54
112267874	23	18	20	5	8	11
105378948	142	106	115	34	52	96
401934	22	17	15	3	6	9
54991	443	362	482	134	186	264
254099	0	0	0	1	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	1	0	1	0	0
254173	21	8	10	2	1	5
8784	973	850	1154	243	503	475
7293	3	1	1	0	1	1
51150	2013	1579	2323	630	920	1268
126792	953	797	974	310	455	559
388581	22	24	33	14	13	10
118424	1282	1135	1212	415	590	742
101928895	11	11	12	6	5	11
6339	43	36	70	17	32	52
116983	921	772	1147	315	425	783
102465434	0	0	0	0	0	0
109623456	0	0	2	1	0	2
126789	786	563	880	248	378	501
54973	1581	1282	1491	567	735	982
102465435	2	2	0	1	1	3
80772	734	595	603	192	267	344
83756	49	28	39	20	19	36
1855	1792	1478	2646	734	1016	1500
102466740	0	0	0	0	0	0
54587	1044	850	1188	406	612	655
54998	2869	2500	2567	772	1572	1556
81669	2821	2342	3230	1152	1483	2183
148413	704	575	613	203	359	385
55052	1853	1597	1470	584	887	1136
107984868	3	2	3	3	0	5
441869	45	44	50	21	23	48
105378585	31	34	12	6	18	6
643965	0	0	0	0	1	0
102724312	4	0	1	1	0	3
107985729	1	0	2	0	1	2
64856	353	277	394	119	187	227
219293	114	87	102	28	60	72
83858	831	638	903	278	434	561
55210	1115	827	1138	336	543	741
339453	36	31	29	8	24	25
29101	4603	3891	3212	1270	2011	2415
643988	544	397	574	170	271	314
105378586	12	14	33	8	4	19
142678	857	634	1118	309	514	639
8510	96	69	106	40	57	66
984	884	657	733	258	354	523
728661	1566	1307	1879	592	719	1492
8511	56	34	53	23	32	37
728642	533	465	469	164	226	300
9906	877	767	907	337	450	774
112268218	146	143	139	54	94	83
65220	1150	996	1442	455	608	940
2782	6372	5209	6164	2250	2876	4753
105378949	23	12	15	4	10	9
163688	22	14	24	5	6	10
339456	133	111	102	28	57	50
85452	2	2	2	0	0	1
107984872	0	0	0	0	1	1
105378589	2	0	1	0	0	1
2563	33	15	27	3	1	10
105378590	0	0	0	0	0	0
105378591	0	0	2	0	0	1
5590	439	364	381	155	155	231
100506504	62	50	47	24	31	20
199990	903	720	901	276	455	571
112268219	130	93	136	54	83	150
105378593	4	3	3	2	5	4
6497	969	813	1317	306	482	880
79906	142	111	175	39	62	110
100129534	145	123	178	72	83	131
11079	3322	2748	3260	1146	1573	2543
5192	833	727	796	282	451	634
9651	37	39	60	7	28	25
55229	348	266	513	129	169	324
388585	0	4	2	0	2	0
115110	8	3	5	0	2	4
8764	29	17	45	5	18	28
100996583	4	4	2	0	0	0
127281	712	555	620	237	368	401
79258	107	86	113	30	61	83
105378597	0	0	0	0	0	0
100287898	14	8	3	1	0	4
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	2	1	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	56	28	45	10	13	28
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	1	0	0	0	0	0
105378605	0	0	0	0	0	0
105378604	2	0	1	0	0	0
27237	701	608	827	219	344	542
1953	160	158	153	92	116	165
105378608	1	0	0	0	0	0
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	1002	843	827	345	434	552
49856	632	467	566	187	285	336
7161	84	71	85	32	56	62
105378610	0	1	0	0	0	0
105378609	0	0	0	0	0	0
57212	548	477	677	232	326	489
148870	7	3	2	1	8	1
388588	32	25	30	10	19	14
57470	1665	1314	1670	524	760	1118
9731	617	549	687	210	271	547
1677	249	227	309	101	152	226
107984910	5	1	3	1	1	2
339448	578	521	584	187	270	465
100133612	2	5	12	1	1	10
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	93	84	103	29	68	74
