GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	7	1	3	2	2	2
653635	666	538	534	665	610	761
102466751	19	9	14	18	10	13
107985730	1	0	0	1	1	1
100302278	1	0	0	0	0	0
645520	3	0	1	2	1	6
79501	0	0	0	0	0	0
100996442	133	92	113	66	79	133
729737	63	56	60	65	59	63
102725121	14	2	8	4	4	7
102723897	768	617	633	781	695	787
102465909	12	9	8	12	7	8
107985721	1	0	0	1	2	0
112268260	30	18	12	13	17	14
729759	0	0	0	0	0	0
100132287	161	113	125	135	181	168
105378947	0	1	0	0	0	0
101928626	0	0	0	0	0	0
113219467	850	1339	1065	1366	1201	1258
81399	4	4	3	1	5	4
100133331	183	140	160	185	225	225
107984841	59	37	42	75	69	56
107984847	59	45	50	49	91	62
107984849	16	9	13	18	23	13
100288069	81	61	79	80	84	81
105378580	30	14	26	19	21	24
400728	13	16	17	16	7	14
79854	25	10	18	24	22	24
643837	543	482	427	527	504	590
107984850	1	2	1	0	0	0
284593	0	1	1	1	1	2
284600	1	2	5	7	6	4
100130417	12	4	16	2	2	0
107985728	21	7	19	1	2	5
148398	136	92	121	132	89	134
26155	2222	1797	1750	2404	1790	2420
339451	548	385	367	568	386	467
84069	230	129	142	271	149	230
84808	26	35	31	29	36	30
57801	415	816	1111	444	761	777
9636	1794	548	755	2356	567	1082
375790	33374	19066	20682	51027	20951	27638
100288175	191	137	125	129	135	125
112267874	76	73	55	45	44	48
105378948	150	131	96	108	98	101
401934	5	7	7	4	4	2
54991	546	345	420	709	419	500
254099	0	0	1	3	0	0
406984	0	0	0	0	1	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	1	0	0	0	0	0
8784	13	9	3	8	1	2
7293	1	1	2	0	0	1
51150	8368	6253	6612	8929	5468	7077
126792	1451	1068	1095	1923	1280	1631
388581	26	11	18	37	8	11
118424	1848	1428	1375	2190	1387	1860
101928895	63	32	41	38	14	38
6339	148	85	105	107	66	62
116983	986	523	588	1495	497	731
102465434	0	0	0	1	0	0
109623456	2	3	5	5	3	4
126789	328	239	237	436	195	337
54973	1741	1258	1337	2211	1579	2031
102465435	5	7	7	12	6	8
80772	1049	562	704	1052	653	805
83756	24	39	44	14	14	27
1855	3822	2739	2699	4292	2655	3750
102466740	13	14	13	7	8	21
54587	3284	1858	1996	7558	2941	3888
54998	2334	1635	1897	2607	1491	2413
81669	5969	3339	3633	5971	3336	4346
148413	556	386	358	585	331	479
55052	1144	911	892	1255	835	1223
107984868	2	0	2	1	0	0
441869	0	0	0	1	3	1
105378585	0	0	0	1	0	1
643965	0	0	0	0	0	0
102724312	0	0	0	0	0	0
107985729	0	0	0	0	0	0
64856	9	4	6	1	4	5
219293	17	20	16	28	17	32
83858	804	633	659	1197	932	1387
55210	1283	1069	1039	1983	1427	2061
339453	71	43	42	128	60	77
29101	2423	1990	1988	2807	2707	2782
643988	134	134	101	167	119	107
105378586	19	13	16	20	18	10
142678	1440	871	976	1986	926	1276
8510	37	26	20	43	17	26
984	1342	1093	959	1409	1240	1424
728661	4206	3346	3392	3488	2365	3512
8511	33	22	15	36	16	9
728642	892	627	560	891	854	894
9906	2347	1707	1717	1922	1344	1800
112268218	209	132	138	229	161	220
65220	2686	1973	1949	3203	1985	2912
2782	13023	11691	11033	7843	7425	8597
