GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	30	29	27	29	33	30
653635	972	1061	935	1054	1239	1053
102466751	30	42	27	26	56	22
107985730	0	2	1	1	2	1
100302278	0	0	0	0	1	0
645520	6	8	5	15	20	10
79501	0	0	0	0	0	0
100996442	53	62	65	99	109	70
729737	115	131	123	108	175	129
102725121	28	26	31	22	27	19
102723897	1167	1306	1079	1265	1421	1252
102465909	15	19	16	17	25	20
107985721	3	3	3	8	6	6
112268260	23	23	14	25	30	28
729759	2	2	0	2	1	1
100132287	68	71	66	74	87	76
105378947	4	3	3	5	7	5
101928626	0	0	0	0	0	0
113219467	552	526	421	867	921	679
81399	7	8	8	7	9	4
100133331	69	78	77	84	100	75
107984841	23	15	25	25	27	19
107984847	22	19	18	19	27	26
107984849	5	6	4	2	5	3
100288069	61	72	54	63	80	62
105378580	62	80	73	83	83	84
400728	5	28	33	26	26	19
79854	64	118	51	149	146	95
643837	953	1045	941	1350	1230	1319
107984850	1	7	4	0	2	0
284593	8	9	6	10	6	11
284600	32	22	32	34	36	38
100130417	6	2	14	0	10	14
107985728	10	18	24	19	28	19
148398	1047	1131	1014	1086	1071	1127
26155	16420	19082	16074	17331	16442	17395
339451	1714	2070	1620	2047	2257	1948
84069	496	602	493	597	685	549
84808	54	58	43	63	65	65
57801	1367	1477	1302	1553	1583	1452
9636	8774	9324	8633	7124	7597	7425
375790	38104	43433	38135	41899	47033	42922
100288175	615	731	690	592	695	634
112267874	79	72	56	65	124	89
105378948	520	619	567	519	640	541
401934	28	15	20	30	33	31
54991	896	951	766	949	828	804
254099	0	0	0	0	0	0
406984	0	0	4	0	2	0
406983	6	0	0	0	2	2
554210	0	0	0	0	0	0
100506376	1	4	0	2	2	0
254173	0	0	2	2	4	0
8784	48	34	34	54	68	56
7293	4	18	12	20	14	14
51150	10536	12228	10175	11987	12757	12246
126792	2096	2448	2062	3408	3534	3362
388581	36	30	26	23	28	8
118424	6171	7222	6136	7416	7567	7502
101928895	280	300	216	484	502	466
6339	597	648	517	980	1130	974
116983	3206	3757	2943	4490	4785	4313
102465434	2	1	1	1	3	1
109623456	12	15	7	31	31	26
126789	2748	3340	2808	3280	3030	3305
54973	6660	7613	6399	7785	7968	7770
102465435	3	5	4	3	8	9
80772	3284	3781	3120	2866	3024	3020
83756	488	628	513	762	863	694
1855	16485	19262	15966	19415	20964	19335
102466740	1	7	2	1	4	1
54587	4305	4706	4098	5353	5974	5314
54998	7471	8405	7286	8400	8278	8517
81669	6792	7478	6096	8244	9625	7744
148413	1496	1677	1392	2158	2165	2041
