GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	7	20	18	28	24	35
653635	308	552	552	770	737	885
102466751	17	26	30	43	36	53
107985730	1	0	2	2	1	1
100302278	0	0	1	0	0	0
645520	0	0	0	0	0	0
79501	0	0	0	0	0	0
100996442	26	52	41	66	51	66
729737	46	66	73	116	107	130
102725121	9	18	19	25	23	33
102723897	302	521	562	804	742	872
102465909	8	14	10	22	20	19
107985721	1	3	3	3	2	3
112268260	7	16	15	39	45	43
729759	3	5	5	10	8	12
100132287	111	166	186	257	243	288
105378947	0	2	1	4	6	7
101928626	0	0	0	3	1	2
113219467	468	693	723	1550	1113	1199
81399	32	50	63	105	67	94
100133331	101	153	164	194	193	223
107984841	22	57	56	74	53	73
107984847	21	46	50	64	54	64
107984849	7	17	18	30	23	27
100288069	54	119	114	112	85	125
105378580	37	67	60	163	95	126
400728	17	29	27	46	27	44
79854	28	60	56	59	54	62
643837	338	554	554	443	353	419
107984850	0	2	0	0	0	2
284593	4	2	3	4	2	3
284600	49	87	75	73	74	66
100130417	29	52	63	69	71	84
107985728	41	70	87	107	96	136
148398	314	496	561	398	348	442
26155	3954	6805	7478	3579	3116	3926
339451	192	315	325	255	237	286
84069	81	119	122	192	124	170
84808	29	40	46	77	70	103
57801	89	152	190	366	309	316
9636	186	347	345	670	617	704
375790	3107	5340	5929	21979	19817	24479
100288175	12	29	37	98	76	94
112267874	4	4	7	31	23	22
105378948	13	19	33	75	57	59
401934	0	0	0	12	6	12
54991	128	288	252	402	414	505
254099	0	0	0	10	3	3
406984	0	0	0	0	0	2
406983	0	0	0	0	0	0
554210	0	0	0	2	0	1
100506376	0	0	0	1	0	1
254173	0	0	0	2	0	0
8784	0	0	1	1	0	1
7293	1	6	6	5	11	11
51150	2421	3889	4301	6254	5466	6627
126792	253	415	463	613	542	636
388581	8	12	8	35	26	53
118424	655	1136	1169	1255	1081	1353
101928895	19	41	28	265	237	261
6339	34	72	79	577	525	632
116983	650	1163	1229	2419	2115	2717
102465434	0	2	1	4	3	2
109623456	6	12	15	26	28	44
126789	173	309	361	375	355	383
