GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	2	2	5	7	5	4
653635	956	1097	1063	872	945	965
102466751	34	34	30	31	29	30
107985730	4	5	5	3	1	8
100302278	3	4	2	3	1	2
645520	10	19	17	18	11	11
79501	5	0	2	2	1	1
100996442	260	335	321	291	277	304
729737	1071	1246	1233	1215	963	1133
102725121	3	5	9	6	6	18
102723897	735	832	841	704	758	750
102465909	18	23	23	19	18	20
107985721	10	18	7	19	5	4
112268260	170	232	249	211	257	212
729759	2	2	2	2	2	2
100132287	1181	1402	1368	1428	1214	1295
105378947	18	30	23	55	22	37
101928626	0	0	0	0	0	1
113219467	520	686	647	630	634	458
81399	35	37	35	40	34	40
100133331	857	961	963	1034	858	918
107984841	187	252	227	261	155	232
107984847	303	372	336	403	258	404
107984849	101	119	120	112	82	131
100288069	105	146	192	145	84	150
105378580	14	25	25	20	12	26
400728	11	13	8	6	2	7
79854	85	122	81	125	99	80
643837	804	945	918	876	913	808
107984850	0	0	0	0	0	2
284593	1	0	2	2	0	0
284600	28	16	17	15	16	7
100130417	6	5	4	0	9	7
107985728	4	8	5	3	24	4
148398	304	364	318	294	396	316
26155	8744	10409	9923	9121	9609	9352
339451	1310	1517	1369	1506	1307	1373
84069	29	21	18	21	28	46
84808	5	2	9	8	4	11
57801	313	347	350	347	369	324
9636	149	158	169	137	151	138
375790	4788	5726	5563	4312	3989	4630
100288175	19	21	14	14	9	8
112267874	9	7	6	6	4	6
105378948	14	15	11	9	7	12
401934	2	1	0	0	1	1
54991	755	871	783	859	936	897
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	0	0	0	0	0	0
254173	0	1	0	0	0	1
8784	1	0	1	3	1	1
7293	4	17	8	13	23	5
51150	3504	3809	3571	3630	3984	3779
126792	756	920	882	650	687	636
388581	31	40	30	51	28	32
118424	2056	2414	2153	2010	2397	2119
101928895	21	22	30	29	12	25
6339	38	44	39	40	32	42
116983	1530	1828	1772	1646	1713	1799
102465434	1	1	1	2	1	1
109623456	7	11	6	3	8	6
126789	1078	1319	1135	1208	1276	1212
54973	2565	2884	2913	2539	2865	2884
102465435	21	31	19	16	19	25
80772	619	613	702	696	654	641
83756	18	30	35	36	22	54
1855	2833	3480	3406	3351	3459	3442
102466740	1	3	3	2	1	1
54587	557	673	598	542	603	583
54998	2749	3306	2819	2881	3250	2799
81669	3793	4363	4271	3962	3990	3890
148413	600	717	589	575	658	574
55052	1621	1942	1801	1320	1501	1278
107984868	0	0	0	3	0	1
441869	4	1	0	2	0	0
105378585	0	1	0	0	0	0
643965	0	0	0	0	0	0
102724312	3	5	5	0	5	11
107985729	2	10	7	0	1	5
64856	143	163	125	116	74	84
219293	87	100	83	98	93	90
83858	3552	4167	3893	4313	4392	4173
55210	5396	5736	5635	5540	5906	5831
339453	16	16	16	27	20	24
