GeneID	control	control	control	perturbed	perturbed	perturbed
100287102	4	3	5	12	11	11
653635	376	420	417	421	537	743
102466751	6	6	6	12	16	17
107985730	0	0	0	0	0	0
100302278	0	0	0	0	0	0
645520	3	5	6	0	1	1
79501	0	0	0	0	0	0
100996442	38	47	52	28	41	44
729737	106	132	103	47	64	87
102725121	7	5	5	13	16	15
102723897	431	448	471	484	623	847
102465909	4	7	3	9	11	12
107985721	1	1	0	0	0	0
112268260	3	10	7	7	8	11
729759	0	0	0	0	0	0
100132287	131	161	150	66	78	115
105378947	0	1	0	2	1	2
101928626	0	0	0	0	0	0
113219467	7874	14495	5491	13475	10448	5146
81399	0	6	2	2	1	2
100133331	190	243	216	102	119	153
107984841	38	40	44	14	15	27
107984847	51	63	45	24	26	36
107984849	4	5	5	0	1	2
100288069	56	52	64	19	25	36
105378580	11	6	12	10	11	16
400728	7	4	9	1	3	7
79854	27	30	41	38	46	70
643837	562	542	433	566	429	571
107984850	1	1	1	0	0	0
284593	11	7	7	6	5	4
284600	74	120	96	7	6	4
100130417	8	18	4	0	1	1
107985728	2	4	3	2	0	0
148398	482	444	379	419	387	439
26155	7442	6441	5910	5964	6331	7098
339451	545	555	606	632	826	1215
84069	524	513	505	222	251	451
84808	80	81	76	34	22	53
57801	86	138	126	272	404	1137
9636	612	741	752	1393	2643	16867
375790	10965	9286	9371	6324	7447	12071
100288175	24	29	44	77	145	224
112267874	4	2	4	11	14	23
105378948	18	17	39	75	102	175
401934	0	0	0	0	0	0
54991	861	598	617	585	869	1072
254099	0	0	0	0	0	0
406984	0	0	0	0	0	0
406983	0	0	0	0	0	0
554210	0	0	0	0	0	0
100506376	1	0	0	0	0	2
254173	0	0	0	0	0	0
8784	0	0	0	0	0	0
7293	0	3	1	1	1	4
51150	9670	7942	8175	4594	6701	9261
126792	1323	1198	1191	1079	1553	1709
388581	13	16	14	19	17	17
118424	2553	1960	1843	2292	2522	3533
101928895	47	43	42	69	72	123
6339	76	68	88	122	51	67
116983	1474	1307	1369	1091	1061	1551
102465434	1	0	1	0	0	0
109623456	4	3	6	5	3	3
126789	762	608	565	805	960	1158
54973	3703	3486	3418	2461	2713	3442
102465435	4	5	7	7	5	7
80772	1401	1350	1344	1792	2022	2809
83756	25	31	26	35	39	42
1855	3758	3810	3747	5479	6851	9298
102466740	1	0	1	4	1	2
54587	167	170	195	101	42	56
54998	3552	3215	2991	3213	3796	4912
81669	3670	2832	2931	3377	4068	5297
148413	779	601	608	510	597	820
55052	2035	1558	1421	1578	1459	1750
107984868	0	0	0	0	0	0
441869	0	3	0	1	0	0
105378585	0	0	0	0	0	0
643965	0	0	0	0	4	0
102724312	0	0	0	0	0	0
107985729	0	0	0	1	0	0
64856	0	0	0	332	363	649
219293	185	131	111	100	149	124
83858	1951	1537	1218	1500	1600	1642
55210	4223	3500	3058	2860	3287	3414
339453	13	7	7	13	11	21
29101	4754	4109	4068	3766	4323	5712
643988	0	0	1	249	284	400
105378586	0	0	0	6	9	16
142678	996	1074	1203	1054	1626	2641
8510	84	72	83	54	70	80
984	2907	2612	2458	2189	2411	3000
728661	3051	2741	2913	2104	3284	4703
8511	4	1	4	2	3	4
728642	1949	1881	1762	1494	1545	2211
9906	1340	1222	1437	1552	2403	3458
112268218	186	128	139	136	152	180
65220	3262	2537	2516	2438	2868	4037
2782	26177	22937	20617	18637	22563	28509
105378949	6	12	8	45	92	137
163688	0	1	1	5	0	3
339456	14	21	23	113	77	124
85452	0	2	1	1	2	2
107984872	0	0	1	0	0	4
105378589	0	3	0	1	0	1
2563	0	0	0	0	0	1
105378590	0	0	0	0	0	0
105378591	0	0	0	0	0	0
5590	70	110	106	84	24	24
100506504	4	4	14	6	2	3
199990	1428	1279	1421	1328	1343	2104
112268219	203	156	130	144	240	281
105378593	0	1	0	2	4	5
6497	5695	4661	4658	5004	5861	7736
79906	275	215	249	279	298	391
100129534	70	72	92	78	63	92
11079	4933	4577	4676	3902	5128	7179
5192	1212	915	874	853	1230	1675
9651	34	35	37	21	6	13
55229	1098	846	833	1249	1723	2373
388585	0	0	0	0	0	0
115110	316	293	246	22	15	39
8764	1617	1330	1351	264	308	612
100996583	0	1	0	0	0	1
127281	2734	2536	2464	2211	1378	1822
79258	292	244	247	187	143	200
105378597	0	0	0	0	0	0
100287898	10	14	5	5	8	7
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	0	0	0	0	0
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	0	0
63976	0	0	0	0	0	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	0	0	0	0
105378605	0	0	0	0	0	0
105378604	0	0	0	0	0	0
27237	94	27	28	55	15	26
1953	350	732	1075	1133	502	957
105378608	0	0	0	0	0	0
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	2954	2254	2451	1389	1698	2213
49856	1051	872	994	504	643	783
7161	7	3	1	28	3	8
105378610	16	19	25	0	0	0
105378609	0	0	0	0	0	0
57212	312	91	80	293	342	455
148870	0	0	0	0	0	0
388588	0	0	0	1	1	2
57470	2284	1824	1769	1825	1845	2420
9731	2155	1623	1881	1166	1964	2629
1677	422	374	370	229	277	293
107984910	28	42	32	16	19	4
339448	1367	1139	1131	799	925	1105
100133612	5	10	3	2	13	8
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	1	45	1	5
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	1	10	3	1	0	0
55966	0	43	39	867	4087	5175
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	3	0	0	0	0	0
261734	1020	744	792	491	910	1295
8514	19	33	75	22	11	16
26038	3	5	6	4	4	4
105376687	0	0	0	0	0	0
6146	15564	11822	11999	7419	10914	13175
107985733	3	2	4	31	12	10
102724450	0	0	1	5	3	2
388591	141	88	115	88	93	100
23463	10613	9843	9040	8497	9071	12265
148645	71	116	94	7	18	25
390992	0	0	0	0	0	0
387509	666	263	287	144	98	229
11332	3835	4171	3927	3257	4723	6570
54626	79	158	162	7	9	28
83715	36	33	42	18	30	40
100422975	0	0	0	0	0	0
8718	570	372	578	216	335	538
57449	2872	2104	2564	827	1460	2638
79707	4338	3104	3079	1810	2037	2532
80835	0	1	0	1	2	5
107984912	0	0	0	0	0	0
3104	424	377	431	438	414	647
9903	3104	3238	2849	1703	3280	3671
